Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
Rodney McGruder,26,MIA,SG,18,2,299,12.0,0.595,0.479,0.110,4.1,8.3,6.2,8.4,1.3,0.9,5.0,12.1,0.5,0.3,0.8,0.125,-1.0,-0.3,-1.4,0.1,,mcgruro01
Rodney Purvis,23,ORL,SG,16,2,290,4.5,0.423,0.486,0.140,0.4,9.9,5.1,8.5,0.5,0.8,8.1,18.7,-0.4,0.1,-0.3,-0.056,-6.1,-2.1,-8.2,-0.5,,purviro01
Jason Smith,31,WAS,C,33,2,285,8.8,0.455,0.278,0.183,7.2,13.9,10.5,7.4,0.5,4.0,11.4,21.7,-0.2,0.3,0.0,0.003,-5.4,-1.0,-6.4,-0.3,,smithja02
Jordan Mickey,23,MIA,PF,23,3,284,10.6,0.515,0.195,0.232,7.1,24.9,16.0,4.8,1.1,3.0,16.6,17.1,-0.1,0.4,0.3,0.054,-5.2,-0.3,-5.6,-0.3,,mickejo01
Jamel Artis,25,ORL,SG,15,1,279,6.9,0.457,0.367,0.152,1.6,13.5,7.5,9.3,0.4,0.9,8.7,14.5,-0.1,0.1,0.0,-0.006,-3.8,-1.6,-5.4,-0.2,,artisja01
Juancho Hernangómez,22,DEN,PF,25,3,277,9.7,0.511,0.667,0.160,7.4,14.6,11.0,5.9,1.1,0.9,10.1,14.0,0.2,0.1,0.4,0.061,-1.6,-1.7,-3.3,-0.1,,hernaju01
Iman Shumpert,27,CLE,SG,14,6,276,6.4,0.480,0.448,0.259,2.9,13.6,8.3,8.1,1.6,1.2,19.9,12.9,-0.2,0.2,0.0,-0.006,-3.4,0.0,-3.3,-0.1,,shumpim01
Jamil Wilson,27,LAC,SF,15,10,274,11.4,0.634,0.778,0.049,1.2,11.5,6.4,5.2,0.9,2.4,8.8,14.3,0.4,0.2,0.5,0.096,0.0,0.2,0.2,0.2,,wilsoja02
Tony Allen,36,NOP,SF,22,0,273,8.7,0.514,0.132,0.231,8.2,10.4,9.3,4.6,1.9,0.9,15.9,18.9,-0.2,0.2,0.1,0.017,-5.2,-0.3,-5.5,-0.2,,allento01
Meyers Leonard,25,POR,C,33,2,254,17.8,0.676,0.333,0.141,5.2,24.7,15.0,10.6,1.4,0.0,10.8,16.1,0.7,0.3,1.1,0.200,1.0,0.9,2.0,0.3,,leoname01
Markelle Fultz,19,PHI,SG,14,0,253,12.4,0.416,0.009,0.189,4.9,13.1,9.2,31.3,2.3,1.3,12.4,23.1,-0.2,0.4,0.2,0.043,-3.3,0.7,-2.6,0.0,,fultzma01
Derrick Jones Jr.,20,2TM,SF,20,8,245,10.1,0.480,0.340,0.453,9.6,7.8,8.7,5.1,0.8,4.4,9.9,12.8,0.1,0.2,0.4,0.075,-2.9,0.2,-2.7,0.0,,jonesde02
Derrick Jones Jr.,20,PHO,SF,6,0,33,18.4,0.678,0.500,1.500,6.4,6.6,6.5,12.3,1.5,9.8,13.1,9.8,0.1,0.0,0.1,0.177,2.0,2.8,4.8,0.1,,jonesde02
Derrick Jones Jr.,20,MIA,SF,14,8,212,8.8,0.457,0.327,0.367,10.1,8.0,9.0,4.0,0.7,3.6,9.5,13.3,0.0,0.2,0.3,0.059,-3.7,-0.2,-3.9,-0.1,,jonesde02
Davon Reed,22,PHO,SG,21,1,242,4.8,0.388,0.500,0.158,0.9,16.6,8.6,7.6,2.0,0.7,11.0,16.0,-0.5,0.2,-0.3,-0.060,-5.8,-0.6,-6.4,-0.3,,reedda01
Isaiah Hicks,23,NYK,PF,18,0,240,6.8,0.501,0.125,0.250,4.6,14.3,9.5,9.5,0.4,1.4,16.7,17.4,-0.1,0.1,0.0,-0.003,-6.4,-1.2,-7.6,-0.3,,hicksis01
Briante Weber,25,2TM,PG,18,0,237,10.1,0.527,0.256,0.233,3.8,13.1,8.4,13.1,3.8,1.9,24.0,11.7,0.0,0.4,0.4,0.072,-4.1,2.8,-1.3,0.0,,weberbr01
Briante Weber,25,HOU,PG,13,0,118,11.1,0.547,0.409,0.182,2.9,14.2,8.6,15.2,4.2,2.2,22.8,11.5,0.1,0.2,0.3,0.119,-3.1,4.6,1.5,0.1,,weberbr01
Briante Weber,25,MEM,PG,5,0,119,9.2,0.508,0.095,0.286,4.8,11.9,8.3,11.1,3.4,1.6,25.3,11.9,-0.1,0.1,0.1,0.024,-5.0,1.0,-4.0,-0.1,,weberbr01
Dante Exum,22,UTA,PG,14,0,235,16.7,0.566,0.207,0.356,2.0,10.5,6.3,29.7,1.7,1.1,16.6,23.1,0.3,0.3,0.7,0.133,-0.3,0.4,0.1,0.1,,exumda01
Guerschon Yabusele,22,BOS,PF,33,4,235,12.3,0.559,0.607,0.361,8.0,16.1,12.1,10.0,0.9,1.8,14.5,15.7,0.3,0.3,0.6,0.122,-1.4,0.2,-1.2,0.0,,yabusgu01
Aaron Harrison,23,DAL,SG,9,3,233,5.1,0.392,0.623,0.246,1.8,9.9,5.7,6.7,1.9,0.8,3.8,15.5,-0.3,0.2,-0.1,-0.014,-6.8,-0.6,-7.5,-0.3,,harriaa01
Travis Wear,27,LAL,SF,17,0,228,6.9,0.497,0.653,0.111,0.0,17.6,8.9,4.2,0.8,1.8,7.4,15.2,0.0,0.2,0.2,0.042,-3.7,0.0,-3.7,-0.1,,weartr01
Alec Peters,22,PHO,PF,20,0,225,10.7,0.523,0.784,0.135,3.7,14.0,8.8,7.9,0.4,0.7,4.9,15.5,0.2,0.0,0.3,0.055,-0.5,-2.3,-2.8,0.0,,peteral01
Marcus Georges-Hunt,23,MIN,SG,42,0,224,6.9,0.515,0.313,0.438,3.6,4.7,4.1,4.1,1.3,0.0,5.0,11.9,0.2,0.0,0.2,0.049,-4.3,-0.9,-5.1,-0.2,,georgma01
Gary Payton II,25,2TM,PG,23,6,221,9.8,0.443,0.338,0.122,6.5,15.5,11.0,13.7,1.5,1.1,8.2,16.8,0.0,0.2,0.2,0.041,-3.5,-0.4,-3.9,-0.1,,paytoga02
Gary Payton II,25,MIL,PG,12,6,106,7.6,0.437,0.364,0.091,4.4,14.3,9.4,12.2,1.4,0.8,8.0,15.9,0.0,0.1,0.0,0.016,-4.6,-0.7,-5.3,-0.1,,paytoga02
Gary Payton II,25,LAL,PG,11,0,115,11.8,0.447,0.317,0.146,8.4,16.5,12.5,15.1,1.7,1.4,8.4,17.6,0.0,0.1,0.2,0.063,-2.5,-0.1,-2.6,0.0,,paytoga02
Josh Magette,28,ATL,PG,18,0,216,11.9,0.464,0.478,0.174,1.0,8.8,4.9,36.4,1.8,0.4,15.4,11.8,0.3,0.1,0.4,0.092,-2.0,-0.6,-2.6,0.0,,magetjo01
Andrew Bogut,33,LAL,C,24,5,216,10.9,0.696,0.000,0.080,12.9,25.4,19.2,9.1,0.9,4.9,42.3,8.8,0.1,0.3,0.4,0.094,-4.7,1.9,-2.8,-0.1,,bogutan01
Ante Žižić,21,CLE,C,32,2,214,24.2,0.746,0.000,0.433,12.8,18.6,15.7,3.8,0.5,5.2,12.1,18.8,0.9,0.2,1.0,0.231,1.9,-0.9,1.0,0.2,,zizican01
Rashad Vaughn,21,3TM,SG,28,0,212,9.3,0.546,0.661,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.050,-1.3,-1.4,-2.6,0.0,,vaughra01
Rashad Vaughn,21,MIL,SG,22,0,173,11.1,0.560,0.700,0.120,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.1,-1.2,-1.3,0.0,,vaughra01
Rashad Vaughn,21,BRK,SG,1,0,4,4.1,,,,0.0,0.0,0.0,31.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.106,-5.0,-0.2,-5.3,0.0,,vaughra01
Rashad Vaughn,21,ORL,SG,5,0,35,1.1,0.417,0.333,0.000,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.1,-0.1,0.0,-0.1,-0.070,-6.8,-2.2,-9.0,-0.1,,vaughra01
Kawhi Leonard,26,SAS,SF,9,9,210,26.0,0.572,0.315,0.342,3.1,19.1,11.1,17.7,4.3,3.6,11.1,30.6,0.3,0.5,0.9,0.196,5.2,4.9,10.1,0.6,,leonaka01
Andrew White,24,ATL,SF,15,0,209,5.8,0.461,0.671,0.055,2.1,16.0,9.1,4.3,0.7,0.4,9.7,17.3,-0.2,0.1,-0.1,-0.034,-3.4,-2.1,-5.5,-0.2,,whitean01
Brandon Jennings,28,MIL,PG,14,0,205,12.7,0.478,0.458,0.139,2.9,14.8,8.9,31.1,1.5,1.7,19.1,20.8,0.0,0.1,0.1,0.026,-1.2,-2.2,-3.4,-0.1,,jennibr01
Quincy Pondexter,29,CHI,SF,23,1,196,4.0,0.398,0.449,0.347,4.2,10.8,7.4,6.3,2.0,0.9,16.3,15.0,-0.3,0.1,-0.2,-0.047,-7.0,-0.4,-7.4,-0.3,,pondequ01
MarShon Brooks,29,MEM,SG,7,1,193,26.1,0.629,0.314,0.225,4.7,8.0,6.3,25.9,2.9,1.5,12.5,29.8,0.6,0.2,0.7,0.179,7.5,-0.4,7.1,0.4,,brookma01
Aaron Brooks,33,MIN,PG,32,1,189,9.8,0.508,0.449,0.159,4.2,6.2,5.2,15.1,1.6,0.0,13.0,19.9,0.1,0.1,0.1,0.033,-2.6,-1.3,-3.8,-0.1,,brookaa01
Caleb Swanigan,20,POR,PF,27,3,189,7.5,0.449,0.133,0.300,8.7,22.3,15.6,10.8,1.3,1.3,20.9,20.0,-0.3,0.3,0.0,-0.003,-6.6,1.2,-5.5,-0.2,,swanica01
Solomon Hill,26,NOP,SF,12,1,187,4.8,0.332,0.512,0.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,-0.2,0.2,-0.1,-0.014,-5.3,0.5,-4.8,-0.1,,hillso01
Ömer Aşık,31,2TM,C,18,0,182,3.1,0.397,0.000,0.591,5.5,22.2,14.0,2.1,0.5,1.9,24.5,8.7,-0.2,0.2,-0.1,-0.021,-6.5,-1.5,-8.0,-0.3,,asikom01
Ömer Aşık,31,NOP,C,14,0,121,4.5,0.423,0.000,0.750,6.5,26.0,16.6,2.0,0.4,1.3,19.0,9.4,-0.1,0.1,0.0,0.008,-5.6,-1.4,-7.0,-0.2,,asikom01
Ömer Aşık,31,CHI,C,4,0,61,0.2,0.311,0.000,0.167,3.4,14.6,8.8,2.1,0.8,2.9,38.3,7.4,-0.1,0.0,-0.1,-0.078,-8.5,-1.5,-10.0,-0.1,,asikom01
Jalen Jones,24,2TM,SF,16,0,181,10.3,0.485,0.382,0.279,7.7,15.7,11.6,3.5,1.4,0.5,8.4,20.9,0.0,0.2,0.1,0.027,-3.4,-2.6,-6.0,-0.2,,jonesja04
Jalen Jones,24,NOP,SF,4,0,19,5.0,0.512,0.250,0.500,0.0,16.5,8.6,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.055,-4.3,-3.0,-7.3,0.0,,jonesja04
Jalen Jones,24,DAL,SF,12,0,162,10.9,0.483,0.391,0.266,8.6,15.6,12.0,3.9,1.5,0.5,8.9,22.0,-0.1,0.1,0.1,0.024,-3.3,-2.6,-5.9,-0.2,,jonesja04
Isaiah Whitehead,22,BRK,PG,16,0,180,11.5,0.530,0.209,0.221,2.3,13.1,7.7,19.6,2.2,0.8,20.3,28.5,-0.3,0.2,-0.1,-0.035,-3.4,-0.4,-3.8,-0.1,,whiteis01
Johnathan Motley,22,DAL,PF,11,4,176,17.2,0.550,0.080,0.373,8.5,22.9,15.5,7.1,0.9,1.0,9.3,24.9,0.1,0.2,0.3,0.084,-1.3,-2.0,-3.3,-0.1,,motlejo01
Julyan Stone,29,CHO,SG,23,0,175,7.6,0.684,1.000,0.154,0.6,17.6,9.0,19.2,1.1,1.0,33.5,5.2,0.2,0.2,0.3,0.087,-3.2,1.9,-1.3,0.0,,stoneju01
John Holland,29,CLE,SF,24,0,174,5.9,0.417,0.610,0.220,3.9,11.4,7.7,3.9,2.0,1.0,11.0,18.5,-0.3,0.1,-0.2,-0.050,-3.6,-1.9,-5.5,-0.2,,hollajo02
Richard Jefferson,37,DEN,SF,20,0,163,6.4,0.499,0.259,0.259,1.4,10.3,5.9,12.0,0.6,0.5,14.3,9.4,0.1,0.0,0.1,0.029,-3.5,-0.8,-4.3,-0.1,,jefferi01
Dakari Johnson,22,OKC,C,31,6,161,16.4,0.575,0.000,0.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,0.4,0.2,0.6,0.178,-1.2,0.9,-0.3,0.1,,johnsda04
Jake Layman,23,POR,SF,35,1,160,4.9,0.352,0.426,0.064,2.8,8.1,5.5,9.4,1.9,2.0,9.4,14.6,-0.3,0.2,-0.1,-0.021,-4.8,0.4,-4.3,-0.1,,laymaja01
Mirza Teletović,32,MIL,PF,10,0,159,13.5,0.623,0.789,0.000,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,0.2,0.1,0.3,0.090,2.1,-1.7,0.4,0.1,,teletmi01
Damien Wilkins,38,IND,SF,19,1,152,4.9,0.405,0.462,0.103,3.7,8.1,5.9,7.8,0.7,0.6,10.9,13.4,-0.1,0.1,-0.1,-0.019,-4.2,-1.9,-6.1,-0.2,,wilkida02
Derrick Walton,22,MIA,PG,16,0,147,11.2,0.525,0.680,0.240,1.5,10.7,6.1,14.6,2.4,1.7,6.7,9.1,0.2,0.2,0.4,0.128,-1.1,2.4,1.3,0.1,,waltode01
Darrell Arthur,29,DEN,PF,19,1,141,8.4,0.559,0.489,0.064,2.4,9.5,6.0,9.3,2.8,1.8,23.7,19.5,-0.2,0.1,0.0,-0.011,-4.8,-0.5,-5.3,-0.1,,arthuda01
Kay Felder,22,2TM,PG,16,0,140,3.6,0.379,0.271,0.171,2.3,12.0,6.9,22.0,1.0,0.6,17.5,28.4,-0.6,0.1,-0.5,-0.175,-7.7,-3.4,-11.1,-0.3,,feldeka01
Kay Felder,22,CHI,PG,14,0,134,3.6,0.386,0.273,0.182,0.8,10.8,5.6,23.0,1.1,0.7,17.4,28.0,-0.5,0.1,-0.5,-0.168,-7.4,-3.2,-10.7,-0.3,,feldeka01
Kay Felder,22,DET,PG,2,0,6,2.0,0.250,0.250,0.000,36.0,37.6,36.8,0.0,0.0,0.0,20.0,36.9,0.0,0.0,0.0,-0.336,-12.9,-8.5,-21.4,0.0,,feldeka01
Derrick White,23,SAS,PG,17,0,139,15.9,0.646,0.394,0.606,4.0,16.9,10.4,9.3,1.5,1.8,12.6,15.4,0.3,0.2,0.5,0.170,0.8,1.5,2.3,0.2,,whitede01
Lorenzo Brown,27,TOR,PG,14,0,139,8.2,0.459,0.353,0.059,0.8,11.1,6.0,12.4,1.8,0.0,7.9,11.9,0.0,0.1,0.2,0.060,-3.9,1.5,-2.5,0.0,,brownlo01
Jon Leuer,28,DET,PF,8,0,136,8.9,0.505,0.083,0.417,5.6,20.7,13.0,5.3,0.4,2.0,14.1,16.1,0.0,0.1,0.1,0.050,-4.3,-0.3,-4.6,-0.1,,leuerjo01
Malcolm Miller,24,TOR,SF,15,4,126,8.9,0.638,0.750,0.143,3.6,9.6,6.7,3.2,0.4,1.3,14.4,12.1,0.1,0.1,0.2,0.087,-0.8,-0.2,-1.0,0.0,,millema01
Milton Doyle,24,BRK,SG,10,0,125,5.2,0.337,0.489,0.170,2.5,12.9,7.6,11.7,2.3,1.2,3.8,18.2,-0.3,0.1,-0.1,-0.052,-6.6,-0.2,-6.8,-0.1,,doylemi01
Zhou Qi,22,HOU,C,18,0,124,1.9,0.295,0.594,0.375,5.5,14.4,10.0,2.1,0.8,9.6,21.2,16.8,-0.5,0.2,-0.3,-0.104,-10.3,0.2,-10.1,-0.3,,qizh01
Antonius Cleveland,23,2TM,SG,17,0,123,4.5,0.486,0.190,0.286,2.7,10.2,6.3,2.2,2.8,3.6,22.8,11.1,-0.2,0.2,0.0,-0.006,-7.6,2.4,-5.2,-0.1,,clevean01
Antonius Cleveland,23,DAL,SG,13,0,81,5.1,0.317,0.071,0.286,2.6,11.4,6.9,3.3,3.7,4.4,11.3,10.0,-0.1,0.1,0.0,-0.005,-7.3,4.0,-3.3,0.0,,clevean01
Antonius Cleveland,23,ATL,SG,4,0,42,3.5,0.825,0.429,0.286,2.7,8.0,5.3,0.0,1.2,2.0,38.8,13.4,0.0,0.0,0.0,-0.009,-8.3,-0.7,-9.0,-0.1,,clevean01
Georgios Papagiannis,20,2TM,C,17,0,122,12.2,0.429,0.000,0.000,11.6,23.4,17.2,11.2,1.6,4.7,16.0,18.4,-0.1,0.1,0.0,0.005,-3.9,-0.3,-4.1,-0.1,,papagge01
Georgios Papagiannis,20,SAC,C,16,0,118,10.7,0.415,0.000,0.000,11.1,24.2,17.4,11.5,0.9,4.8,16.3,18.7,-0.2,0.1,0.0,-0.018,-4.7,-1.0,-5.6,-0.1,,papagge01
Georgios Papagiannis,20,POR,C,1,0,4,58.1,1.000,0.000,0.000,27.5,0.0,13.6,0.0,24.9,0.0,0.0,11.0,0.0,0.0,0.1,0.675,20.2,19.7,39.9,0.0,,papagge01
Nigel Hayes,23,3TM,SF,9,0,122,6.4,0.393,0.485,0.091,3.6,17.5,10.3,6.7,0.8,2.3,5.5,13.3,-0.2,0.1,-0.1,-0.034,-3.7,-0.1,-3.8,-0.1,,hayesni01
Nigel Hayes,23,LAL,SF,2,0,11,9.8,0.436,0.667,0.333,0.0,0.0,0.0,24.3,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.069,-0.2,-1.5,-1.7,0.0,,hayesni01
Nigel Hayes,23,TOR,SF,2,0,6,34.9,1.500,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.9,0.0,0.0,0.0,0.018,17.4,0.8,18.2,0.0,,hayesni01
Nigel Hayes,23,SAC,SF,5,0,105,4.4,0.312,0.429,0.071,4.2,20.4,11.9,5.2,1.0,2.7,3.3,12.8,-0.2,0.1,-0.1,-0.048,-5.2,0.0,-5.2,-0.1,,hayesni01
James Webb III,24,BRK,SF,10,0,120,2.2,0.333,0.792,0.000,7.0,14.3,10.6,4.5,0.4,0.0,14.3,10.1,-0.1,0.0,-0.1,-0.041,-5.5,-2.8,-8.3,-0.2,,webbja01
Xavier Rathan-Mayes,23,MEM,SG,5,0,118,0.9,0.315,0.333,0.214,0.0,5.0,2.5,23.0,2.6,2.4,19.3,21.7,-0.5,0.1,-0.4,-0.171,-9.9,-1.6,-11.5,-0.3,,rathaxa01
Bobby Brown,33,HOU,PG,20,0,115,5.5,0.425,0.690,0.034,0.0,6.8,3.4,15.0,1.7,0.0,13.3,26.1,-0.3,0.1,-0.2,-0.080,-4.9,-2.3,-7.2,-0.2,,brownbo02
Jabari Bird,23,BOS,SG,13,1,115,12.1,0.615,0.269,0.500,5.8,12.2,9.0,10.5,1.3,0.7,20.1,15.4,0.1,0.2,0.2,0.098,-2.7,-0.4,-3.1,0.0,,birdja01
Bruno Caboclo,22,2TM,SF,12,0,107,7.4,0.386,0.548,0.194,7.1,16.6,11.7,5.0,1.4,3.5,10.6,15.8,-0.1,0.1,0.0,-0.021,-4.8,-1.0,-5.8,-0.1,,cabocbr01
Bruno Caboclo,22,TOR,SF,2,0,7,-0.1,0.000,1.000,0.000,0.0,15.7,8.0,16.7,7.0,0.0,0.0,12.5,0.0,0.0,0.0,-0.113,-8.2,5.7,-2.6,0.0,,cabocbr01
Bruno Caboclo,22,SAC,SF,10,0,100,7.9,0.411,0.517,0.207,7.6,16.6,12.0,4.2,1.0,3.8,11.2,16.0,-0.1,0.1,0.0,-0.015,-4.5,-1.5,-6.1,-0.1,,cabocbr01
Kadeem Allen,25,BOS,PG,18,1,107,2.6,0.366,0.500,0.409,4.1,7.1,5.6,15.2,1.4,1.6,25.7,14.6,-0.2,0.1,-0.1,-0.038,-8.3,0.6,-7.7,-0.2,,allenka01
Alex Poythress,24,IND,PF,25,0,104,7.8,0.500,0.423,0.000,7.7,10.8,9.2,2.6,1.4,0.9,7.1,12.0,0.1,0.1,0.1,0.066,-3.8,-1.3,-5.1,-0.1,,poythal01
Jaylen Morris,22,ATL,SG,6,0,98,6.5,0.438,0.313,0.000,2.3,15.9,9.1,10.8,1.0,0.9,15.8,16.9,-0.2,0.1,-0.1,-0.053,-4.4,-1.0,-5.4,-0.1,,morrija01
Brice Johnson,23,2TM,PF,18,0,98,18.2,0.486,0.024,0.119,10.4,25.5,17.9,3.4,4.5,5.5,10.2,22.3,0.0,0.2,0.2,0.082,-2.1,1.7,-0.4,0.0,,johnsbr02
Brice Johnson,23,LAC,PF,9,0,38,21.3,0.673,0.091,0.182,5.9,31.4,18.8,4.0,7.7,4.4,25.2,18.0,0.0,0.1,0.1,0.168,-2.2,6.8,4.5,0.1,,johnsbr02
Brice Johnson,23,MEM,PF,9,0,60,16.2,0.418,0.000,0.097,13.2,21.7,17.4,3.0,2.5,6.2,3.0,24.9,-0.1,0.1,0.0,0.028,-2.0,-1.6,-3.6,0.0,,johnsbr02
Darrun Hilliard,24,SAS,SG,14,0,95,3.4,0.362,0.316,0.368,0.0,8.2,4.1,15.3,1.1,0.0,15.3,12.3,-0.1,0.1,0.0,-0.015,-7.1,-0.8,-7.9,-0.1,,hillida01
Chris McCullough,22,WAS,PF,19,0,90,15.8,0.478,0.190,0.333,8.8,22.6,15.7,7.1,0.0,4.9,4.0,24.6,0.1,0.1,0.2,0.081,-0.3,-1.5,-1.8,0.0,,mcculch01
Damian Jones,22,GSW,C,15,0,89,6.8,0.517,0.000,0.227,6.8,10.6,8.8,2.9,0.5,2.7,14.2,13.9,0.0,0.1,0.1,0.031,-5.3,-1.8,-7.1,-0.1,,jonesda03
Jack Cooley,26,SAC,PF,7,0,87,19.7,0.566,0.000,0.704,17.6,21.9,19.6,10.5,0.6,0.0,7.8,19.8,0.3,0.0,0.3,0.182,0.9,-1.4,-0.6,0.0,,cooleja01
Josh Gray,24,PHO,PG,5,0,86,7.2,0.349,0.317,0.268,2.4,10.1,6.2,20.8,4.5,1.9,13.2,26.1,-0.3,0.1,-0.2,-0.118,-5.2,1.0,-4.2,0.0,,grayjo01
Wade Baldwin,21,POR,PG,7,0,80,16.6,0.748,0.238,0.476,1.4,9.5,5.5,9.8,1.2,1.0,13.6,16.1,0.2,0.1,0.3,0.187,0.2,1.7,1.9,0.1,,baldwwa01
Furkan Korkmaz,20,PHI,SG,14,0,80,3.4,0.386,0.607,0.143,2.8,11.7,7.4,6.7,1.2,1.0,6.3,16.9,-0.1,0.1,0.0,-0.006,-6.6,-1.0,-7.6,-0.1,,korkmfu01
Okaro White,25,MIA,PF,6,4,80,8.9,0.577,0.688,0.188,4.2,11.2,7.7,3.5,0.6,1.1,5.5,10.3,0.1,0.1,0.2,0.096,-1.0,0.3,-0.7,0.0,,whiteok01
Demetrius Jackson,23,2TM,PG,15,0,80,5.4,0.424,0.389,0.111,7.1,9.8,8.4,15.9,3.1,1.1,34.6,15.8,-0.2,0.1,-0.1,-0.047,-6.1,0.9,-5.2,-0.1,,jacksde01
Demetrius Jackson,23,HOU,PG,12,0,63,0.2,0.286,0.429,0.000,7.2,12.4,9.8,10.7,3.1,1.3,39.1,16.1,-0.3,0.1,-0.2,-0.140,-9.2,0.6,-8.5,-0.1,,jacksde01
Demetrius Jackson,23,PHI,PG,3,0,17,24.5,0.820,0.250,0.500,6.6,0.0,3.2,35.1,2.8,0.0,17.0,14.8,0.1,0.0,0.1,0.298,5.3,2.1,7.3,0.0,,jacksde01
Nick Collison,37,OKC,PF,15,0,75,13.2,0.627,0.000,0.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,0.1,0.0,0.1,0.064,-2.3,-1.9,-4.2,0.0,,collini01
Omari Johnson,28,MEM,PF,4,0,75,10.5,0.524,0.571,0.000,6.0,11.1,8.5,14.5,1.3,0.0,12.5,14.4,0.1,0.0,0.1,0.053,-1.8,-2.7,-4.5,0.0,,johnsom01
Marquis Teague,24,MEM,PG,3,0,74,5.7,0.302,0.250,0.313,1.5,8.0,4.7,24.7,2.7,0.0,14.2,12.9,-0.1,0.0,-0.1,-0.038,-5.4,-0.4,-5.7,-0.1,,teaguma01
Thomas Bryant,20,LAL,C,15,0,72,9.9,0.441,0.476,0.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,0.0,0.1,0.1,0.050,-3.1,-0.2,-3.3,0.0,,bryanth01
Udonis Haslem,37,MIA,C,14,0,72,1.8,0.252,0.533,0.133,4.7,10.9,7.8,9.2,0.0,2.4,11.2,11.1,-0.1,0.1,-0.1,-0.059,-5.9,-1.8,-7.7,-0.1,,hasleud01
D.J. Wilson,21,MIL,PF,22,0,71,10.3,0.622,0.313,0.125,3.3,13.2,8.3,6.1,2.1,1.2,19.2,13.3,0.0,0.1,0.1,0.054,-2.0,0.0,-2.0,0.0,,wilsodj01
Alan Williams,25,PHO,PF,5,0,70,9.3,0.455,0.000,0.500,4.5,29.5,16.8,16.3,3.4,1.2,24.2,17.5,-0.1,0.1,0.0,-0.004,-7.3,2.3,-5.0,-0.1,,willial03
Larry Drew II,27,2TM,PG,10,0,70,2.9,0.354,0.375,0.000,4.8,0.0,2.3,18.5,0.0,0.0,11.1,16.6,-0.1,0.0,-0.1,-0.061,-5.6,-3.4,-9.0,-0.1,,drewla02
Larry Drew II,27,PHI,PG,3,0,15,-9.4,0.143,0.429,0.000,7.5,0.0,3.6,17.1,0.0,0.0,12.5,22.8,-0.1,0.0,-0.1,-0.299,-15.2,-7.4,-22.6,-0.1,,drewla02
Larry Drew II,27,NOP,PG,7,0,55,6.3,0.441,0.353,0.000,4.1,0.0,2.0,18.9,0.0,0.0,10.5,15.0,0.0,0.0,0.0,0.003,-3.0,-2.3,-5.3,0.0,,drewla02
London Perrantes,23,CLE,PG,14,0,66,0.7,0.230,0.231,0.385,1.7,5.0,3.4,9.4,1.5,1.3,6.2,10.9,-0.1,0.0,-0.1,-0.086,-8.3,-0.9,-9.2,-0.1,,perralo01
Andre Ingram,32,LAL,SG,2,0,64,16.3,0.655,0.529,0.176,1.7,8.3,5.0,15.3,2.2,3.8,14.1,14.1,0.1,0.1,0.2,0.157,1.7,2.5,4.3,0.1,,ingraan01
Gian Clavell,24,DAL,SG,7,0,64,7.4,0.530,0.833,0.111,1.7,10.8,6.1,6.7,1.6,0.0,9.6,14.8,0.0,0.0,0.1,0.042,-2.7,0.5,-2.2,0.0,,clavegi01
James Young,22,PHI,SG,6,0,61,4.6,0.511,0.714,0.429,0.0,3.4,1.8,4.3,0.0,0.0,5.7,12.3,0.0,0.0,0.1,0.041,-4.5,-2.4,-6.9,-0.1,,youngja01
Kyle Singler,29,OKC,SF,12,0,59,5.9,0.430,0.238,0.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,-0.1,0.0,0.0,-0.031,-5.0,-1.6,-6.7,-0.1,,singlky01
Jordan Crawford,29,NOP,SG,5,0,53,19.1,0.601,0.519,0.037,4.2,4.0,4.1,37.7,0.9,1.5,15.4,26.5,0.1,0.0,0.2,0.150,4.9,-0.7,4.2,0.1,,crawfjo02
Alfonzo McKinnie,25,TOR,SF,14,0,53,10.1,0.643,0.600,0.200,2.2,12.4,7.4,2.7,0.9,1.5,15.5,16.0,0.0,0.1,0.1,0.084,-2.6,-0.4,-3.0,0.0,,mckinal01
Marshall Plumlee,25,MIL,C,8,0,52,10.9,0.697,0.000,5.333,9.0,29.2,19.2,4.8,0.0,1.6,23.0,11.3,0.1,0.0,0.2,0.143,-3.9,-0.6,-4.5,0.0,,plumlma02
