Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
Roy Hibbert,24,IND,C,81,80,2244,15.9,0.507,0.004,0.309,9.1,21.0,15.1,12.8,0.7,4.6,15.5,23.6,0.3,3.3,3.6,0.077,-1.8,0.7,-1.1,0.5,,hibbero01,2010-2011
Greg Monroe,20,DET,C,80,48,2222,18.0,0.575,0.002,0.424,13.0,20.4,16.5,7.5,2.3,1.6,11.0,15.4,4.7,1.9,6.6,0.143,0.9,-0.5,0.4,1.4,ROY-6,monrogr01,2010-2011
Kevin Garnett,34,BOS,PF,71,71,2220,20.6,0.575,0.006,0.264,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,3.4,5.6,9.0,0.194,1.8,2.9,4.7,3.8,DPOY-2AS,garneke01,2010-2011
Serge Ibaka,21,OKC,PF,82,44,2216,17.7,0.579,0.002,0.298,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,4.3,3.2,7.6,0.164,-0.2,0.7,0.5,1.4,DPOY-14,ibakase01,2010-2011
JaVale McGee,23,WAS,C,79,75,2193,17.4,0.566,0.005,0.381,11.2,22.2,16.5,2.8,1.0,6.7,12.6,16.3,2.7,2.5,5.3,0.115,-0.7,0.4,-0.4,0.9,DPOY-19,mcgeeja01,2010-2011
James Harden,21,OKC,SG,82,5,2189,16.4,0.598,0.474,0.501,2.3,11.0,6.8,12.8,2.2,0.8,11.3,19.5,5.0,2.1,7.1,0.156,1.3,0.6,1.9,2.2,6MOY-7,hardeja01,2010-2011
Rodney Stuckey,24,DET,PG,70,54,2183,18.4,0.544,0.109,0.461,3.7,8.6,6.0,27.5,1.9,0.4,13.5,24.5,4.4,0.6,5.0,0.111,1.5,-1.4,0.2,1.2,,stuckro01,2010-2011
Andray Blatche,24,WAS,PF,64,63,2172,16.9,0.497,0.019,0.296,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,0.3,2.1,2.4,0.053,-0.3,-0.5,-0.9,0.6,,blatcan01,2010-2011
Brandon Jennings,21,MIL,PG,63,61,2169,15.6,0.493,0.327,0.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,0.6,3.3,3.9,0.086,0.8,0.9,1.6,2.0,,jennibr01,2010-2011
Luke Ridnour,29,MIN,PG,71,66,2159,15.0,0.567,0.270,0.201,1.9,8.6,5.1,28.1,2.1,0.4,17.6,17.8,3.2,0.8,4.0,0.089,0.7,-0.7,0.0,1.1,,ridnolu01,2010-2011
Kirk Hinrich,30,2TM,PG,72,51,2157,12.3,0.543,0.302,0.202,1.1,8.9,4.9,21.1,1.8,0.6,15.1,16.7,1.8,1.2,3.0,0.068,-1.0,-0.2,-1.3,0.4,,hinriki01,2010-2011
Kirk Hinrich,30,WAS,SG,48,29,1471,13.5,0.548,0.256,0.240,1.0,9.3,5.0,22.7,1.9,0.5,14.8,17.1,1.7,0.6,2.3,0.076,-0.7,-0.3,-1.0,0.4,,hinriki01,2010-2011
Kirk Hinrich,30,ATL,PG,24,22,686,9.8,0.530,0.411,0.114,1.2,8.0,4.7,17.9,1.5,0.8,16.0,16.0,0.2,0.5,0.7,0.050,-1.8,0.0,-1.8,0.0,,hinriki01,2010-2011
Tim Duncan,34,SAS,C,76,76,2156,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,3.7,4.0,7.7,0.171,2.2,2.2,4.4,3.5,DPOY-17AS,duncati01,2010-2011
Rudy Gay,24,MEM,SF,54,54,2152,17.8,0.548,0.166,0.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,2.7,2.9,5.5,0.123,1.9,0.8,2.8,2.6,,gayru01,2010-2011
George Hill,24,SAS,PG,76,5,2148,14.6,0.588,0.322,0.427,1.3,9.2,5.4,13.6,1.6,0.7,11.6,18.2,4.0,2.1,6.1,0.136,0.2,0.6,0.8,1.5,6MOY-8,hillge01,2010-2011
Jared Dudley,25,PHO,SF,82,15,2140,15.6,0.598,0.402,0.347,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,4.2,1.4,5.6,0.126,1.5,0.2,1.8,2.0,,dudleja01,2010-2011
Thaddeus Young,22,PHI,PF,82,1,2135,18.4,0.566,0.026,0.205,8.3,15.2,11.7,6.7,2.2,0.9,9.7,22.1,3.2,3.0,6.2,0.139,0.8,0.3,1.0,1.6,6MOY-3,youngth01,2010-2011
Ramon Sessions,24,CLE,PG,81,38,2133,19.0,0.559,0.019,0.545,2.4,11.6,6.9,35.0,1.5,0.3,15.6,24.2,3.8,0.6,4.4,0.099,1.8,-1.4,0.3,1.3,,sessira01,2010-2011
Ben Gordon,27,DET,SG,82,27,2131,12.4,0.548,0.345,0.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,0.037,-0.6,-1.9,-2.5,-0.3,,gordobe01,2010-2011
Eric Gordon,22,LAC,SG,56,56,2112,18.5,0.566,0.307,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12.0,26.5,4.2,1.1,5.3,0.120,3.0,-1.0,2.0,2.2,,gordoer01,2010-2011
Tyreke Evans,21,SAC,SG,57,53,2107,14.4,0.482,0.159,0.285,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,-0.1,1.7,1.6,0.036,-0.1,0.2,0.0,1.1,,evansty01,2010-2011
Danilo Gallinari,22,2TM,SF,62,60,2104,15.7,0.597,0.458,0.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,4.9,1.2,6.1,0.139,1.5,-0.8,0.7,1.4,,gallida01,2010-2011
Danilo Gallinari,22,NYK,PF,48,48,1671,15.6,0.600,0.470,0.570,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,4.2,0.7,4.9,0.140,1.4,-1.3,0.1,0.9,,gallida01,2010-2011
Danilo Gallinari,22,DEN,SF,14,12,433,15.9,0.587,0.412,0.771,3.0,16.8,10.1,7.5,1.5,1.6,12.5,20.6,0.7,0.5,1.2,0.133,1.7,1.3,3.0,0.5,,gallida01,2010-2011
Ty Lawson,23,DEN,PG,80,31,2103,17.9,0.593,0.249,0.327,3.8,7.6,5.7,28.3,1.9,0.1,14.8,19.6,5.1,1.6,6.7,0.153,2.4,-0.3,2.1,2.2,6MOY-11,lawsoty01,2010-2011
José Calderón,29,TOR,PG,68,55,2102,16.3,0.522,0.262,0.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,3.2,0.4,3.7,0.084,1.9,-1.2,0.8,1.5,,caldejo01,2010-2011
Raja Bell,34,UTA,SG,68,63,2097,8.2,0.528,0.413,0.218,1.8,8.4,5.1,8.3,1.4,0.5,11.0,12.6,1.2,0.5,1.7,0.040,-2.4,-0.7,-3.1,-0.6,,bellra01,2010-2011
Ryan Gomes,28,LAC,SF,76,62,2095,9.0,0.504,0.418,0.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,1.3,1.2,2.5,0.057,-2.1,0.0,-2.1,-0.1,,gomesry01,2010-2011
Luc Mbah a Moute,24,MIL,PF,79,52,2093,11.5,0.518,0.016,0.439,9.2,14.3,11.7,5.3,1.8,1.1,13.1,13.1,1.5,3.3,4.8,0.109,-2.3,1.1,-1.3,0.4,,mbahalu01,2010-2011
Anthony Parker,35,CLE,SF,72,65,2091,10.5,0.505,0.411,0.172,1.8,10.5,6.0,16.7,1.7,0.4,11.9,14.6,0.9,0.6,1.5,0.034,-1.7,-0.3,-2.0,0.0,,parkean01,2010-2011
Chuck Hayes,27,HOU,C,74,63,2079,16.2,0.554,0.004,0.307,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13.0,3.9,2.4,6.3,0.146,0.6,1.3,1.9,2.1,DPOY-12,hayesch01,2010-2011
Wesley Johnson,23,MIN,SG,79,63,2069,10.2,0.491,0.424,0.135,2.7,10.4,6.4,11.0,1.4,2.0,11.6,16.8,0.4,0.9,1.3,0.030,-1.3,-0.4,-1.7,0.2,,johnswe01,2010-2011
Jodie Meeks,23,PHI,SG,74,64,2062,12.5,0.600,0.611,0.298,1.2,8.4,4.8,5.7,1.6,0.1,8.5,15.7,3.2,1.9,5.1,0.120,0.1,0.1,0.2,1.1,,meeksjo01,2010-2011
Kris Humphries,25,NJN,PF,74,44,2061,17.8,0.555,0.002,0.328,12.5,32.2,22.1,7.0,0.9,3.0,13.4,17.3,2.7,2.7,5.4,0.125,0.5,-0.1,0.4,1.3,,humphkr01,2010-2011
Tyson Chandler,28,DAL,C,74,74,2059,18.4,0.697,0.000,0.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,5.8,3.5,9.4,0.218,0.6,1.0,1.5,1.8,DPOY-3,chandty01,2010-2011
Vince Carter,34,2TM,SG,73,63,2051,14.8,0.528,0.360,0.194,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,2.0,1.9,3.8,0.089,0.1,0.2,0.3,1.2,,cartevi01,2010-2011
Vince Carter,34,ORL,SG,22,22,664,16.2,0.557,0.293,0.282,2.0,13.5,7.9,17.3,1.6,0.4,10.7,23.4,1.1,1.0,2.1,0.151,0.4,1.4,1.8,0.6,,cartevi01,2010-2011
Vince Carter,34,PHO,SG,51,41,1387,14.2,0.516,0.389,0.157,3.6,11.8,7.7,9.6,1.7,0.9,7.5,23.5,0.9,0.8,1.7,0.060,0.0,-0.4,-0.4,0.6,,cartevi01,2010-2011
Thabo Sefolosha,26,OKC,SG,79,79,2049,10.4,0.545,0.306,0.237,3.8,15.5,9.9,7.9,2.5,1.4,13.0,9.4,1.6,2.5,4.1,0.097,-1.3,1.9,0.6,1.3,DPOY-21,sefolth01,2010-2011
DeAndre Jordan,22,LAC,C,80,66,2047,14.8,0.648,0.003,0.636,11.9,20.9,16.5,3.2,1.0,5.4,18.8,11.7,2.6,2.6,5.2,0.122,-1.7,1.0,-0.7,0.7,,jordade01,2010-2011
Nick Young,25,WAS,SG,64,40,2034,14.5,0.538,0.290,0.244,1.4,8.6,4.9,6.6,1.1,0.6,8.0,24.4,2.3,0.4,2.8,0.065,0.6,-1.8,-1.3,0.4,,youngni01,2010-2011
Marcin Gortat,26,2TM,C,80,14,2032,17.8,0.594,0.007,0.320,8.5,27.4,18.0,5.5,0.9,3.3,10.5,17.1,3.7,2.7,6.4,0.152,0.2,0.7,0.9,1.5,6MOY-9,gortama01,2010-2011
Marcin Gortat,26,ORL,C,25,2,396,13.7,0.562,0.000,0.222,11.5,23.0,17.4,6.8,0.9,4.1,16.0,12.4,0.5,0.8,1.3,0.157,-1.9,2.2,0.3,0.2,,gortama01,2010-2011
Marcin Gortat,26,PHO,C,55,12,1636,18.8,0.598,0.008,0.335,7.8,28.5,18.1,5.2,0.9,3.2,9.7,18.3,3.2,1.9,5.1,0.151,0.7,0.3,1.0,1.2,,gortama01,2010-2011
Carl Landry,27,2TM,PF,76,26,2008,14.8,0.555,0.006,0.419,9.3,10.8,10.0,5.2,1.0,1.2,11.8,20.5,2.8,1.3,4.1,0.098,-0.5,-1.3,-1.9,0.1,,landrca01,2010-2011
Carl Landry,27,SAC,PF,53,16,1406,14.7,0.545,0.006,0.444,10.0,10.5,10.2,5.7,1.1,1.0,12.4,20.3,1.8,0.7,2.5,0.086,-0.4,-1.4,-1.8,0.1,,landrca01,2010-2011
Carl Landry,27,NOH,PF,23,10,602,15.2,0.578,0.005,0.360,7.6,11.4,9.5,3.8,0.9,1.7,10.3,20.8,1.0,0.6,1.6,0.125,-0.8,-1.2,-2.1,0.0,,landrca01,2010-2011
Andrei Kirilenko,29,UTA,SF,64,62,1999,16.6,0.567,0.181,0.498,6.0,13.8,9.9,14.9,2.1,3.0,15.0,17.8,2.9,1.7,4.5,0.109,1.7,0.5,2.2,2.1,,kirilan01,2010-2011
Brandon Bass,25,ORL,PF,76,51,1980,15.9,0.571,0.003,0.361,8.1,16.7,12.5,5.0,0.7,2.0,11.5,19.8,3.2,3.1,6.3,0.153,-0.3,0.5,0.2,1.1,,bassbr01,2010-2011
Toney Douglas,24,NYK,SG,81,9,1971,15.2,0.534,0.507,0.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,3.0,1.2,4.2,0.101,0.9,-0.6,0.4,1.2,6MOY-14,douglto01,2010-2011
C.J. Miles,23,UTA,SF,78,19,1969,14.4,0.507,0.377,0.218,3.3,12.4,7.8,11.7,2.0,1.6,8.6,25.1,1.2,1.3,2.5,0.061,-0.1,-0.9,-1.0,0.5,,milescj01,2010-2011
J.R. Smith,25,DEN,SF,79,6,1968,16.4,0.550,0.406,0.282,2.7,15.8,9.4,14.2,2.3,0.6,10.2,22.2,2.6,2.3,5.0,0.121,1.1,0.6,1.7,1.9,6MOY-10,smithjr01,2010-2011
Marco Belinelli,24,NOH,SG,80,69,1957,12.1,0.560,0.469,0.181,1.1,8.4,4.7,8.0,1.1,0.3,9.4,20.0,1.9,1.5,3.4,0.084,0.2,-0.8,-0.6,0.7,,belinma01,2010-2011
Samuel Dalembert,29,SAC,C,80,46,1938,14.1,0.509,0.004,0.261,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,0.4,2.5,2.9,0.072,-2.3,0.2,-2.2,-0.1,,dalemsa01,2010-2011
Carlos Boozer,29,CHI,C,59,59,1882,18.8,0.542,0.000,0.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,1.9,3.9,5.8,0.149,0.2,0.8,1.0,1.4,,boozeca01,2010-2011
O.J. Mayo,23,MEM,SG,71,17,1869,12.6,0.499,0.353,0.175,2.2,8.7,5.4,12.1,2.0,1.1,11.0,21.8,0.5,1.9,2.4,0.062,-0.4,-0.1,-0.6,0.7,6MOY-11,mayooj01,2010-2011
Daniel Gibson,24,CLE,SG,67,15,1865,13.2,0.533,0.444,0.247,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,2.0,0.4,2.4,0.062,0.3,-0.7,-0.4,0.8,,gibsoda01,2010-2011
Marvin Williams,24,ATL,SF,65,52,1865,13.5,0.551,0.205,0.324,4.4,15.7,10.1,7.6,1.0,0.9,9.2,17.2,2.3,1.7,4.0,0.102,-0.3,-0.5,-0.8,0.6,,willima02,2010-2011
Anthony Morrow,25,NJN,SG,58,47,1856,12.1,0.573,0.419,0.173,2.3,8.8,5.5,6.3,0.5,0.3,7.5,18.0,2.6,0.4,3.0,0.078,0.3,-1.3,-1.0,0.5,,morroan01,2010-2011
Amir Johnson,23,TOR,PF,72,54,1853,17.6,0.608,0.002,0.323,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,4.4,1.2,5.6,0.146,0.3,0.0,0.3,1.1,,johnsam01,2010-2011
Antawn Jamison,34,CLE,PF,56,38,1842,16.8,0.516,0.300,0.267,5.2,18.5,11.7,9.6,1.4,1.2,7.3,26.0,1.5,1.1,2.6,0.067,1.3,-1.5,-0.1,0.9,,jamisan01,2010-2011
Eric Bledsoe,21,LAC,PG,81,25,1841,10.8,0.499,0.239,0.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,-1.3,1.6,0.3,0.008,-2.4,0.2,-2.2,-0.1,,bledser01,2010-2011
Rashard Lewis,31,2TM,PF,57,52,1824,12.0,0.535,0.419,0.165,4.4,14.0,9.1,8.1,1.5,1.3,12.2,17.6,1.2,1.9,3.0,0.079,-0.7,0.3,-0.4,0.7,,lewisra02,2010-2011
Rashard Lewis,31,ORL,PF,25,25,810,11.0,0.524,0.444,0.167,3.4,11.7,7.6,5.9,1.4,1.0,10.8,18.6,0.3,1.2,1.5,0.091,-1.0,0.6,-0.5,0.3,,lewisra02,2010-2011
Rashard Lewis,31,WAS,SF,32,27,1014,12.8,0.544,0.397,0.163,5.2,15.9,10.4,9.9,1.5,1.5,13.5,16.8,0.8,0.7,1.5,0.070,-0.4,0.0,-0.3,0.4,,lewisra02,2010-2011
Rudy Fernández,25,POR,SG,78,3,1821,13.4,0.522,0.628,0.254,2.4,9.5,5.8,16.9,2.6,0.6,12.1,18.7,2.0,1.8,3.8,0.100,0.1,0.8,0.9,1.3,,fernaru01,2010-2011
Evan Turner,22,PHI,SG,78,14,1797,10.8,0.484,0.083,0.236,2.7,16.9,9.8,13.4,1.4,0.6,12.0,17.0,0.0,2.2,2.3,0.060,-2.6,0.4,-2.2,-0.1,,turneev01,2010-2011
Jordan Farmar,24,NJN,PG,73,18,1796,14.1,0.504,0.467,0.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,0.8,1.0,1.9,0.050,0.8,-1.3,-0.4,0.7,,farmajo01,2010-2011
