Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
Jeff McInnis,28,POR,PG,75,1,1311,10.0,0.477,0.083,0.158,2.0,6.9,4.5,21.3,0.9,0.1,14.2,18.6,0.5,0.6,1.1,0.040,-2.5,-1.5,-4.1,-0.7,,mcinnje01
Jim Jackson,32,SAC,SF,63,0,1309,12.4,0.501,0.154,0.119,7.2,13.8,10.7,13.6,1.2,0.2,14.1,19.1,0.8,1.7,2.5,0.090,-1.1,-0.4,-1.5,0.2,,jacksji01
Mike Dunleavy,22,GSW,SF,82,3,1305,12.5,0.505,0.360,0.240,5.4,11.9,8.7,12.6,2.1,1.0,15.7,17.8,1.1,0.4,1.5,0.055,-0.3,-0.5,-0.8,0.4,,dunlemi02
Rodney Rogers,31,NJN,PF,68,0,1303,11.7,0.483,0.290,0.198,5.4,17.7,11.5,13.8,2.0,1.8,15.5,20.3,-0.1,2.5,2.3,0.086,-2.4,1.3,-1.1,0.3,,rogerro01
Zach Randolph,21,POR,PF,77,11,1301,19.9,0.555,0.010,0.313,12.9,18.9,15.9,5.7,1.7,0.8,9.6,23.0,3.2,1.6,4.8,0.177,1.4,-1.3,0.1,0.7,,randoza01
Erick Strickland,29,IND,SG,71,10,1275,13.5,0.547,0.421,0.229,2.1,10.5,6.4,27.2,1.6,0.4,19.0,18.3,1.4,1.3,2.7,0.101,0.3,-0.1,0.2,0.7,,stricer01
Mike Batiste,25,MEM,PF,75,2,1248,12.2,0.476,0.173,0.188,7.5,15.6,11.6,6.9,1.7,0.9,12.0,20.7,0.0,0.7,0.8,0.029,-2.1,-1.4,-3.5,-0.5,,batismi01
Kelvin Cato,28,HOU,C,73,5,1247,15.5,0.535,0.016,0.484,12.5,26.7,19.8,2.6,1.6,4.9,15.3,13.6,1.3,2.5,3.8,0.145,-1.7,1.5,-0.2,0.6,,catoke01
Samaki Walker,26,LAL,C,67,39,1243,11.6,0.465,0.004,0.369,10.3,23.1,16.7,7.5,0.8,3.2,15.0,13.4,0.6,1.4,2.1,0.079,-2.3,-0.2,-2.6,-0.2,,walkesa01
Gary Trent,28,MIN,SF,80,22,1222,15.9,0.549,0.005,0.260,10.1,16.7,13.5,10.0,1.4,1.4,12.0,18.3,2.0,1.3,3.3,0.128,0.0,-0.1,-0.1,0.6,,trentga01
Arvydas Sabonis,38,POR,C,78,1,1209,20.5,0.549,0.017,0.454,8.8,24.7,16.7,19.3,2.7,3.1,14.8,19.4,2.6,2.3,4.9,0.196,1.6,3.0,4.6,2.0,,sabonar01
Hedo Türkoğlu,23,SAC,SF,67,11,1175,12.0,0.509,0.199,0.281,3.4,13.3,8.6,10.9,1.1,0.7,10.2,18.4,1.1,1.5,2.6,0.105,-1.6,-0.1,-1.6,0.1,,turkohe01
Raja Bell,26,DAL,SG,75,32,1173,7.9,0.509,0.242,0.161,4.4,9.2,6.8,6.8,2.3,0.5,16.0,10.4,0.5,1.2,1.7,0.069,-3.1,1.4,-1.8,0.1,,bellra01
Ervin Johnson,35,MIL,C,69,17,1170,9.4,0.492,0.000,0.326,11.7,17.8,14.7,2.9,1.5,4.0,18.1,7.5,1.0,0.9,1.9,0.079,-2.9,-0.1,-3.0,-0.3,,johnser02
Walt Williams,32,DAL,SF,66,1,1161,11.7,0.500,0.501,0.147,5.0,14.6,9.8,7.4,1.9,1.7,8.8,15.6,1.0,1.5,2.5,0.103,-0.7,0.6,-0.1,0.6,,williwa02
Casey Jacobsen,21,PHO,SF,72,0,1147,9.2,0.493,0.505,0.321,2.8,5.4,4.1,9.8,1.6,0.4,12.8,16.7,0.5,0.7,1.2,0.051,-1.9,-0.3,-2.3,-0.1,,jacobca01
Kenny Anderson,32,2TM,PG,61,2,1135,13.6,0.457,0.018,0.149,3.2,10.6,6.8,29.8,2.8,0.3,15.6,19.7,0.4,1.3,1.6,0.069,-1.9,0.9,-1.0,0.3,,anderke01
Kenny Anderson,32,SEA,PG,38,1,689,15.9,0.471,0.022,0.151,2.9,12.1,7.4,30.3,3.2,0.1,11.8,19.1,0.7,0.8,1.5,0.107,-1.0,1.5,0.5,0.4,,anderke01
Kenny Anderson,32,NOH,PG,23,1,446,10.2,0.435,0.013,0.147,3.6,8.2,5.9,29.0,2.2,0.6,20.8,20.6,-0.4,0.5,0.1,0.009,-3.3,-0.1,-3.3,-0.2,,anderke01
Bob Sura,29,GSW,SG,55,0,1130,14.2,0.510,0.259,0.451,5.5,10.2,7.9,23.9,2.0,0.1,17.3,17.9,1.6,0.2,1.8,0.075,0.2,-0.9,-0.7,0.4,,surabo01
Joe Smith,27,MIN,SF,54,21,1117,14.3,0.524,0.006,0.399,11.6,15.7,13.7,5.1,0.7,3.5,10.0,17.4,1.9,1.2,3.0,0.131,-1.8,-0.5,-2.4,-0.1,,smithjo02
Smush Parker,21,CLE,PG,66,18,1103,11.3,0.523,0.349,0.349,2.9,9.3,6.0,24.7,2.2,0.8,25.4,20.6,-0.4,0.5,0.1,0.005,-2.2,-1.2,-3.4,-0.4,,parkesm01
Eduardo Nájera,26,DAL,SF,48,12,1103,14.8,0.590,0.004,0.394,9.0,13.3,11.1,6.2,1.9,1.5,7.8,12.1,2.7,1.3,4.0,0.175,0.1,1.1,1.2,0.9,,najered01
Chris Whitney,31,2TM,PG,51,21,1052,9.2,0.468,0.470,0.198,0.3,7.4,3.7,24.2,1.4,0.1,15.8,19.1,-0.1,0.7,0.6,0.028,-2.6,-1.5,-4.1,-0.6,,whitnch01
Chris Whitney,31,DEN,PG,29,20,762,10.2,0.484,0.490,0.218,0.1,7.2,3.5,29.2,1.2,0.1,16.1,19.9,0.2,0.5,0.8,0.049,-1.9,-1.6,-3.5,-0.3,,whitnch01
Chris Whitney,31,ORL,PG,22,1,290,6.7,0.418,0.409,0.136,0.8,7.7,4.1,11.3,2.1,0.3,14.6,16.9,-0.3,0.2,-0.2,-0.026,-4.6,-1.1,-5.7,-0.3,,whitnch01
Marc Jackson,28,MIN,C,77,0,1041,13.4,0.508,0.003,0.427,9.6,14.7,12.2,5.4,1.2,2.1,12.5,20.6,1.0,1.0,2.0,0.092,-2.3,-1.0,-3.3,-0.3,,jacksma02
Michael Doleac,25,NYK,C,75,0,1041,8.9,0.451,0.000,0.134,7.2,17.7,12.3,6.6,0.8,1.1,11.9,18.3,-0.4,0.7,0.3,0.014,-4.2,-1.1,-5.3,-0.9,,doleami01
Steve Smith,33,SAS,SG,53,18,1032,12.0,0.528,0.405,0.392,2.5,8.4,5.6,10.9,1.4,0.6,11.2,17.3,1.4,1.1,2.5,0.117,-0.5,0.1,-0.4,0.4,,smithst01
Eddie House,24,MIA,SG,55,7,1025,12.1,0.447,0.270,0.081,1.9,9.7,5.7,16.6,2.3,0.1,9.1,23.2,-0.4,1.1,0.7,0.032,-1.6,0.3,-1.3,0.2,,houseed01
Jeryl Sasser,23,ORL,SG,75,4,1025,8.3,0.402,0.213,0.377,7.0,13.8,10.3,9.3,2.3,0.9,13.9,12.2,-0.2,0.9,0.8,0.036,-2.6,0.3,-2.3,-0.1,,sasseje01
Ryan Bowen,27,DEN,SG,62,31,996,12.7,0.519,0.036,0.208,8.7,9.7,9.2,9.3,3.4,2.3,16.7,11.5,0.6,1.6,2.1,0.102,-1.3,3.1,1.8,1.0,,bowenry01
Rafer Alston,26,TOR,PG,47,4,980,14.4,0.510,0.388,0.161,2.3,10.4,6.2,34.0,2.1,1.1,19.3,20.7,0.7,0.5,1.2,0.059,0.2,-1.0,-0.8,0.3,,alstora01
Keyon Dooling,22,LAC,SG,55,1,969,9.6,0.494,0.422,0.173,1.1,7.3,4.2,15.7,1.3,0.4,14.5,19.3,0.2,0.2,0.3,0.016,-1.7,-1.3,-3.0,-0.2,,doolike01
Rod Strickland,36,MIN,PG,47,8,956,15.4,0.492,0.040,0.385,2.4,8.7,5.6,33.3,2.5,0.5,18.9,19.0,0.8,0.9,1.7,0.084,0.2,0.3,0.5,0.6,,stricro02
Steve Kerr,37,SAS,PG,75,0,952,11.4,0.552,0.484,0.133,1.5,5.6,3.7,11.9,1.5,0.2,11.4,14.9,1.3,0.9,2.2,0.109,-0.1,0.2,0.1,0.5,,kerrst01
Jake Voskuhl,25,PHO,C,65,1,947,11.8,0.604,0.000,0.589,11.5,15.4,13.4,5.7,1.0,2.3,19.0,12.0,1.5,1.0,2.5,0.129,-2.6,0.4,-2.2,0.0,,voskuja01
DeSagana Diop,21,CLE,PF,80,1,943,6.7,0.356,0.000,0.195,7.3,18.4,12.8,6.9,1.8,6.1,25.1,10.3,-1.4,1.2,-0.2,-0.012,-6.2,1.9,-4.4,-0.6,,diopde01
Vin Baker,31,BOS,C,52,9,942,10.6,0.531,0.019,0.517,10.5,13.3,11.9,5.3,1.2,2.5,19.4,15.5,0.5,1.1,1.6,0.082,-4.4,-0.4,-4.7,-0.6,,bakervi01
Brevin Knight,27,MEM,PG,55,4,928,11.2,0.442,0.035,0.162,1.8,7.9,4.9,38.0,3.9,0.1,27.8,16.4,-0.5,0.7,0.2,0.008,-3.5,0.5,-3.0,-0.2,,knighbr01
Darvin Ham,29,ATL,SG,75,1,926,5.5,0.464,0.019,0.497,9.3,9.5,9.4,6.4,0.9,1.4,25.1,12.8,-0.7,0.3,-0.4,-0.021,-4.8,-1.1,-5.9,-0.9,,hamda01
Anthony Carter,27,MIA,PG,49,26,912,9.9,0.390,0.034,0.215,1.5,9.3,5.3,37.9,2.7,0.4,24.1,17.3,-1.3,1.1,-0.2,-0.012,-3.6,-0.3,-3.9,-0.4,,cartean01
Chris Andersen,24,DEN,C,59,3,907,14.0,0.440,0.004,0.491,13.3,22.3,17.6,6.3,1.7,5.3,14.8,19.9,-0.5,1.7,1.1,0.059,-2.4,0.4,-2.0,0.0,,anderch01
Brian Shaw,36,LAL,PG,72,0,900,10.2,0.467,0.418,0.057,2.5,12.5,7.4,17.3,1.8,1.0,16.8,15.9,-0.1,0.7,0.6,0.034,-1.3,0.1,-1.2,0.2,,shawbr01
Jason Caffey,29,MIL,PF,51,16,894,10.5,0.501,0.000,0.427,8.9,14.2,11.5,6.7,1.1,1.2,16.0,18.3,0.3,0.3,0.6,0.031,-3.1,-1.8,-4.9,-0.7,,caffeja01
Scott Williams,34,PHO,C,69,33,872,9.7,0.440,0.007,0.144,9.2,15.8,12.5,4.1,1.6,1.8,9.3,17.6,0.1,1.1,1.1,0.063,-4.4,0.1,-4.3,-0.5,,willisc01
Antonio Daniels,27,POR,SG,67,2,872,13.3,0.572,0.317,0.409,1.5,8.4,5.0,14.9,2.0,0.8,12.7,13.3,1.6,0.8,2.3,0.128,0.1,0.9,1.0,0.7,,daniean01
Kareem Rush,22,LAL,PG,76,0,872,5.8,0.447,0.279,0.094,3.3,8.9,6.1,11.7,0.6,0.9,19.9,16.1,-0.9,0.3,-0.6,-0.033,-3.7,-2.3,-6.0,-0.9,,rushka01
Elden Campbell,34,2TM,C,56,1,869,14.1,0.483,0.003,0.461,6.2,18.2,12.1,9.9,2.0,3.3,12.4,21.3,0.6,1.4,2.0,0.109,-2.6,1.4,-1.1,0.2,,campbel01
Elden Campbell,34,NOH,C,41,1,685,15.0,0.496,0.004,0.466,5.7,18.5,12.0,10.5,1.9,3.3,12.4,22.6,0.6,1.1,1.7,0.122,-2.2,1.4,-0.8,0.2,,campbel01
Elden Campbell,34,SEA,C,15,0,184,10.8,0.419,0.000,0.438,8.2,16.9,12.5,7.6,2.7,3.4,12.3,16.6,0.0,0.3,0.2,0.063,-4.1,1.5,-2.6,0.0,,campbel01
Stacey Augmon,34,NOH,SG,70,3,862,9.3,0.474,0.036,0.375,3.5,12.7,8.0,12.5,1.7,0.8,15.2,13.9,0.2,1.0,1.2,0.067,-3.2,0.8,-2.4,-0.1,,augmost01
Robert Traylor,25,NOH,C,69,0,851,15.3,0.486,0.013,0.371,14.6,21.3,17.9,9.7,2.8,3.1,16.1,17.6,0.7,1.7,2.4,0.133,-2.3,1.7,-0.6,0.3,,traylro01
Grant Hill,30,ORL,SF,29,29,843,20.8,0.568,0.013,0.469,5.3,23.2,14.0,25.6,1.7,1.1,18.5,24.1,1.6,1.0,2.5,0.144,2.9,0.5,3.4,1.1,,hillgr01
Anthony Johnson,28,NJN,PG,66,2,842,11.3,0.512,0.152,0.320,1.8,8.8,5.3,16.7,2.3,0.4,13.5,16.3,0.6,1.3,1.8,0.105,-2.8,1.5,-1.3,0.1,,johnsan02
Kevin Willis,40,SAS,C,71,6,840,12.5,0.506,0.008,0.323,12.0,18.8,15.6,4.9,1.3,1.7,17.0,19.5,0.2,1.3,1.6,0.091,-3.1,-0.6,-3.7,-0.4,,willike02
Corie Blount,34,CHI,C,50,3,836,9.6,0.502,0.000,0.261,9.1,17.9,13.5,8.9,2.0,1.7,22.3,10.2,0.2,0.9,1.1,0.064,-2.9,0.8,-2.2,0.0,,blounco01
Jonathan Bender,22,IND,SF,46,2,819,13.3,0.521,0.209,0.331,5.9,12.2,9.1,8.6,0.5,5.0,12.6,18.4,0.7,1.0,1.7,0.099,-0.9,0.7,-0.3,0.4,,bendejo01
Todd MacCulloch,27,PHI,C,42,35,812,14.9,0.548,0.000,0.332,9.4,19.1,14.2,4.1,1.2,3.1,11.4,17.0,1.2,1.0,2.2,0.130,-0.8,0.1,-0.7,0.3,,maccuto01
Marcus Fizer,24,CHI,PF,38,0,809,17.9,0.503,0.016,0.350,11.1,18.3,14.8,11.2,0.9,1.5,11.4,27.4,0.8,0.6,1.4,0.082,0.7,-1.6,-1.0,0.2,,fizerma01
Chris Mihm,23,CLE,C,52,0,809,13.2,0.462,0.010,0.366,12.6,19.5,16.0,6.0,1.1,3.3,12.6,20.5,0.2,0.7,0.9,0.053,-3.4,-1.6,-5.0,-0.6,,mihmch01
Melvin Ely,24,LAC,C,52,7,802,10.8,0.540,0.000,0.398,9.1,15.4,12.3,3.1,0.7,2.8,18.6,15.1,0.4,0.4,0.8,0.048,-3.1,-1.1,-4.2,-0.4,,elyme01
Jeff Foster,26,IND,C,77,2,802,12.0,0.394,0.011,0.354,16.9,22.0,19.5,9.8,1.8,1.9,14.2,13.5,0.2,1.4,1.6,0.098,-2.0,0.2,-1.8,0.0,,fosteje01
Tony Massenburg,35,UTA,C,58,1,792,9.2,0.508,0.000,0.362,9.4,14.3,11.9,3.6,1.2,1.9,15.7,18.5,0.2,0.8,1.0,0.061,-5.0,-1.3,-6.4,-0.9,,masseto01
LaPhonso Ellis,32,MIA,PF,55,3,784,11.0,0.476,0.408,0.252,6.3,17.1,11.6,3.5,1.0,1.5,9.6,19.3,0.2,0.9,1.1,0.065,-2.1,-0.6,-2.7,-0.1,,ellisla01
Fred Hoiberg,30,CHI,SG,63,0,784,10.2,0.486,0.167,0.397,1.6,17.5,9.7,13.0,2.6,0.5,14.5,9.8,0.4,0.9,1.3,0.077,-2.7,2.3,-0.4,0.3,,hoibefr01
Pat Burke,29,ORL,C,62,8,783,8.3,0.415,0.024,0.196,8.1,13.4,10.7,4.9,1.3,2.3,12.8,21.1,-1.0,0.6,-0.3,-0.021,-4.9,-1.7,-6.6,-0.9,,burkepa01
Mark Madsen,27,LAL,PF,54,22,781,9.3,0.458,0.000,0.374,12.3,10.6,11.5,7.1,1.0,1.8,12.5,12.3,0.7,0.4,1.1,0.069,-2.6,-1.3,-3.9,-0.4,,madsema01
Jerome James,27,SEA,C,51,16,766,13.1,0.506,0.000,0.397,11.8,21.5,16.6,6.1,0.9,8.4,21.6,21.3,-0.5,1.3,0.8,0.052,-5.9,1.8,-4.1,-0.4,,jamesje01
DeShawn Stevenson,21,UTA,SG,61,8,760,8.2,0.444,0.042,0.239,3.6,9.7,6.8,9.1,1.6,0.8,13.5,22.0,-0.7,0.6,-0.1,-0.009,-4.0,-1.6,-5.6,-0.7,,stevede01
Dan Gadzuric,24,MIL,C,49,30,760,11.2,0.498,0.007,0.386,10.1,20.3,15.2,1.8,1.5,5.1,13.7,12.0,0.4,0.7,1.2,0.075,-3.6,0.1,-3.5,-0.3,,gadzuda01
Brian Scalabrine,24,NJN,PF,59,7,724,8.9,0.487,0.231,0.213,6.3,15.9,11.1,9.9,1.2,1.9,19.9,14.4,-0.1,1.2,1.0,0.068,-2.9,0.8,-2.1,0.0,,scalabr01
Damon Jones,26,SAC,PG,49,1,709,11.5,0.505,0.576,0.129,1.8,8.5,5.3,16.0,1.3,0.4,9.4,15.2,0.8,0.7,1.5,0.103,-0.2,0.1,-0.1,0.3,,jonesda01
Bimbo Coles,34,2TM,PG,35,11,691,6.7,0.413,0.190,0.250,1.7,8.0,4.8,16.6,1.3,0.4,13.1,13.8,-0.2,0.2,0.0,0.000,-4.7,-0.7,-5.4,-0.6,,colesbi01
Bimbo Coles,34,CLE,PG,21,11,516,6.0,0.381,0.210,0.286,2.1,8.4,5.2,16.6,1.1,0.6,11.8,12.8,-0.2,0.1,-0.1,-0.012,-4.5,-0.9,-5.4,-0.4,,colesbi01
Bimbo Coles,34,BOS,PG,14,0,175,8.8,0.495,0.143,0.163,0.6,6.6,3.6,16.5,1.8,0.0,16.0,16.6,0.0,0.1,0.1,0.036,-5.4,-0.2,-5.6,-0.2,,colesbi01
Mike Wilks,23,2TM,SG,46,7,688,9.3,0.436,0.236,0.318,3.4,8.1,5.9,19.4,2.1,0.4,14.2,13.0,0.3,0.4,0.7,0.049,-2.3,0.6,-1.7,0.0,,wilksmi01
Mike Wilks,23,ATL,SG,15,7,364,9.4,0.453,0.210,0.358,2.9,9.6,6.4,18.1,2.3,0.2,14.6,13.8,0.1,0.2,0.3,0.042,-2.2,1.2,-1.0,0.1,,wilksmi01
Mike Wilks,23,MIN,PG,31,0,324,9.1,0.414,0.269,0.269,4.0,6.5,5.2,21.0,1.8,0.7,13.8,12.2,0.2,0.2,0.4,0.056,-2.4,0.0,-2.5,0.0,,wilksmi01
Juaquin Hawkins,29,HOU,SG,58,10,685,7.3,0.427,0.162,0.135,2.8,10.2,6.6,10.9,2.3,0.6,15.6,12.5,-0.3,0.7,0.4,0.027,-3.8,1.6,-2.3,-0.1,,hawkiju01
Lonny Baxter,24,CHI,C,55,0,682,11.3,0.521,0.010,0.500,10.7,16.0,13.4,3.8,0.7,2.3,15.5,19.3,0.4,0.5,0.9,0.063,-4.0,-1.4,-5.4,-0.6,,baxtelo01
Lindsey Hunter,32,TOR,PG,29,0,673,10.6,0.434,0.354,0.156,2.4,7.8,5.0,18.8,2.8,0.5,15.0,25.8,-0.9,0.4,-0.6,-0.041,-2.0,-1.1,-3.2,-0.2,,hunteli01
Chris Jefferies,22,TOR,SF,51,10,666,6.8,0.463,0.278,0.222,2.6,7.7,5.0,5.4,1.5,1.7,17.4,17.7,-0.8,0.2,-0.5,-0.039,-4.2,-1.7,-5.8,-0.7,,jeffech01
Kedrick Brown,21,BOS,SF,51,5,666,8.8,0.392,0.228,0.187,7.4,16.6,11.9,5.1,2.7,1.5,11.1,14.5,-0.5,1.1,0.5,0.037,-4.6,0.6,-4.0,-0.3,,brownke01
Cherokee Parks,30,LAC,PF,30,18,648,13.3,0.523,0.012,0.233,8.1,14.9,11.5,5.5,1.3,2.2,9.1,13.8,0.8,0.4,1.2,0.090,-0.4,-0.8,-1.2,0.1,,parksch02
Juan Dixon,24,WAS,PG,42,3,647,11.0,0.464,0.310,0.170,2.4,10.8,6.6,11.3,2.2,0.3,12.6,24.3,-0.5,0.5,0.1,0.005,-2.6,-1.2,-3.8,-0.3,,dixonju01
Jérôme Moïso,24,NOH,C,51,1,644,14.5,0.542,0.000,0.240,10.5,21.7,16.1,5.8,1.6,4.9,19.6,16.6,0.3,1.2,1.5,0.109,-2.8,1.5,-1.3,0.1,,moisoje01
Austin Croshere,27,IND,PF,49,0,633,16.1,0.530,0.330,0.311,7.3,19.9,13.7,14.9,0.5,1.5,10.5,18.9,1.2,0.8,2.0,0.151,1.7,0.0,1.7,0.6,,croshau01
Terence Morris,24,HOU,SF,49,0,632,11.9,0.500,0.182,0.080,7.5,15.7,11.7,6.8,0.7,1.9,13.7,15.4,0.3,0.6,0.9,0.070,-0.8,-0.5,-1.3,0.1,,morrite01
Stanislav Medvedenko,23,LAL,PF,58,10,620,10.3,0.460,0.008,0.167,11.9,13.7,12.8,4.9,0.9,0.9,11.8,22.5,0.0,0.4,0.4,0.032,-4.7,-2.6,-7.4,-0.8,,medvest01
Marcus Camby,28,DEN,C,29,9,616,17.5,0.444,0.022,0.220,13.5,26.4,19.7,14.4,1.7,5.2,9.8,19.9,0.3,1.2,1.5,0.119,-0.4,1.0,0.6,0.4,,cambyma01
Danny Ferry,36,SAS,SF,64,1,601,5.1,0.459,0.484,0.105,4.0,10.1,7.2,5.3,0.6,1.0,17.2,12.1,-0.2,0.6,0.3,0.028,-3.1,-0.1,-3.2,-0.2,,ferryda01
Calvin Booth,26,SEA,C,47,0,575,9.9,0.494,0.017,0.395,6.5,16.0,11.2,3.3,1.0,4.5,13.6,13.2,0.2,0.7,0.8,0.071,-4.0,0.6,-3.3,-0.2,,boothca01
Tremaine Fowlkes,26,LAC,SF,37,10,573,12.4,0.533,0.070,0.461,8.2,12.2,10.2,6.5,2.3,0.2,11.5,13.7,0.9,0.4,1.2,0.102,-1.3,0.5,-0.8,0.2,,fowlktr01
Gerald Wallace,20,SAC,SF,47,7,571,12.5,0.510,0.022,0.404,7.5,16.0,12.0,6.1,2.1,1.7,17.0,20.1,-0.1,1.0,0.9,0.074,-3.0,0.8,-2.3,0.0,,wallage01
Jermaine Jackson,26,2TM,SG,53,1,559,9.0,0.451,0.091,0.500,3.9,7.7,5.8,20.5,1.8,0.8,20.2,13.8,0.0,0.2,0.2,0.016,-3.4,-0.5,-3.9,-0.3,,jacksje01
Jermaine Jackson,26,TOR,SG,24,1,286,8.2,0.413,0.132,0.397,3.8,6.2,5.0,21.1,1.7,0.7,19.2,15.8,-0.2,0.1,-0.1,-0.017,-3.8,-1.1,-4.9,-0.2,,jacksje01
Jermaine Jackson,26,ATL,SG,29,0,273,9.9,0.506,0.024,0.667,3.9,9.2,6.7,19.8,1.9,0.8,21.6,11.6,0.2,0.1,0.3,0.051,-3.0,0.2,-2.8,-0.1,,jacksje01
Joel Przybilla,23,MIL,C,32,17,546,7.9,0.424,0.000,0.522,10.2,20.9,15.5,3.0,1.0,6.1,25.1,6.4,0.1,0.5,0.6,0.051,-4.3,0.3,-4.0,-0.3,,przybjo01
Jake Tsakalidis,23,PHO,C,33,27,543,10.2,0.501,0.000,0.430,9.3,16.2,12.7,3.7,0.6,2.3,13.9,15.4,0.3,0.5,0.9,0.078,-3.5,0.0,-3.5,-0.2,,tsakaja01
Dan Langhi,25,PHO,SF,60,0,541,9.4,0.434,0.153,0.099,3.9,14.3,9.1,6.4,1.5,0.8,7.1,18.8,-0.1,0.6,0.4,0.038,-3.2,-0.4,-3.6,-0.2,,langhda01
Greg Foster,34,TOR,C,29,9,539,4.7,0.445,0.033,0.262,6.1,15.9,10.8,3.8,0.1,1.2,18.1,14.1,-0.4,0.1,-0.3,-0.025,-6.5,-2.2,-8.7,-0.9,,fostegr01
Dan Dickau,24,ATL,PG,50,0,515,9.9,0.504,0.359,0.153,2.1,7.2,4.8,28.3,1.4,0.3,22.6,20.9,-0.1,0.1,0.0,0.001,-2.7,-2.4,-5.1,-0.4,,dickada01
Dikembe Mutombo,36,NJN,C,24,16,514,11.2,0.445,0.000,0.420,12.0,22.0,17.0,5.8,0.4,5.4,18.0,16.6,-0.2,1.0,0.8,0.076,-3.7,0.3,-3.4,-0.2,,mutomdi01
Charles Oakley,39,WAS,C,42,1,514,8.3,0.529,0.000,0.618,8.5,16.2,12.3,11.7,1.4,0.9,23.1,8.4,0.5,0.5,0.9,0.088,-3.6,0.9,-2.7,-0.1,,oaklech01
Etan Thomas,24,WAS,PF,38,0,513,15.8,0.550,0.000,0.758,16.1,22.0,19.0,1.0,0.8,3.4,16.6,18.2,0.7,0.6,1.3,0.125,-1.5,-1.5,-3.0,-0.1,,thomaet01
John Salmons,23,PHI,PG,64,1,504,9.5,0.502,0.267,0.302,3.7,10.2,6.9,14.3,1.8,0.9,18.1,14.3,0.2,0.4,0.6,0.058,-1.9,0.6,-1.3,0.1,,salmojo01
Kenny Satterfield,21,2TM,PG,39,6,502,4.8,0.340,0.153,0.137,3.6,6.6,5.0,23.1,2.1,0.3,18.1,21.0,-1.4,0.5,-1.0,-0.091,-4.6,-0.2,-4.8,-0.4,,satteke01
Kenny Satterfield,21,DEN,PG,22,6,420,5.2,0.351,0.170,0.139,3.2,6.7,4.9,22.5,2.3,0.4,17.1,22.4,-1.2,0.4,-0.8,-0.088,-4.5,0.3,-4.3,-0.2,,satteke01
Kenny Satterfield,21,PHI,PG,17,0,82,2.6,0.238,0.000,0.111,5.6,5.8,5.7,26.1,1.3,0.0,27.0,14.2,-0.2,0.0,-0.2,-0.108,-4.9,-2.5,-7.4,-0.1,,satteke01
Željko Rebrača,30,DET,C,30,12,488,14.0,0.596,0.000,0.331,6.5,16.0,11.2,3.6,0.7,2.6,14.9,19.2,0.7,0.7,1.3,0.133,-2.8,0.2,-2.6,-0.1,,rebraze01
Grant Long,36,BOS,PF,41,1,488,5.3,0.449,0.043,0.329,5.4,14.1,9.6,8.2,1.0,0.2,19.2,9.4,0.0,0.5,0.4,0.041,-5.3,0.3,-5.1,-0.4,,longgr01
Sean Lampley,23,MIA,SF,35,0,487,12.4,0.512,0.031,0.636,6.0,13.9,9.8,11.3,0.8,0.5,13.2,18.4,0.4,0.4,0.9,0.084,-1.5,-0.8,-2.3,0.0,,lamplse01
Chris Wilcox,20,LAC,PF,46,3,479,12.5,0.528,0.000,0.357,7.6,16.9,12.3,7.8,0.8,1.8,13.8,17.7,0.3,0.3,0.6,0.062,-2.0,-1.1,-3.2,-0.1,,wilcoch01
John Amaechi,32,UTA,C,50,1,474,3.1,0.351,0.000,0.441,6.9,12.5,9.8,6.8,1.6,1.1,19.4,17.0,-1.1,0.4,-0.7,-0.070,-6.4,-1.6,-8.0,-0.7,,amaecjo01
Speedy Claxton,24,SAS,PG,30,0,471,15.9,0.509,0.076,0.393,5.7,8.0,6.9,26.9,2.5,1.0,17.1,20.2,0.6,0.6,1.2,0.125,0.1,1.1,1.2,0.4,,claxtsp01
Ansu Sesay,26,SEA,SF,45,4,448,6.1,0.404,0.000,0.196,8.8,10.4,9.6,8.1,1.7,0.9,17.7,14.8,-0.4,0.4,-0.1,-0.007,-5.3,-0.4,-5.7,-0.4,,sesayan01
Steven Hunter,21,ORL,C,33,5,447,13.4,0.531,0.000,0.427,9.5,14.5,11.9,2.2,1.0,5.9,10.9,13.7,0.4,0.5,0.9,0.099,-1.9,0.1,-1.8,0.0,,huntest01
Tom Gugliotta,33,PHO,PF,27,11,447,10.9,0.474,0.008,0.068,6.3,19.1,12.6,11.1,1.6,0.8,18.6,16.8,-0.2,0.6,0.4,0.043,-2.2,0.8,-1.4,0.1,,guglito01
Nazr Mohammed,25,ATL,C,35,0,445,12.4,0.452,0.000,0.258,12.5,20.2,16.5,2.4,1.9,3.3,12.4,20.8,-0.1,0.5,0.4,0.045,-4.3,-1.0,-5.3,-0.4,,mohamna01
Ryan Humphrey,23,2TM,PF,48,1,444,4.1,0.339,0.000,0.325,8.6,16.8,12.7,3.7,1.0,3.0,14.4,16.2,-0.9,0.4,-0.5,-0.052,-7.8,-1.5,-9.3,-0.8,,humphry01
Ryan Humphrey,23,ORL,PF,35,1,322,2.9,0.329,0.000,0.329,10.4,14.3,12.3,3.2,0.6,3.7,17.7,16.4,-0.7,0.3,-0.5,-0.071,-8.3,-1.9,-10.2,-0.7,,humphry01
