Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
Brandan Wright,27,3TM,PF,75,7,1449,20.4,0.660,0.008,0.309,9.6,14.7,12.1,4.4,1.7,5.1,7.6,13.6,4.3,1.8,6.1,0.202,2.1,1.6,3.7,2.1,,wrighbr03
Brandan Wright,27,DAL,PF,27,0,505,25.7,0.762,0.000,0.356,11.0,12.9,11.9,3.2,1.7,6.8,7.7,14.9,2.2,0.6,2.9,0.274,4.3,1.2,5.6,1.0,,wrighbr03
Brandan Wright,27,BOS,PF,8,0,86,15.0,0.571,0.000,0.190,8.8,12.9,10.8,14.0,0.6,4.5,18.0,14.1,0.1,0.1,0.2,0.106,0.1,0.8,1.0,0.1,,wrighbr03
Brandan Wright,27,PHO,PF,40,7,858,17.8,0.600,0.014,0.290,8.9,16.0,12.4,4.1,1.9,4.2,6.4,12.8,2.0,1.1,3.0,0.170,1.0,1.9,2.9,1.0,,wrighbr03
Gerald Green,29,PHO,SG,74,4,1446,15.4,0.532,0.497,0.154,2.5,11.7,7.0,10.9,1.4,0.6,11.1,28.4,1.0,1.0,1.9,0.065,1.2,-1.5,-0.3,0.6,,greenge01
Cory Joseph,23,SAS,PG,79,14,1444,15.5,0.564,0.107,0.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17.0,2.7,1.8,4.5,0.149,0.2,1.3,1.4,1.2,,josepco01
Ray McCallum,23,SAC,PG,68,30,1436,12.5,0.496,0.236,0.179,4.3,9.8,7.1,21.3,1.6,0.6,14.4,18.2,0.8,0.5,1.4,0.045,-0.9,-1.1,-2.0,0.0,,mccalra01
Otto Porter Jr.,21,WAS,SF,74,13,1432,11.6,0.523,0.266,0.202,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,1.0,1.8,2.7,0.092,-1.1,0.6,-0.5,0.6,,porteot01
Anthony Tolliver,29,2TM,PF,76,11,1432,11.1,0.569,0.738,0.176,3.7,14.5,9.0,6.3,0.9,0.9,10.8,14.7,1.8,0.9,2.7,0.092,-0.6,-0.8,-1.4,0.2,,tollian01
Anthony Tolliver,29,PHO,PF,24,0,272,7.8,0.522,0.838,0.081,2.4,15.5,8.9,5.2,0.7,0.3,12.6,14.2,0.1,0.2,0.2,0.040,-1.3,-1.2,-2.5,0.0,,tollian01
Anthony Tolliver,29,DET,PF,52,11,1160,11.8,0.580,0.715,0.197,4.1,14.3,9.0,6.5,0.9,1.0,10.3,14.8,1.8,0.8,2.5,0.104,-0.4,-0.7,-1.1,0.3,,tollian01
Carmelo Anthony,30,NYK,SF,40,40,1428,21.5,0.531,0.222,0.294,5.7,16.0,10.7,18.0,1.5,1.0,8.9,32.2,2.2,0.6,2.9,0.097,4.9,-1.9,3.0,1.8,AS,anthoca01
Danilo Gallinari,26,DEN,SF,59,27,1426,16.8,0.563,0.530,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,3.0,1.0,3.9,0.132,2.6,-0.2,2.4,1.6,,gallida01
Kelly Olynyk,23,BOS,C,64,13,1423,15.9,0.558,0.331,0.258,7.0,16.5,11.7,12.2,2.3,2.1,14.3,21.1,1.5,2.1,3.6,0.120,-0.5,0.9,0.4,0.8,,olynyke01
C.J. Watson,30,IND,PG,57,21,1422,15.4,0.581,0.420,0.400,1.4,11.2,6.3,23.3,2.1,0.5,16.9,18.8,2.2,1.8,4.0,0.135,0.6,0.8,1.3,1.2,,watsocj01
Omri Casspi,26,SAC,SF,67,19,1416,14.4,0.580,0.204,0.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,2.0,0.6,2.7,0.091,0.3,-1.1,-0.8,0.4,,casspom01
Tony Snell,23,CHI,SF,72,22,1412,10.2,0.550,0.531,0.148,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,1.2,1.2,2.4,0.082,-1.3,-0.1,-1.4,0.2,,snellto01
J.J. Hickson,26,DEN,C,73,8,1411,14.3,0.504,0.004,0.438,11.1,24.0,17.3,6.5,1.3,1.9,14.9,19.7,0.5,1.4,1.8,0.062,-1.6,-1.1,-2.7,-0.2,,hicksjj01
Jameer Nelson,32,3TM,PG,63,29,1407,12.1,0.503,0.512,0.071,2.5,8.9,5.7,27.8,1.7,0.3,17.3,19.5,0.6,0.8,1.4,0.047,-0.1,-0.9,-1.0,0.4,,nelsoja01
Jameer Nelson,32,DAL,PG,23,23,584,9.9,0.501,0.632,0.049,2.6,9.2,5.9,22.8,1.3,0.3,19.0,15.7,0.3,0.3,0.6,0.047,-0.5,-0.9,-1.4,0.1,,nelsoja01
Jameer Nelson,32,BOS,PG,6,1,121,8.7,0.323,0.610,0.220,2.7,12.9,7.7,37.4,2.9,0.0,16.7,19.5,-0.2,0.2,0.0,-0.015,-4.2,0.3,-3.9,-0.1,,nelsoja01
Jameer Nelson,32,DEN,PG,34,5,702,14.5,0.530,0.433,0.063,2.4,8.0,5.1,30.3,1.8,0.4,16.5,22.7,0.5,0.3,0.8,0.058,1.0,-1.0,0.0,0.3,,nelsoja01
Henry Sims,24,PHI,C,73,32,1399,14.5,0.521,0.044,0.273,8.9,19.4,13.9,10.7,1.4,1.7,15.0,20.6,0.5,1.5,2.1,0.072,-2.1,-0.7,-2.8,-0.3,,simshe01
Chris Kaman,32,POR,C,74,13,1398,17.3,0.537,0.000,0.186,11.6,25.2,18.5,7.8,0.7,2.8,15.4,22.5,1.1,2.2,3.3,0.112,-0.8,0.1,-0.8,0.4,6MOY-11,kamanch01
Tayshaun Prince,34,3TM,SF,58,16,1397,12.0,0.504,0.167,0.162,4.1,12.8,8.3,10.3,1.1,0.9,7.5,15.0,1.3,1.2,2.5,0.086,-0.4,-0.2,-0.6,0.5,,princta01
Tayshaun Prince,34,MEM,SF,26,9,628,10.6,0.484,0.180,0.164,3.8,11.2,7.5,8.9,0.7,0.8,7.1,15.4,0.4,0.6,1.0,0.073,-0.9,-0.8,-1.6,0.1,,princta01
Tayshaun Prince,34,BOS,SF,9,0,198,16.9,0.616,0.136,0.102,3.3,13.5,8.3,14.3,1.3,0.8,6.1,14.5,0.5,0.2,0.7,0.165,2.6,1.4,4.0,0.3,,princta01
Tayshaun Prince,34,DET,SF,23,7,571,11.8,0.486,0.163,0.181,4.6,14.3,9.2,10.3,1.4,1.1,8.5,14.7,0.4,0.4,0.9,0.072,-1.0,-0.1,-1.2,0.1,,princta01
Marco Belinelli,28,SAS,SG,62,9,1388,12.4,0.553,0.489,0.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,1.5,1.4,2.9,0.100,-0.3,-0.7,-1.0,0.4,,belinma01
Matthew Dellavedova,24,CLE,SG,67,13,1380,8.5,0.493,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,1.4,0.5,1.9,0.067,-2.0,-0.8,-2.8,-0.3,,dellama01
Jerami Grant,20,PHI,SF,65,11,1377,8.7,0.470,0.443,0.548,3.7,12.3,7.8,9.4,1.5,4.0,16.3,16.5,-0.9,1.4,0.5,0.019,-3.9,0.6,-3.3,-0.5,,grantje01
James Johnson,27,TOR,PF,70,17,1370,17.9,0.617,0.126,0.252,5.1,16.5,10.8,11.4,2.0,4.1,15.0,17.4,2.5,1.6,4.1,0.143,0.7,1.7,2.4,1.5,,johnsja01
Al-Farouq Aminu,24,DAL,SF,74,3,1366,14.4,0.504,0.347,0.331,9.1,18.4,13.7,6.1,2.6,3.7,11.9,15.2,1.2,2.0,3.3,0.115,-0.7,1.5,0.7,1.0,,aminual01
J.J. Barea,30,DAL,PG,77,10,1362,15.1,0.502,0.312,0.175,1.8,9.0,5.4,29.5,1.2,0.1,10.8,21.2,2.1,0.6,2.7,0.096,0.8,-1.1,-0.3,0.6,,bareajo01
K.J. McDaniels,21,2TM,SG,62,15,1352,10.6,0.494,0.346,0.306,5.0,11.4,8.0,9.3,1.6,4.2,17.6,19.3,-0.9,1.5,0.6,0.020,-3.1,0.3,-2.8,-0.3,,mcdankj01
K.J. McDaniels,21,PHI,SG,52,15,1319,10.8,0.499,0.351,0.313,5.0,11.3,8.0,9.3,1.7,4.2,17.9,19.2,-0.8,1.4,0.6,0.023,-3.0,0.3,-2.6,-0.2,,mcdankj01
K.J. McDaniels,21,HOU,SG,10,0,33,4.6,0.346,0.200,0.133,3.4,13.3,8.4,9.9,0.0,4.7,5.9,22.2,-0.1,0.0,0.0,-0.061,-7.2,-1.9,-9.2,-0.1,,mcdankj01
Kosta Koufos,25,MEM,C,81,3,1348,14.2,0.530,0.000,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,0.8,2.5,3.3,0.118,-2.0,0.7,-1.2,0.2,,koufoko01
Kris Humphries,29,WAS,PF,64,17,1345,15.4,0.512,0.016,0.262,10.1,24.4,17.4,6.7,1.3,1.5,8.5,18.3,1.6,2.1,3.8,0.134,-1.0,0.0,-1.0,0.3,,humphkr01
Brian Roberts,29,CHO,PG,72,10,1330,11.7,0.495,0.427,0.164,1.0,8.2,4.5,20.3,1.3,0.4,10.5,18.6,0.6,1.2,1.8,0.064,-1.5,-0.2,-1.7,0.1,,roberbr01
Kent Bazemore,25,ATL,SG,75,10,1324,9.7,0.520,0.399,0.302,1.9,16.8,9.6,8.6,2.0,2.1,16.3,15.5,-0.4,1.9,1.6,0.057,-3.2,1.1,-2.1,0.0,,bazemke01
Ersan İlyasova,27,MIL,PF,58,36,1319,16.8,0.554,0.341,0.192,7.0,17.0,12.0,7.4,1.4,1.2,6.9,22.1,2.3,1.7,4.0,0.146,1.6,-0.5,1.1,1.0,,ilyaser01
Jrue Holiday,24,NOP,PG,40,37,1303,18.8,0.522,0.253,0.142,2.8,9.0,5.9,34.9,2.5,1.3,13.8,23.1,2.3,1.1,3.4,0.124,2.5,0.3,2.8,1.6,,holidjr01
Kevin Martin,31,MIN,SG,39,36,1302,16.7,0.549,0.306,0.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,2.0,-0.1,1.9,0.069,1.7,-2.4,-0.7,0.4,,martike02
Quincy Acy,24,NYK,PF,68,22,1287,11.9,0.533,0.181,0.293,6.9,20.5,13.5,8.7,1.1,1.4,13.8,15.5,1.0,0.7,1.7,0.063,-2.1,-1.0,-3.1,-0.3,,acyqu01
Chase Budinger,26,MIN,SF,67,4,1286,12.2,0.537,0.367,0.208,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,1.1,0.2,1.3,0.049,-0.5,-1.3,-1.8,0.0,,budinch01
Andre Roberson,23,OKC,SG,67,65,1286,9.1,0.513,0.423,0.239,5.1,16.0,10.6,7.4,2.1,1.8,17.2,9.0,0.5,1.6,2.1,0.079,-2.4,1.7,-0.7,0.4,,roberan03
Spencer Hawes,26,LAC,PF,73,15,1274,9.8,0.478,0.424,0.164,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,-0.3,1.5,1.2,0.044,-3.0,0.7,-2.3,-0.1,,hawessp01
José Calderón,33,NYK,PG,42,42,1270,11.3,0.519,0.401,0.090,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,0.8,0.1,0.9,0.033,-1.1,-2.0,-3.0,-0.3,,caldejo01
George Hill,28,IND,PG,43,36,1267,21.5,0.579,0.361,0.267,2.2,13.3,7.8,31.4,1.8,0.9,10.3,23.8,3.7,1.6,5.4,0.203,4.1,1.2,5.3,2.3,,hillge01
Andre Miller,38,2TM,PG,81,0,1253,13.3,0.548,0.117,0.266,3.4,10.2,6.9,34.5,1.3,0.4,24.3,15.3,1.4,0.8,2.2,0.084,-1.1,-1.0,-2.1,0.0,,millean02
Andre Miller,38,WAS,PG,51,0,631,14.3,0.575,0.056,0.275,3.8,9.8,6.9,34.1,1.1,0.3,22.4,14.8,1.0,0.6,1.6,0.124,-0.6,0.0,-0.5,0.2,,millean02
Andre Miller,38,SAC,PG,30,0,622,12.3,0.522,0.176,0.257,3.0,10.6,6.9,34.9,1.5,0.5,26.0,15.8,0.3,0.2,0.6,0.043,-1.6,-2.0,-3.6,-0.3,,millean02
Amar'e Stoudemire,32,2TM,PF,59,15,1245,20.3,0.595,0.008,0.380,9.9,20.5,15.1,6.8,1.2,2.5,12.0,23.8,2.6,1.0,3.6,0.138,1.0,-0.9,0.1,0.7,,stoudam01
Amar'e Stoudemire,32,NYK,PF,36,14,865,19.5,0.589,0.010,0.408,10.8,22.3,16.4,8.1,1.2,3.3,14.7,22.9,1.5,0.7,2.2,0.120,0.3,-0.9,-0.6,0.3,,stoudam01
Amar'e Stoudemire,32,DAL,PF,23,1,380,22.3,0.605,0.006,0.330,7.8,16.5,12.1,3.9,1.2,0.9,6.8,25.8,1.1,0.3,1.4,0.181,2.7,-0.8,1.9,0.4,,stoudam01
Richard Jefferson,34,DAL,SF,74,18,1244,11.3,0.577,0.478,0.352,2.2,14.0,8.1,7.0,1.3,0.7,12.2,15.3,1.4,0.9,2.3,0.088,-0.8,0.0,-0.8,0.4,,jefferi01
Bismack Biyombo,22,CHO,C,64,21,1243,15.2,0.578,0.000,0.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,1.8,2.2,4.0,0.156,-2.4,1.3,-1.1,0.3,,biyombi01
Kevin Séraphin,25,WAS,C,79,0,1235,12.5,0.535,0.004,0.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,0.0,1.7,1.7,0.066,-4.1,0.3,-3.8,-0.6,,serapke01
Ryan Kelly,23,LAL,PF,52,34,1233,8.6,0.473,0.434,0.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14.0,0.4,0.3,0.7,0.027,-3.0,-0.3,-3.3,-0.4,,kellyry01
Jonas Jerebko,27,2TM,PF,75,0,1230,15.0,0.549,0.369,0.174,8.0,17.2,12.5,9.0,1.9,1.1,9.7,16.2,2.0,1.4,3.5,0.135,0.2,0.6,0.9,0.9,,jerebjo01
Jonas Jerebko,27,DET,PF,46,0,703,14.5,0.564,0.384,0.182,7.0,15.3,11.0,9.2,2.0,1.2,10.8,15.1,1.2,0.7,1.9,0.130,0.0,1.0,1.0,0.5,,jerebjo01
Jonas Jerebko,27,BOS,PF,29,0,527,15.5,0.533,0.354,0.166,9.4,19.8,14.5,8.7,1.8,1.0,8.5,17.6,0.8,0.7,1.5,0.141,0.5,0.2,0.6,0.4,,jerebjo01
John Henson,24,MIL,C,67,11,1228,18.0,0.578,0.000,0.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,1.3,2.4,3.6,0.142,-1.5,2.2,0.7,0.8,,hensojo01
Dwight Howard,29,HOU,C,41,41,1223,19.2,0.596,0.005,0.641,10.0,28.9,19.5,7.3,1.1,3.4,17.5,23.3,1.4,2.2,3.6,0.140,-0.3,-0.1,-0.4,0.5,,howardw01
Marreese Speights,27,GSW,C,76,9,1207,19.5,0.546,0.028,0.276,10.1,18.7,14.5,9.9,0.8,2.1,10.2,29.1,2.2,1.8,4.0,0.158,-0.9,-1.1,-1.9,0.0,6MOY-7,speigma01
Kobe Bryant,36,LAL,SG,35,35,1207,17.6,0.477,0.258,0.338,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,-0.4,0.6,0.2,0.006,2.0,-1.7,0.3,0.7,AS,bryanko01
Pablo Prigioni,37,2TM,PG,67,3,1197,12.2,0.557,0.728,0.180,2.8,8.6,5.7,21.5,3.4,0.1,20.1,11.6,1.3,1.0,2.3,0.092,-1.4,1.3,0.0,0.6,,prigipa01
Pablo Prigioni,37,NYK,PG,43,3,795,12.7,0.583,0.714,0.161,2.5,9.3,5.8,20.4,3.4,0.1,21.4,12.7,0.7,0.5,1.2,0.075,-1.0,1.0,0.1,0.4,,prigipa01
Pablo Prigioni,37,HOU,PG,24,0,402,11.4,0.496,0.761,0.224,3.3,7.4,5.4,23.5,3.3,0.0,16.9,9.6,0.6,0.5,1.1,0.127,-2.1,1.9,-0.2,0.2,,prigipa01
Tarik Black,23,2TM,C,63,39,1196,14.7,0.583,0.004,0.432,12.8,21.4,17.0,5.6,0.8,1.6,12.9,13.8,2.2,0.9,3.1,0.124,-1.0,-1.1,-2.1,0.0,,blackta01
Tarik Black,23,HOU,C,25,12,393,11.6,0.548,0.012,0.349,16.3,19.3,17.8,3.1,0.8,0.4,16.6,12.7,0.5,0.4,0.9,0.113,-2.3,-1.7,-3.9,-0.2,,blackta01
Tarik Black,23,LAL,C,38,27,803,16.3,0.598,0.000,0.468,11.1,22.5,16.6,6.8,0.8,2.2,11.2,14.3,1.7,0.4,2.2,0.129,-0.4,-0.8,-1.3,0.2,,blackta01
Miles Plumlee,26,2TM,C,73,28,1194,13.4,0.536,0.000,0.181,10.3,19.3,14.8,4.2,1.7,4.3,15.7,12.0,0.9,1.7,2.6,0.103,-1.5,1.0,-0.6,0.4,,plumlmi01
Miles Plumlee,26,PHO,C,54,28,1005,13.1,0.550,0.000,0.195,10.3,19.7,14.9,3.9,1.7,4.2,17.5,11.2,0.8,1.4,2.1,0.102,-1.7,1.0,-0.7,0.3,,plumlmi01
Miles Plumlee,26,MIL,C,19,0,189,15.0,0.488,0.000,0.136,10.4,17.4,13.9,6.0,1.6,4.9,8.8,16.3,0.1,0.3,0.4,0.107,-0.8,0.8,0.1,0.1,,plumlmi01
Gary Neal,30,2TM,SG,54,1,1193,11.1,0.483,0.326,0.268,1.3,11.0,6.0,14.5,1.0,0.1,10.4,23.8,-0.2,0.8,0.6,0.023,-2.1,-1.3,-3.4,-0.5,,nealga01
Gary Neal,30,CHO,SG,43,0,931,9.9,0.466,0.334,0.256,1.6,9.7,5.6,14.9,0.9,0.1,11.0,24.4,-0.6,0.7,0.1,0.006,-2.7,-1.5,-4.3,-0.6,,nealga01
Gary Neal,30,MIN,SG,11,1,262,15.1,0.544,0.295,0.314,0.0,15.8,7.6,13.1,1.4,0.0,7.7,21.8,0.4,0.0,0.4,0.080,0.2,-0.7,-0.5,0.1,,nealga01
Carl Landry,31,SAC,PF,70,15,1192,14.9,0.578,0.000,0.407,9.8,15.5,12.8,3.6,0.6,1.1,11.0,18.1,2.3,0.5,2.8,0.112,-0.5,-1.7,-2.3,-0.1,,landrca01
Ramon Sessions,28,2TM,PG,64,10,1188,11.1,0.490,0.180,0.518,2.3,11.2,6.9,23.0,1.2,0.0,17.3,18.7,0.4,0.7,1.1,0.044,-1.8,-0.9,-2.7,-0.2,,sessira01
Ramon Sessions,28,SAC,PG,36,7,642,8.1,0.442,0.153,0.481,2.4,9.6,6.1,22.7,1.0,0.0,18.7,18.7,-0.4,0.1,-0.3,-0.025,-3.2,-1.9,-5.1,-0.5,,sessira01
Ramon Sessions,28,WAS,PG,28,3,546,14.7,0.547,0.212,0.563,2.1,13.1,7.7,23.4,1.5,0.0,15.7,18.6,0.8,0.6,1.4,0.125,-0.2,0.3,0.1,0.3,,sessira01
Brandon Jennings,25,DET,PG,41,41,1173,19.7,0.522,0.389,0.263,1.9,8.0,4.8,39.9,1.9,0.3,12.9,26.3,2.6,0.7,3.3,0.136,4.0,-0.6,3.3,1.6,,jennibr01
Kendrick Perkins,30,2TM,C,68,3,1148,7.0,0.467,0.004,0.366,8.7,21.2,15.1,6.3,0.7,2.9,26.5,13.6,-1.2,1.3,0.1,0.006,-5.5,0.1,-5.4,-1.0,,perkike01
Kendrick Perkins,30,OKC,C,51,3,981,7.4,0.461,0.005,0.403,8.9,21.4,15.2,6.1,0.7,3.1,25.3,12.9,-0.8,1.2,0.3,0.017,-5.0,0.3,-4.6,-0.7,,perkike01
Kendrick Perkins,30,CLE,C,17,0,167,4.7,0.494,0.000,0.195,7.7,20.3,14.1,7.2,0.6,1.9,32.1,17.7,-0.4,0.2,-0.2,-0.059,-8.6,-1.1,-9.7,-0.3,,perkike01
Ian Mahinmi,28,IND,C,61,6,1146,10.8,0.516,0.000,0.481,10.2,24.0,17.2,4.4,1.3,3.1,18.7,12.5,0.1,2.0,2.1,0.090,-3.6,1.2,-2.5,-0.1,,mahinia01
Hassan Whiteside,25,MIA,C,48,32,1142,26.2,0.619,0.000,0.403,15.6,34.7,25.4,1.0,1.2,9.2,11.3,21.1,2.8,2.4,5.3,0.221,2.5,1.6,4.1,1.8,DPOY-15,whiteha01
Robert Sacre,25,LAL,C,67,18,1133,10.9,0.449,0.003,0.268,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,0.3,0.6,0.8,0.035,-2.9,-0.6,-3.5,-0.4,,sacrero01
Chris Andersen,36,MIA,C,60,20,1132,16.1,0.622,0.063,0.551,8.2,23.2,15.9,6.1,1.2,4.6,13.5,12.3,2.1,1.5,3.6,0.151,0.0,1.0,1.1,0.9,,anderch01
JaKarr Sampson,21,PHI,SF,74,32,1131,9.4,0.498,0.367,0.272,3.2,12.9,7.8,12.0,1.7,1.9,16.4,17.9,-0.5,1.1,0.6,0.025,-4.2,0.0,-4.2,-0.6,,sampsja02
Nik Stauskas,21,SAC,SG,73,1,1127,7.5,0.492,0.503,0.216,1.1,7.5,4.4,9.0,0.9,1.2,11.0,14.2,0.3,0.2,0.5,0.021,-2.4,-1.0,-3.3,-0.4,,stausni01
Mike Scott,26,ATL,PF,68,0,1123,15.1,0.543,0.424,0.170,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,1.6,1.1,2.7,0.115,0.6,-1.1,-0.5,0.4,,scottmi01
Aron Baynes,28,SAS,C,70,17,1122,15.9,0.618,0.012,0.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,0.166,-1.4,-0.4,-1.8,0.1,,baynear01
Donald Sloan,27,IND,PG,53,21,1107,13.1,0.503,0.369,0.217,1.2,13.0,7.1,27.5,1.1,0.0,14.3,18.6,0.9,1.1,2.0,0.085,0.0,-0.1,-0.1,0.5,,sloando01
Jusuf Nurkić,20,DEN,C,62,27,1103,14.8,0.483,0.005,0.345,11.8,26.1,18.7,7.3,2.4,4.8,16.3,20.7,-0.2,1.8,1.6,0.069,-3.7,0.9,-2.8,-0.2,ROY-6,nurkiju01
Shawn Marion,36,CLE,SF,57,24,1101,11.0,0.489,0.172,0.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,0.8,0.9,1.7,0.074,-0.9,-0.1,-1.0,0.3,,mariosh01
Nick Collison,34,OKC,PF,66,2,1101,11.2,0.485,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,1.0,1.2,2.2,0.097,-1.9,0.9,-1.0,0.3,,collini01
Vince Carter,38,MEM,SG,66,1,1091,9.6,0.445,0.571,0.140,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,-0.5,1.4,1.0,0.043,-2.1,0.4,-1.7,0.1,,cartevi01
Randy Foye,31,DEN,SG,50,21,1087,11.0,0.510,0.654,0.137,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,0.6,0.4,1.0,0.045,-0.3,-0.9,-1.2,0.2,,foyera01
Shawne Williams,28,2TM,SF,63,22,1087,10.5,0.537,0.593,0.133,3.9,14.0,9.0,6.5,1.2,1.6,8.6,14.9,1.1,0.8,1.9,0.084,-1.4,-0.6,-2.0,0.0,,willish03
Shawne Williams,28,MIA,SF,44,22,924,11.2,0.574,0.633,0.138,3.6,14.3,9.0,6.3,1.2,1.6,8.3,14.1,1.3,0.7,2.0,0.102,-0.7,-0.5,-1.2,0.2,,willish03
Shawne Williams,28,DET,SF,19,0,163,6.7,0.388,0.433,0.117,5.8,12.5,9.0,7.5,1.3,1.9,10.0,19.1,-0.2,0.1,-0.1,-0.021,-5.3,-1.4,-6.6,-0.2,,willish03
Lavoy Allen,25,IND,C,63,0,1070,14.9,0.493,0.000,0.157,12.8,20.5,16.7,10.9,0.7,3.1,11.1,15.2,1.3,1.6,2.8,0.127,-0.5,0.5,0.0,0.6,,allenla01
Rodney Hood,22,UTA,SG,50,21,1064,12.3,0.529,0.455,0.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,1.3,0.9,2.2,0.098,-1.0,0.3,-0.7,0.3,,hoodro01
Tyler Hansbrough,29,TOR,PF,74,8,1058,13.3,0.597,0.042,0.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,2.6,0.9,3.4,0.156,-0.7,-0.6,-1.3,0.2,,hansbty01
James Ennis III,24,MIA,SF,62,3,1051,11.5,0.541,0.385,0.381,6.0,14.0,10.1,7.2,1.3,1.4,11.9,14.6,1.2,0.8,1.9,0.088,-1.0,-0.5,-1.5,0.1,,ennisja01
Damjan Rudež,28,IND,SF,68,2,1047,8.2,0.591,0.646,0.087,0.9,4.1,2.5,7.9,0.8,0.4,14.7,13.8,0.6,0.7,1.3,0.061,-1.7,-0.6,-2.3,-0.1,,rudezda01
Pero Antić,32,ATL,C,63,3,1037,9.5,0.508,0.584,0.416,6.6,14.0,10.4,6.9,0.9,1.1,12.3,17.6,0.5,1.0,1.5,0.070,-3.0,-1.2,-4.1,-0.6,,anticpe01
Tiago Splitter,30,SAS,C,52,35,1030,18.9,0.601,0.000,0.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,2.3,1.7,4.0,0.189,0.8,1.5,2.3,1.1,,splitti01
Shabazz Napier,23,MIA,PG,51,10,1012,9.3,0.517,0.518,0.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2.7,-0.5,-3.2,-0.3,,napiesh01
Nick Young,29,LAL,SG,42,0,1000,14.2,0.520,0.473,0.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,1.1,0.1,1.2,0.058,0.8,-2.1,-1.3,0.2,,youngni01
Udonis Haslem,34,MIA,PF,62,25,995,10.6,0.488,0.042,0.268,8.8,22.1,15.6,7.4,1.1,1.1,13.3,14.6,0.4,1.0,1.4,0.066,-3.0,-0.8,-3.7,-0.4,,hasleud01
Darrell Arthur,26,DEN,PF,58,4,988,11.5,0.466,0.286,0.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20.0,-0.1,0.9,0.9,0.042,-2.4,0.7,-1.7,0.1,,arthuda01
Will Barton,24,2TM,SG,58,0,983,13.6,0.503,0.241,0.266,2.8,15.3,8.9,13.0,2.5,1.5,13.4,20.2,0.2,1.1,1.3,0.063,-1.2,1.1,-0.2,0.4,,bartowi01
Will Barton,24,POR,SG,30,0,300,8.3,0.422,0.180,0.150,1.1,10.8,6.1,13.4,2.4,1.0,13.8,18.5,-0.4,0.4,0.0,0.002,-4.7,1.4,-3.3,-0.1,,bartowi01
Will Barton,24,DEN,SG,28,0,683,15.9,0.533,0.265,0.312,3.5,17.2,10.1,12.8,2.5,1.7,13.3,21.0,0.6,0.7,1.3,0.089,0.3,0.9,1.2,0.5,,bartowi01
Leandro Barbosa,32,GSW,SG,66,1,982,15.3,0.558,0.290,0.192,2.6,7.2,5.0,14.9,2.0,0.6,9.5,20.5,1.6,1.2,2.8,0.137,0.0,0.4,0.3,0.6,,barbole01
Ronnie Price,31,LAL,PG,43,20,982,10.2,0.455,0.489,0.202,2.1,5.8,3.9,24.4,3.5,0.3,17.6,13.4,0.2,0.6,0.7,0.036,-3.5,0.9,-2.6,-0.1,,pricero01
Cole Aldrich,26,NYK,C,61,16,976,18.1,0.513,0.000,0.213,11.6,28.9,20.0,13.3,2.0,5.5,15.2,18.3,0.8,1.4,2.2,0.107,-0.8,1.1,0.3,0.6,,aldrico01
Thabo Sefolosha,30,ATL,SF,52,7,976,13.8,0.506,0.313,0.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,0.8,1.7,2.5,0.121,-0.8,1.8,1.0,0.8,,sefolth01
