Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
Steve Kerr,35,SAS,PG,55,1,650,10.6,0.546,0.484,0.094,1.1,4.8,3.0,14.1,1.3,0.1,11.3,13.5,0.8,0.6,1.5,0.108,-0.5,0.5,0.0,0.3,,kerrst01,2000-2001
Eric Montross,29,2TM,C,54,21,649,5.4,0.396,0.000,0.225,8.5,20.5,14.4,4.5,0.9,2.8,21.3,12.9,-0.9,0.9,0.0,-0.001,-6.6,-0.1,-6.7,-0.8,,montrer01,2000-2001
Eric Montross,29,DET,C,42,20,568,5.0,0.404,0.000,0.215,8.0,19.4,13.6,4.1,0.7,2.9,21.8,12.9,-0.8,0.7,-0.1,-0.006,-6.6,0.0,-6.7,-0.7,,montrer01,2000-2001
Eric Montross,29,TOR,C,12,1,81,8.1,0.339,0.000,0.294,12.2,28.5,20.2,7.2,2.0,2.6,17.2,12.8,-0.1,0.1,0.0,0.028,-6.3,-0.6,-6.9,-0.1,,montrer01,2000-2001
Otis Thorpe,38,CHH,PF,49,4,647,7.6,0.487,0.000,0.183,8.9,16.7,12.8,7.3,1.0,0.8,18.4,12.4,0.1,0.8,1.0,0.071,-5.0,0.1,-4.9,-0.5,,thorpot01,2000-2001
Mark Madsen,25,LAL,PF,70,3,641,9.2,0.530,0.009,0.327,13.2,13.6,13.4,5.4,0.7,0.9,17.3,10.9,0.8,0.3,1.1,0.085,-2.9,-1.6,-4.5,-0.4,,madsema01,2000-2001
Popeye Jones,30,WAS,PF,45,1,638,13.1,0.457,0.039,0.359,14.9,25.6,20.2,7.8,1.5,0.9,10.6,13.8,0.8,0.5,1.2,0.094,-1.3,-1.7,-3.0,-0.2,,jonespo01,2000-2001
Kevin Edwards,35,VAN,SG,46,5,634,8.3,0.414,0.112,0.312,4.2,10.6,7.4,12.9,2.4,0.9,16.1,16.6,-0.6,0.5,-0.1,-0.011,-3.7,0.5,-3.2,-0.2,,edwarke01,2000-2001
Larry Robinson,33,2TM,PG,34,1,632,11.8,0.511,0.630,0.130,4.0,11.4,7.7,9.1,2.3,0.2,11.4,15.5,0.6,0.5,1.1,0.083,0.3,0.5,0.9,0.5,,robinla01,2000-2001
Larry Robinson,33,CLE,SG,1,0,1,-54.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45.2,0.0,0.0,0.0,-1.521,-27.2,-11.1,-38.2,0.0,,robinla01,2000-2001
Larry Robinson,33,ATL,PG,33,1,631,11.9,0.511,0.630,0.130,4.0,11.4,7.7,9.2,2.3,0.2,11.0,15.5,0.6,0.5,1.1,0.085,0.4,0.6,1.0,0.5,,robinla01,2000-2001
A.J. Guyton,22,CHI,PG,33,8,630,10.3,0.495,0.359,0.094,1.8,5.1,3.4,18.1,0.8,0.6,10.7,16.5,0.4,-0.1,0.3,0.020,-0.8,-3.2,-4.0,-0.3,,guytoaj01,2000-2001
Kelvin Cato,26,HOU,C,35,13,624,13.0,0.606,0.000,0.514,8.9,17.0,13.1,2.8,1.1,3.4,15.5,11.9,1.0,0.7,1.7,0.128,-2.0,0.8,-1.2,0.1,,catoke01,2000-2001
Zydrunas Ilgauskas,25,CLE,C,24,24,616,16.0,0.524,0.009,0.333,12.3,17.8,15.0,5.4,1.3,4.4,18.3,24.1,0.1,0.7,0.7,0.056,-1.4,-0.4,-1.8,0.0,,ilgauzy01,2000-2001
Chris Dudley,35,PHO,C,53,33,613,7.2,0.405,0.000,0.493,11.6,22.4,16.9,4.2,1.2,3.4,22.6,8.4,-0.2,1.2,1.0,0.079,-5.4,1.2,-4.2,-0.3,,dudlech02,2000-2001
Laron Profit,23,WAS,PG,35,12,605,11.7,0.470,0.183,0.317,3.4,9.1,6.2,23.5,3.1,1.3,22.1,15.3,-0.1,0.4,0.3,0.023,-1.4,0.4,-1.0,0.2,,profila01,2000-2001
Dragan Tarlać,27,CHI,C,43,12,598,5.6,0.454,0.000,0.333,7.1,17.5,12.1,8.4,0.6,2.4,25.1,11.8,-0.4,0.2,-0.2,-0.016,-6.2,-1.1,-7.3,-0.8,,tarladr01,2000-2001
Todd MacCulloch,25,PHI,C,63,3,597,18.3,0.607,0.000,0.357,13.3,18.4,15.9,3.1,0.6,2.3,11.2,18.3,1.6,0.9,2.5,0.199,0.3,-0.4,-0.1,0.3,,maccuto01,2000-2001
Paul McPherson,22,2TM,PG,55,0,595,13.6,0.542,0.056,0.269,7.0,7.6,7.3,11.6,2.2,0.5,16.3,21.0,0.4,0.5,0.9,0.074,-1.6,-0.3,-1.9,0.0,,mcphepa01,2000-2001
Paul McPherson,22,PHO,PG,33,0,308,10.8,0.526,0.063,0.250,7.2,10.5,8.8,8.8,2.0,0.7,17.8,18.8,0.0,0.4,0.5,0.076,-3.5,0.7,-2.7,-0.1,,mcphepa01,2000-2001
Paul McPherson,22,GSW,PG,22,0,287,16.7,0.556,0.050,0.283,6.8,4.4,5.7,14.6,2.3,0.2,15.1,23.4,0.4,0.0,0.4,0.071,0.5,-1.4,-0.9,0.1,,mcphepa01,2000-2001
Devean George,23,LAL,SF,59,1,593,6.2,0.394,0.329,0.266,6.7,14.1,10.5,4.8,1.3,1.8,12.8,20.0,-0.7,0.4,-0.3,-0.023,-5.6,-2.0,-7.6,-0.8,,georgde01,2000-2001
Tracy Murray,29,2TM,SF,51,1,588,11.4,0.482,0.415,0.169,4.1,11.4,7.7,6.5,1.1,0.8,8.9,22.2,0.2,0.3,0.6,0.046,-0.7,-2.2,-2.9,-0.1,,murratr01,2000-2001
Tracy Murray,29,DEN,SF,13,0,135,9.8,0.421,0.418,0.182,3.2,14.7,8.9,10.6,1.5,0.5,9.2,21.6,-0.1,0.1,0.0,-0.002,-1.3,-1.1,-2.4,0.0,,murratr01,2000-2001
Tracy Murray,29,TOR,SF,38,1,453,11.9,0.500,0.415,0.166,4.4,10.5,7.3,5.2,0.9,0.9,8.8,22.4,0.3,0.2,0.6,0.061,-0.5,-2.5,-3.1,-0.1,,murratr01,2000-2001
Brian Skinner,24,LAC,PF,39,23,584,10.4,0.428,0.000,0.366,11.1,21.5,16.5,5.0,1.3,1.3,14.6,17.3,-0.3,0.6,0.3,0.028,-3.3,-1.0,-4.2,-0.3,,skinnbr01,2000-2001
Daniel Santiago,24,PHO,C,54,2,581,7.9,0.528,0.000,0.455,6.7,13.3,9.9,3.0,1.5,2.6,22.6,16.0,-0.3,0.9,0.6,0.052,-5.8,1.1,-4.8,-0.4,,santida01,2000-2001
Jonathan Bender,20,IND,SF,59,7,574,7.6,0.447,0.220,0.366,2.9,11.5,7.3,9.4,0.7,3.5,16.3,21.0,-0.7,0.5,-0.1,-0.012,-4.4,-0.3,-4.7,-0.4,,bendejo01,2000-2001
Rodney Buford,23,PHI,SF,47,0,573,11.3,0.489,0.158,0.120,3.2,11.2,7.3,5.4,1.6,0.8,10.3,22.3,0.1,0.7,0.8,0.071,-2.5,-0.5,-2.9,-0.1,,buforro01,2000-2001
Cedric Ceballos,31,2TM,SF,40,0,559,15.4,0.526,0.319,0.188,7.1,15.0,11.0,6.9,1.5,0.9,11.4,23.5,0.5,0.8,1.3,0.114,0.0,-0.5,-0.5,0.2,,cebalce01,2000-2001
Cedric Ceballos,31,DET,SF,13,0,166,13.0,0.497,0.563,0.141,4.4,12.5,8.4,7.4,1.8,1.3,10.7,22.0,0.1,0.2,0.3,0.081,-0.1,-0.4,-0.4,0.1,,cebalce01,2000-2001
Cedric Ceballos,31,MIA,SF,27,0,393,16.4,0.539,0.209,0.209,8.2,16.0,12.1,6.7,1.4,0.8,11.8,24.1,0.5,0.6,1.1,0.129,0.1,-0.6,-0.5,0.2,,cebalce01,2000-2001
Eddie House,22,MIA,PG,50,0,550,11.6,0.478,0.223,0.142,1.1,8.0,4.5,19.4,1.3,0.0,11.8,26.2,-0.2,0.6,0.4,0.035,-2.4,-0.9,-3.3,-0.2,,houseed01,2000-2001
Loy Vaught,32,2TM,PF,51,1,549,13.3,0.484,0.000,0.059,10.7,24.8,17.8,6.8,2.0,0.9,13.0,16.4,0.3,0.8,1.0,0.091,-1.5,-0.4,-1.9,0.0,,vaughlo01,2000-2001
Loy Vaught,32,DAL,PF,37,1,392,11.9,0.461,0.000,0.050,10.2,24.4,17.5,6.4,2.0,0.9,12.7,16.4,0.1,0.6,0.7,0.084,-2.4,0.1,-2.3,0.0,,vaughlo01,2000-2001
Loy Vaught,32,WAS,PF,14,0,157,16.8,0.543,0.000,0.083,11.7,25.8,18.6,8.0,2.0,0.9,13.9,16.4,0.2,0.1,0.3,0.106,0.6,-1.8,-1.2,0.0,,vaughlo01,2000-2001
Carlos Rogers,29,HOU,C,39,0,544,18.1,0.674,0.009,0.473,10.5,18.9,14.8,2.7,1.0,2.3,11.3,12.7,1.5,0.5,2.0,0.180,2.4,-0.4,2.0,0.6,,rogerca01,2000-2001
Matt Geiger,31,PHI,C,35,4,542,11.5,0.430,0.009,0.241,10.6,18.2,14.5,4.5,1.2,1.1,9.2,22.8,-0.1,0.8,0.7,0.065,-3.2,-1.0,-4.2,-0.3,,geigema01,2000-2001
Darvin Ham,27,MIL,SF,29,13,540,10.1,0.537,0.038,0.613,11.8,13.6,12.7,6.5,1.6,2.9,24.5,11.3,0.4,0.5,0.9,0.079,-2.7,0.2,-2.5,-0.1,,hamda01,2000-2001
John Wallace,26,DET,SF,40,0,527,11.2,0.463,0.064,0.191,5.0,12.0,8.4,8.0,1.2,2.1,12.3,24.0,-0.3,0.6,0.3,0.027,-3.2,-0.4,-3.6,-0.2,,wallajo01,2000-2001
Anthony Johnson,26,2TM,PG,53,0,511,8.1,0.390,0.033,0.217,2.2,7.6,4.9,24.5,2.4,0.8,17.0,17.6,-0.5,0.3,-0.2,-0.019,-4.4,0.1,-4.3,-0.3,,johnsan02,2000-2001
Anthony Johnson,26,ATL,PG,25,0,279,7.2,0.408,0.042,0.239,1.2,8.0,4.6,19.2,3.2,1.3,20.3,15.8,-0.4,0.3,-0.1,-0.013,-5.7,1.8,-3.9,-0.1,,johnsan02,2000-2001
Anthony Johnson,26,CLE,PG,28,0,232,9.1,0.375,0.025,0.198,3.5,7.0,5.2,31.0,1.4,0.3,13.7,19.9,-0.2,0.1,-0.1,-0.025,-2.9,-1.8,-4.8,-0.2,,johnsan02,2000-2001
Elliot Perry,31,2TM,PG,49,6,499,11.6,0.491,0.036,0.157,2.0,8.5,5.2,25.8,2.3,0.1,20.2,16.8,0.0,0.7,0.6,0.061,-2.2,0.8,-1.4,0.1,,perryel01,2000-2001
Elliot Perry,31,ORL,PG,6,0,39,7.5,0.455,0.091,0.000,2.8,8.7,5.7,20.5,4.0,0.0,35.3,19.3,-0.1,0.1,-0.1,-0.083,-4.7,1.2,-3.5,0.0,,perryel01,2000-2001
Elliot Perry,31,PHO,PG,43,6,460,12.0,0.494,0.031,0.171,1.9,8.5,5.2,26.3,2.1,0.2,18.7,16.6,0.1,0.6,0.7,0.074,-1.9,0.8,-1.2,0.1,,perryel01,2000-2001
Chris Mills,31,GSW,SF,15,8,493,9.6,0.435,0.131,0.188,4.8,16.2,10.0,6.1,0.9,0.7,8.8,19.4,0.0,0.1,0.1,0.007,-2.8,-1.6,-4.4,-0.3,,millsch01,2000-2001
Derek Strong,32,LAC,PF,28,8,491,8.8,0.443,0.009,0.316,8.2,16.8,12.6,2.3,1.5,0.1,14.2,14.6,-0.1,0.4,0.3,0.026,-2.5,-0.1,-2.6,-0.1,,stronde01,2000-2001
Mahmoud Abdul-Rauf,31,VAN,PG,41,0,486,16.7,0.514,0.057,0.118,1.2,4.7,2.9,32.7,1.0,0.1,9.1,26.8,0.7,0.0,0.7,0.070,1.1,-2.1,-1.0,0.1,,abdulma02,2000-2001
Walter McCarty,26,BOS,PF,60,3,478,9.2,0.474,0.444,0.222,5.6,14.5,9.9,13.5,1.5,1.1,12.6,15.0,0.3,0.4,0.7,0.067,-2.8,-0.4,-3.2,-0.1,,mccarwa01,2000-2001
Doug Overton,31,3TM,PG,21,10,475,7.5,0.428,0.259,0.115,0.9,8.8,4.7,25.5,0.9,0.0,17.5,16.9,-0.4,0.1,-0.3,-0.026,-3.3,-2.3,-5.6,-0.4,,overtdo01,2000-2001
Doug Overton,31,BOS,PG,7,1,144,5.1,0.389,0.091,0.250,2.3,10.2,6.1,22.2,1.4,0.0,21.0,19.5,-0.3,0.1,-0.2,-0.075,-5.7,-1.8,-7.5,-0.2,,overtdo01,2000-2001
Doug Overton,31,CHH,PG,2,0,15,1.9,1.000,0.000,0.000,0.0,0.0,0.0,0.0,3.6,0.0,60.0,15.4,-0.1,0.0,0.0,-0.126,-7.9,1.6,-6.3,0.0,,overtdo01,2000-2001
Doug Overton,31,NJN,PG,12,9,316,8.9,0.436,0.344,0.054,0.4,8.6,4.4,28.2,0.5,0.0,13.6,15.8,0.0,0.0,0.0,0.001,-1.9,-2.8,-4.7,-0.2,,overtdo01,2000-2001
Lee Nailon,25,CHH,SF,42,0,469,11.7,0.529,0.007,0.316,7.1,15.3,11.2,9.1,1.0,0.8,14.8,17.9,0.4,0.6,0.9,0.096,-2.5,-0.1,-2.6,-0.1,,nailole01,2000-2001
Tyronn Lue,23,LAL,PG,38,1,468,8.7,0.510,0.291,0.205,1.2,6.4,3.9,14.3,2.1,0.0,17.5,14.8,0.2,0.2,0.4,0.042,-3.6,-0.4,-4.0,-0.2,,luety01,2000-2001
William Avery,21,MIN,PG,55,0,463,9.0,0.482,0.410,0.250,1.2,6.0,3.6,24.0,1.5,0.6,22.0,20.0,-0.2,0.2,0.0,-0.003,-2.6,-2.0,-4.6,-0.3,,averywi01,2000-2001
Greg Foster,32,LAL,C,62,8,451,9.5,0.449,0.068,0.105,7.3,20.6,14.0,10.8,1.0,1.9,15.2,16.3,0.0,0.4,0.4,0.044,-4.1,-0.2,-4.4,-0.3,,fostegr01,2000-2001
David Benoit,32,UTA,SF,49,2,446,11.1,0.542,0.088,0.265,5.7,16.6,11.3,8.4,0.7,1.1,14.6,19.8,0.4,0.4,0.7,0.080,-2.8,-1.2,-4.0,-0.2,,benoida01,2000-2001
Eduardo Nájera,24,DAL,PF,40,4,431,14.0,0.522,0.027,0.297,10.9,13.6,12.3,9.7,1.6,1.3,11.9,15.0,0.6,0.4,1.1,0.120,0.1,-0.2,-0.1,0.2,,najered01,2000-2001
Tariq Abdul-Wahad,26,DEN,SG,29,12,420,5.8,0.438,0.090,0.324,3.6,11.8,7.6,8.1,1.7,2.1,21.1,17.1,-0.7,0.3,-0.4,-0.049,-5.6,-0.3,-5.8,-0.4,,abdulta01,2000-2001
David Vanterpool,27,WAS,PG,22,0,411,10.9,0.462,0.055,0.455,4.2,6.4,5.3,26.4,2.9,0.5,21.9,18.3,-0.2,0.2,0.0,0.000,-2.7,-0.9,-3.7,-0.2,,vanteda01,2000-2001
Chris Herren,25,BOS,PG,25,7,408,6.1,0.410,0.573,0.125,1.1,5.1,3.0,21.9,1.8,0.0,16.5,13.5,-0.2,0.2,0.0,0.001,-4.0,-1.2,-5.2,-0.3,,herrech01,2000-2001
Eldridge Recasner,33,CHH,PG,43,0,403,6.2,0.422,0.342,0.158,3.7,10.4,7.1,15.9,0.8,0.2,18.1,17.0,-0.4,0.4,0.0,-0.004,-3.7,-1.1,-4.9,-0.3,,recasel01,2000-2001
Quincy Lewis,23,UTA,SF,35,2,402,7.1,0.469,0.203,0.171,4.4,10.0,7.2,7.2,1.3,2.0,11.4,17.1,0.0,0.3,0.3,0.041,-4.3,-0.2,-4.5,-0.3,,lewisqu01,2000-2001
Detlef Schrempf,38,POR,SF,26,0,397,9.8,0.487,0.084,0.284,5.3,17.7,11.7,16.8,0.9,0.6,20.8,15.8,0.1,0.4,0.5,0.057,-2.8,-0.3,-3.1,-0.1,,schrede01,2000-2001
Duane Causwell,32,MIA,C,31,14,384,4.8,0.396,0.000,0.294,7.1,18.6,12.8,2.2,1.1,3.6,19.3,15.0,-0.7,0.7,0.0,0.002,-7.5,0.8,-6.7,-0.5,,causwdu01,2000-2001
Adrian Griffin,26,BOS,SF,44,0,377,10.5,0.432,0.268,0.247,8.0,19.4,13.5,11.7,2.5,1.0,14.3,15.1,0.0,0.5,0.4,0.056,-2.5,0.1,-2.4,0.0,,griffad01,2000-2001
Cal Bowdler,23,ATL,SF,44,0,375,15.8,0.532,0.044,0.351,8.9,14.1,11.4,1.8,1.4,4.0,7.7,17.0,0.7,0.4,1.0,0.134,-0.6,-0.3,-0.9,0.1,,bowdlca01,2000-2001
Chris Mullin,37,GSW,SF,20,8,374,10.0,0.486,0.491,0.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,0.1,0.2,0.3,0.034,-1.9,-0.1,-2.0,0.0,,mullich01,2000-2001
Todd Day,31,MIN,SG,31,0,345,10.1,0.515,0.585,0.195,3.3,9.0,6.1,12.2,1.5,1.4,15.8,19.9,0.1,0.2,0.3,0.048,-1.3,-0.9,-2.1,0.0,,dayto01,2000-2001
Chucky Brown,32,2TM,SF,26,2,339,9.7,0.464,0.032,0.358,2.6,15.7,9.0,5.3,1.4,1.5,6.8,15.5,0.1,0.2,0.4,0.050,-2.9,-0.5,-3.5,-0.1,,brownch01,2000-2001
Chucky Brown,32,GSW,SF,6,0,74,13.4,0.492,0.100,0.500,4.0,23.4,12.9,10.9,2.1,1.0,7.6,15.1,0.1,0.1,0.2,0.098,-2.3,1.1,-1.2,0.0,,brownch01,2000-2001
Chucky Brown,32,CLE,SF,20,2,265,8.7,0.456,0.013,0.320,2.2,13.5,7.9,3.7,1.2,1.7,6.6,15.6,0.0,0.2,0.2,0.036,-3.1,-1.0,-4.1,-0.1,,brownch01,2000-2001
Gary Trent,26,DAL,PF,33,4,319,13.8,0.456,0.008,0.277,14.0,18.1,16.1,5.2,2.1,1.8,13.1,23.9,-0.1,0.5,0.4,0.057,-3.2,-1.2,-4.3,-0.2,,trentga01,2000-2001
Chris Carr,26,BOS,SG,35,0,309,16.3,0.611,0.330,0.536,4.0,13.0,8.3,6.7,0.7,0.7,12.1,23.1,0.8,0.2,0.9,0.142,0.6,-1.9,-1.3,0.1,,carrch01,2000-2001
Alonzo Mourning,30,MIA,C,13,3,306,24.6,0.536,0.007,0.390,13.6,25.6,19.6,8.9,0.7,7.8,14.5,30.6,0.2,0.7,0.9,0.148,1.7,1.2,2.9,0.4,AS,mournal01,2000-2001
Rubén Wolkowyski,27,SEA,PF,34,1,305,6.4,0.399,0.025,0.430,4.5,12.7,8.7,1.4,1.0,4.3,11.3,15.7,-0.3,0.2,-0.1,-0.012,-5.3,-0.6,-5.9,-0.3,,wolkoru01,2000-2001
Luc Longley,32,NYK,C,25,2,301,3.7,0.399,0.000,0.315,10.8,15.6,13.3,3.7,0.6,2.4,26.4,13.6,-0.5,0.5,0.0,0.000,-7.0,0.6,-6.4,-0.3,,longllu01,2000-2001
DeShawn Stevenson,19,UTA,SG,40,2,293,4.3,0.413,0.132,0.418,3.9,7.9,5.9,9.6,1.8,0.6,20.6,21.3,-0.6,0.2,-0.4,-0.071,-6.0,-1.7,-7.7,-0.4,,stevede01,2000-2001
Rafer Alston,24,MIL,PG,37,2,288,12.1,0.429,0.357,0.155,1.6,10.6,6.1,34.6,2.4,0.0,18.2,17.2,0.1,0.2,0.3,0.055,-1.6,-0.5,-2.1,0.0,,alstora01,2000-2001
Obinna Ekezie,25,2TM,PF,33,0,281,12.4,0.484,0.000,0.654,12.7,19.9,16.2,5.3,0.9,1.3,11.8,18.8,0.3,0.1,0.4,0.072,-2.5,-1.7,-4.2,-0.2,,ekeziob01,2000-2001
Obinna Ekezie,25,WAS,PF,29,0,273,13.3,0.503,0.000,0.688,13.0,19.7,16.3,5.5,0.9,1.3,12.2,18.7,0.4,0.1,0.5,0.088,-1.9,-1.6,-3.5,-0.1,,ekeziob01,2000-2001
Obinna Ekezie,25,DAL,PF,4,0,8,-20.0,0.000,0.000,0.000,0.0,27.2,14.0,0.0,0.0,0.0,0.0,22.7,-0.1,0.0,-0.1,-0.490,-20.7,-6.9,-27.6,0.0,,ekeziob01,2000-2001
Vladimir Stepania,24,NJN,C,29,0,280,12.2,0.398,0.045,0.386,14.0,31.2,22.4,9.4,1.9,2.9,15.6,19.8,-0.2,0.4,0.2,0.035,-3.8,-0.7,-4.5,-0.2,,stepavl01,2000-2001
Joel Przybilla,21,MIL,C,33,13,270,5.9,0.339,0.000,0.314,12.3,17.5,14.9,1.0,0.6,8.2,24.6,8.9,-0.2,0.3,0.1,0.018,-6.8,0.6,-6.3,-0.3,,przybjo01,2000-2001
John Crotty,31,UTA,PG,31,0,264,7.2,0.443,0.108,0.292,6.2,6.9,6.6,19.4,1.2,0.0,20.6,16.1,0.0,0.1,0.1,0.019,-3.3,-1.8,-5.2,-0.2,,crottjo01,2000-2001
Tyus Edney,27,IND,PG,24,0,263,16.6,0.490,0.066,0.429,2.2,7.9,5.2,35.7,3.5,0.0,18.8,23.6,0.2,0.3,0.5,0.088,-0.7,0.1,-0.6,0.1,,edneyty01,2000-2001
Dalibor Bagarić,20,CHI,C,35,0,259,3.3,0.304,0.015,0.431,9.7,16.2,12.8,6.2,1.9,4.6,21.4,17.6,-0.9,0.2,-0.7,-0.121,-8.9,-1.2,-10.0,-0.5,,bagarda01,2000-2001
Travis Knight,26,NYK,C,45,0,256,0.9,0.238,0.019,0.340,9.3,15.6,12.5,3.0,1.1,3.5,14.1,13.5,-0.7,0.5,-0.3,-0.049,-8.6,0.0,-8.6,-0.4,,knightr01,2000-2001
Jerome Kersey,38,MIL,SF,22,2,243,12.9,0.473,0.014,0.232,3.8,17.1,10.5,9.4,3.0,2.4,7.3,15.3,0.2,0.3,0.5,0.101,-2.5,2.2,-0.3,0.1,,kerseje01,2000-2001
Dan Langhi,23,HOU,SF,33,0,241,9.4,0.403,0.010,0.293,6.4,13.1,9.8,2.8,1.5,0.3,6.7,22.9,-0.2,0.2,-0.1,-0.014,-4.0,-2.3,-6.3,-0.3,,langhda01,2000-2001
Terry Davis,33,DEN,PF,19,1,228,6.7,0.476,0.000,0.880,11.3,14.0,12.6,4.4,0.2,0.3,12.6,7.8,0.2,0.0,0.2,0.051,-3.7,-1.8,-5.6,-0.2,,daviste01,2000-2001
Cory Alexander,27,ORL,PG,26,0,227,6.3,0.407,0.286,0.321,0.0,12.5,6.1,23.5,3.6,0.0,28.1,17.3,-0.5,0.3,-0.1,-0.031,-7.2,1.2,-6.0,-0.2,,alexaco01,2000-2001
Soumaila Samake,22,NJN,C,34,0,226,9.0,0.393,0.000,0.500,10.9,16.2,13.5,0.7,0.5,4.6,6.4,12.6,0.0,0.2,0.1,0.028,-2.9,-0.9,-3.9,-0.1,,samakso01,2000-2001
Jason Collier,23,HOU,C,23,0,222,7.4,0.435,0.014,0.338,6.4,12.7,9.6,4.4,0.5,0.9,11.9,19.2,-0.1,0.1,0.0,-0.001,-4.5,-2.0,-6.5,-0.2,,collija02,2000-2001
Olumide Oyedeji,19,SEA,C,30,1,221,10.6,0.532,0.000,0.324,12.5,22.2,17.4,1.3,1.7,3.3,20.6,10.9,0.1,0.3,0.4,0.090,-3.8,0.0,-3.8,-0.1,,oyedeol01,2000-2001
Kornél Dávid,29,2TM,SF,27,0,209,12.0,0.547,0.000,0.255,7.8,20.1,13.8,5.3,1.5,1.3,16.2,14.3,0.2,0.2,0.4,0.102,-2.5,0.5,-2.0,0.0,,davidko01,2000-2001
Kornél Dávid,29,TOR,SF,17,0,140,11.9,0.605,0.000,0.448,7.1,19.8,13.3,4.4,0.8,1.5,16.8,13.3,0.2,0.1,0.3,0.120,-2.2,-0.2,-2.3,0.0,,davidko01,2000-2001
Kornél Dávid,29,DET,SF,10,0,69,12.2,0.455,0.000,0.000,9.1,20.6,14.7,7.4,2.9,1.0,15.4,16.3,0.0,0.1,0.1,0.067,-3.2,1.9,-1.3,0.0,,davidko01,2000-2001
Rick Brunson,28,2TM,PG,22,0,208,6.3,0.380,0.259,0.278,2.9,9.2,6.0,24.2,2.0,0.4,21.9,17.4,-0.4,0.2,-0.2,-0.039,-4.9,-0.2,-5.1,-0.2,,brunsri01,2000-2001
Rick Brunson,28,BOS,PG,7,0,142,5.6,0.334,0.314,0.257,1.6,6.0,3.7,26.9,2.6,0.5,18.8,15.3,-0.2,0.1,-0.1,-0.043,-5.1,0.0,-5.1,-0.1,,brunsri01,2000-2001
Rick Brunson,28,NYK,PG,15,0,66,7.8,0.462,0.158,0.316,5.7,16.0,11.0,18.6,0.8,0.0,27.0,21.9,-0.1,0.1,0.0,-0.030,-4.5,-0.5,-5.0,0.0,,brunsri01,2000-2001
Derrick Dial,25,SAS,SG,33,0,207,14.3,0.466,0.120,0.253,6.9,13.5,10.4,18.3,1.0,2.0,11.5,23.7,0.1,0.3,0.4,0.091,-1.5,0.0,-1.5,0.0,,dialde01,2000-2001
Danny Fortson,24,GSW,PF,6,6,203,24.4,0.678,0.000,1.080,14.0,39.3,25.6,4.1,0.5,0.0,11.9,17.4,0.9,0.2,1.1,0.258,4.4,-1.4,3.0,0.2,,fortsda01,2000-2001
Anthony Goldwire,29,DEN,PG,20,0,201,12.6,0.469,0.425,0.213,0.5,6.0,3.2,28.0,2.3,0.0,14.6,22.7,0.0,0.1,0.1,0.023,-0.9,-1.3,-2.2,0.0,,goldwan01,2000-2001
Tim James,24,CHH,SF,30,0,197,5.8,0.387,0.058,0.269,8.7,11.5,10.1,6.5,0.5,1.9,12.1,15.5,-0.1,0.2,0.1,0.022,-5.9,-1.1,-6.9,-0.2,,jamesti01,2000-2001
Jim McIlvaine,28,NJN,C,18,3,193,6.2,0.421,0.000,0.429,4.6,16.5,10.4,3.2,1.9,5.8,21.3,9.9,-0.2,0.2,0.1,0.015,-6.9,2.0,-4.9,-0.1,,mcilvji01,2000-2001
Bill Curley,28,2TM,PF,20,2,192,10.5,0.569,0.043,0.404,10.7,9.6,10.2,2.6,1.9,3.3,22.4,15.8,0.0,0.1,0.2,0.038,-5.0,-0.2,-5.2,-0.2,,curlebi01,2000-2001
Bill Curley,28,DAL,PF,5,0,15,-8.3,0.260,0.250,1.000,0.0,0.0,0.0,0.0,3.4,4.8,25.8,23.5,-0.1,0.0,-0.1,-0.314,-15.9,-0.2,-16.1,-0.1,,curlebi01,2000-2001
Bill Curley,28,GSW,PF,15,2,177,12.1,0.605,0.023,0.349,11.6,10.4,11.1,2.8,1.7,3.2,22.0,15.2,0.2,0.1,0.3,0.068,-4.1,-0.2,-4.3,-0.1,,curlebi01,2000-2001
Ira Newble,26,SAS,SF,27,6,184,8.9,0.435,0.164,0.291,8.4,12.9,10.8,5.3,0.6,1.5,10.1,17.6,0.0,0.2,0.2,0.055,-2.8,-1.2,-4.0,-0.1,,newblir01,2000-2001
Mike Smith,24,WAS,SF,17,0,180,8.1,0.386,0.305,0.271,6.4,7.9,7.2,9.0,1.4,1.2,9.6,18.1,-0.1,0.0,-0.1,-0.033,-1.6,-2.5,-4.2,-0.1,,smithmi03,2000-2001
Darrick Martin,29,SAC,PG,31,0,176,17.0,0.563,0.355,0.461,1.3,8.3,4.9,12.9,2.0,0.0,9.9,25.4,0.5,0.2,0.7,0.182,-0.4,-0.4,-0.8,0.0,,martida01,2000-2001
Doug West,33,VAN,SG,15,6,171,4.2,0.341,0.053,0.184,2.7,7.3,5.0,12.4,0.9,1.6,8.9,12.0,-0.1,0.0,-0.1,-0.028,-5.1,0.2,-4.8,-0.1,,westdo01,2000-2001
