Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
Felipe López,27,MIN,SG,67,0,581,7.8,0.469,0.212,0.353,5.8,10.0,8.0,9.6,1.6,0.1,16.7,16.8,-0.1,0.4,0.3,0.027,-3.9,-0.7,-4.6,-0.4,,lopezfe01,2001-2002
Kenny Satterfield,20,DEN,PG,36,4,560,11.5,0.431,0.136,0.231,3.3,7.5,5.3,31.8,2.9,0.1,19.5,21.8,-0.5,0.3,-0.2,-0.014,-2.5,-1.1,-3.5,-0.2,,satteke01,2001-2002
Danny Manning,35,DAL,PF,41,10,552,11.7,0.505,0.047,0.221,5.1,16.5,10.9,8.0,2.0,2.7,13.3,15.4,0.3,0.6,0.8,0.070,-2.5,1.2,-1.2,0.1,,mannida01,2001-2002
Rusty LaRue,28,UTA,PG,33,0,542,10.0,0.482,0.270,0.189,2.4,8.5,5.4,22.3,1.7,1.0,17.7,20.2,0.0,0.3,0.3,0.027,-2.2,-1.2,-3.4,-0.2,,larueru01,2001-2002
Rick Brunson,29,POR,PG,59,2,520,12.2,0.477,0.097,0.363,5.1,10.3,7.7,32.7,2.6,0.3,26.4,15.6,0.2,0.5,0.7,0.066,-1.6,0.5,-1.1,0.1,,brunsri01,2001-2002
Steven Hunter,20,ORL,C,53,21,516,12.9,0.502,0.000,0.639,8.6,12.4,10.5,1.5,0.5,5.8,7.8,17.7,0.5,0.5,1.0,0.094,-3.7,-0.4,-4.0,-0.3,,huntest01,2001-2002
Loren Woods,23,MIN,C,60,0,516,9.9,0.449,0.021,0.625,10.4,16.8,13.7,5.8,1.7,4.9,22.7,13.9,-0.2,0.7,0.5,0.047,-3.8,1.2,-2.5,-0.1,,woodslo01,2001-2002
Grant Hill,29,ORL,SF,14,14,512,16.7,0.510,0.010,0.410,6.3,21.1,13.6,20.3,0.8,0.5,13.8,23.4,0.7,0.5,1.2,0.108,0.8,-0.3,0.5,0.3,,hillgr01,2001-2002
Vonteego Cummings,25,PHI,PG,58,1,501,11.8,0.477,0.246,0.171,3.2,8.5,5.9,21.6,1.9,0.8,15.2,21.7,0.0,0.6,0.6,0.060,-1.8,0.3,-1.5,0.1,,cummivo01,2001-2002
Marc Jackson,27,2TM,C,39,0,495,11.1,0.467,0.006,0.488,10.9,18.2,14.6,4.3,1.2,0.9,13.1,20.3,0.2,0.4,0.6,0.059,-2.8,-1.5,-4.3,-0.3,,jacksma02,2001-2002
Marc Jackson,27,GSW,C,17,0,169,14.9,0.488,0.000,0.738,10.5,16.9,13.6,6.6,1.5,1.2,12.2,24.4,0.2,0.1,0.3,0.093,-1.1,-1.3,-2.3,0.0,,jacksma02,2001-2002
Marc Jackson,27,MIN,C,22,0,326,9.2,0.451,0.010,0.323,11.1,18.9,15.1,3.1,1.0,0.7,13.7,18.2,0.0,0.3,0.3,0.042,-3.7,-1.7,-5.3,-0.3,,jacksma02,2001-2002
John Wallace,27,PHO,SF,46,0,490,13.7,0.493,0.061,0.215,6.1,13.6,9.8,10.0,1.2,1.3,11.0,24.1,0.3,0.4,0.7,0.071,-1.8,-0.8,-2.6,-0.1,,wallajo01,2001-2002
Quincy Lewis,24,UTA,SG,36,19,490,7.0,0.474,0.126,0.140,2.4,8.2,5.3,12.4,2.5,1.5,17.4,16.9,-0.3,0.4,0.1,0.012,-5.2,0.9,-4.4,-0.3,,lewisqu01,2001-2002
Jamal Crawford,21,CHI,PG,23,6,481,15.3,0.555,0.310,0.070,1.2,7.2,4.1,21.8,2.0,0.8,14.2,21.5,0.4,0.2,0.6,0.055,1.7,-1.9,-0.2,0.2,,crawfja01,2001-2002
Trajan Langdon,25,CLE,SG,44,0,477,13.5,0.533,0.420,0.261,3.2,10.3,6.8,21.1,1.4,0.8,16.9,22.7,0.4,0.1,0.6,0.055,0.2,-1.5,-1.3,0.1,,langdtr01,2001-2002
Tracy Murray,30,TOR,SF,40,3,473,13.6,0.525,0.502,0.101,4.2,8.8,6.4,7.2,1.3,1.3,10.4,23.3,0.4,0.4,0.8,0.079,1.5,-1.5,0.0,0.2,,murratr01,2001-2002
Alton Ford,20,PHO,PF,53,0,452,10.0,0.573,0.000,0.483,7.9,19.0,13.4,2.4,0.7,1.1,18.3,17.3,0.3,0.5,0.8,0.083,-5.6,-0.8,-6.4,-0.5,,fordal02,2001-2002
Tariq Abdul-Wahad,27,2TM,SG,24,12,441,9.8,0.418,0.014,0.224,10.1,11.6,10.8,8.8,2.4,1.7,14.3,19.1,-0.3,0.3,0.0,-0.003,-3.4,-0.3,-3.7,-0.2,,abdulta01,2001-2002
Tariq Abdul-Wahad,27,DEN,SG,20,12,417,10.3,0.424,0.014,0.221,10.2,11.2,10.7,8.7,2.3,1.6,13.1,19.7,-0.2,0.3,0.0,0.005,-3.1,-0.5,-3.6,-0.2,,abdulta01,2001-2002
Tariq Abdul-Wahad,27,DAL,SG,4,0,24,0.3,0.000,0.000,0.500,9.4,18.2,13.9,10.4,4.3,3.0,55.1,10.2,-0.1,0.0,-0.1,-0.128,-9.0,2.7,-6.3,0.0,,abdulta01,2001-2002
Dan Langhi,24,HOU,SF,34,8,434,8.5,0.412,0.032,0.088,5.7,12.0,8.8,5.4,1.0,0.8,6.5,14.8,-0.1,0.1,0.0,0.001,-3.0,-1.6,-4.6,-0.3,,langhda01,2001-2002
Gerald Wallace,19,SAC,SF,54,1,430,13.3,0.443,0.040,0.263,12.4,9.8,11.1,9.6,2.2,0.9,10.1,22.0,0.1,0.6,0.6,0.071,-2.0,-0.4,-2.4,0.0,,wallage01,2001-2002
Travis Knight,27,NYK,C,49,0,429,5.3,0.401,0.000,0.186,13.0,15.1,14.1,3.0,1.4,1.7,18.1,16.2,-0.5,0.4,-0.1,-0.015,-7.6,-1.1,-8.7,-0.7,,knightr01,2001-2002
Mark Pope,29,MIL,PF,45,12,426,7.3,0.434,0.275,0.231,5.7,13.7,9.9,5.9,1.4,1.9,13.0,12.7,-0.1,0.3,0.1,0.016,-3.9,-0.4,-4.2,-0.2,,popema01,2001-2002
Alan Henderson,29,ATL,PF,26,1,422,13.4,0.527,0.009,0.388,8.4,17.9,13.1,4.4,1.4,2.6,13.4,16.8,0.3,0.4,0.7,0.074,-1.8,-0.1,-1.9,0.0,,hendeal01,2001-2002
Mark Blount,26,BOS,C,44,0,415,9.3,0.509,0.000,0.487,6.7,16.0,11.2,3.8,2.0,3.6,20.0,12.7,0.0,0.7,0.7,0.081,-5.4,1.3,-4.1,-0.2,,blounma01,2001-2002
Mengke Bateer,26,DEN,C,27,10,408,8.0,0.469,0.091,0.280,8.5,18.8,13.4,8.9,1.3,0.9,17.8,19.8,-0.2,0.3,0.1,0.007,-6.3,-1.1,-7.4,-0.6,,bateeme01,2001-2002
Tierre Brown,22,HOU,SG,40,1,403,12.4,0.483,0.104,0.243,3.4,8.6,6.0,29.5,2.6,0.5,23.9,19.3,-0.1,0.2,0.1,0.006,-2.3,-1.0,-3.3,-0.1,,brownti01,2001-2002
Eddie Gill,23,MEM,PG,23,5,384,9.2,0.531,0.239,0.424,2.0,6.1,4.1,20.6,1.5,0.5,23.7,16.9,0.0,0.1,0.1,0.011,-3.4,-1.3,-4.8,-0.3,,gilled01,2001-2002
Carlos Arroyo,22,2TM,PG,37,1,371,12.4,0.467,0.018,0.162,3.5,9.0,6.2,31.2,1.6,0.2,16.2,17.2,0.2,0.1,0.4,0.047,-1.8,-1.1,-2.9,-0.1,,arroyca01,2001-2002
Carlos Arroyo,22,TOR,PG,17,0,96,11.9,0.474,0.000,0.207,3.5,11.1,7.2,36.3,3.4,0.0,27.5,20.7,-0.1,0.1,0.0,0.018,-3.8,0.4,-3.4,0.0,,arroyca01,2001-2002
Carlos Arroyo,22,DEN,PG,20,1,275,12.6,0.464,0.024,0.146,3.6,8.3,5.8,29.5,1.0,0.3,11.2,16.0,0.3,0.0,0.3,0.057,-1.1,-1.6,-2.8,-0.1,,arroyca01,2001-2002
Anthony Johnson,27,NJN,SG,34,0,366,11.8,0.465,0.133,0.278,3.0,5.9,4.4,19.7,4.4,0.2,16.5,14.8,0.0,0.7,0.7,0.092,-3.2,3.1,0.0,0.2,,johnsan02,2001-2002
Jason Collier,24,HOU,C,25,2,365,11.1,0.486,0.011,0.337,9.6,16.2,12.8,4.1,0.9,0.7,10.6,15.5,0.3,0.1,0.4,0.057,-3.1,-2.1,-5.2,-0.3,,collija02,2001-2002
Matt Bullard,34,CHH,PF,31,0,350,6.8,0.436,0.496,0.104,3.3,12.0,7.7,7.4,0.3,0.4,9.1,17.3,-0.1,0.2,0.1,0.016,-2.8,-1.9,-4.7,-0.2,,bullama01,2001-2002
Bobby Simmons,21,WAS,SF,30,3,343,13.2,0.518,0.147,0.316,8.4,9.3,8.8,8.0,2.1,1.1,11.5,16.4,0.4,0.2,0.7,0.092,0.3,-0.3,0.0,0.2,,simmobo01,2001-2002
Tremaine Fowlkes,25,LAC,SF,22,17,343,9.5,0.477,0.000,0.484,10.7,10.4,10.6,7.3,1.7,0.2,14.3,11.9,0.3,0.2,0.5,0.071,-2.5,0.0,-2.5,0.0,,fowlktr01,2001-2002
Chris Dudley,36,POR,C,43,2,327,7.1,0.424,0.040,0.300,9.6,19.3,14.4,5.7,0.5,3.3,19.8,9.9,-0.1,0.4,0.3,0.042,-4.9,-0.1,-5.0,-0.2,,dudlech02,2001-2002
Antonis Fotsis,20,MEM,PF,28,1,320,11.3,0.479,0.221,0.192,8.7,12.9,10.8,5.3,1.5,2.4,15.7,19.0,-0.1,0.2,0.1,0.017,-2.0,-1.4,-3.4,-0.1,,fotsian01,2001-2002
Sean Marks,26,MIA,C,21,6,319,9.3,0.466,0.000,0.386,7.0,20.4,13.7,4.3,0.9,2.4,15.6,18.2,-0.2,0.5,0.3,0.044,-4.7,0.8,-3.9,-0.2,,marksse01,2001-2002
Isaac Austin,32,MEM,C,21,8,307,7.8,0.405,0.033,0.043,4.0,21.8,12.9,7.0,1.5,1.1,10.5,15.5,-0.3,0.3,0.0,0.003,-5.7,0.3,-5.4,-0.3,,austiis01,2001-2002
Derrick Dial,26,2TM,SG,32,0,299,11.0,0.387,0.092,0.200,5.2,16.0,10.6,18.6,1.8,1.0,10.9,22.1,-0.3,0.4,0.1,0.020,-2.6,0.5,-2.1,0.0,,dialde01,2001-2002
Derrick Dial,26,NJN,SG,25,0,249,9.3,0.358,0.074,0.191,5.4,15.0,10.1,19.3,1.7,1.2,11.3,20.7,-0.4,0.4,0.0,0.002,-3.1,0.9,-2.2,0.0,,dialde01,2001-2002
Derrick Dial,26,TOR,SG,7,0,50,19.1,0.489,0.154,0.231,4.5,21.4,12.6,15.4,2.2,0.0,9.5,28.9,0.0,0.1,0.1,0.106,0.1,-1.6,-1.5,0.0,,dialde01,2001-2002
Evan Eschmeyer,26,DAL,C,31,6,299,9.9,0.480,0.000,0.660,13.2,23.1,18.2,4.1,1.7,2.2,19.9,12.2,0.2,0.4,0.5,0.083,-4.3,0.2,-4.1,-0.2,,eschmev01,2001-2002
Brian Scalabrine,23,NJN,PF,28,0,290,4.2,0.408,0.149,0.224,4.6,15.2,9.9,10.5,1.6,0.5,24.6,15.1,-0.5,0.4,-0.1,-0.015,-6.4,0.0,-6.4,-0.3,,scalabr01,2001-2002
Jason Caffey,28,MIL,PF,23,0,283,11.2,0.544,0.014,0.597,10.3,10.1,10.2,6.7,0.8,1.3,17.3,18.2,0.2,0.1,0.3,0.056,-3.2,-2.2,-5.5,-0.2,,caffeja01,2001-2002
Jermaine Jackson,25,TOR,SG,24,0,280,12.3,0.542,0.048,0.571,1.2,10.2,5.5,30.5,1.7,0.3,21.0,10.8,0.4,0.2,0.6,0.110,-2.2,0.6,-1.6,0.0,,jacksje01,2001-2002
Calvin Booth,25,SEA,C,15,15,279,11.9,0.502,0.000,0.293,8.6,14.1,11.4,8.6,1.2,3.5,14.7,18.1,0.2,0.3,0.5,0.082,-3.3,0.2,-3.0,0.0,,boothca01,2001-2002
Chris Andersen,23,DEN,C,24,1,262,13.8,0.417,0.054,0.378,15.8,17.4,16.5,4.2,1.4,7.9,13.1,17.0,0.0,0.3,0.3,0.058,-3.3,0.3,-3.0,-0.1,,anderch01,2001-2002
William Avery,22,MIN,PG,28,0,258,5.4,0.361,0.389,0.211,1.8,8.8,5.4,19.9,1.4,0.0,16.2,20.6,-0.5,0.1,-0.4,-0.067,-4.8,-1.5,-6.3,-0.3,,averywi01,2001-2002
Shawnelle Scott,29,DEN,C,21,10,252,14.5,0.489,0.000,0.267,22.8,23.8,23.3,5.4,0.6,1.8,15.2,17.6,0.2,0.2,0.4,0.083,-2.2,-2.7,-4.9,-0.2,,scottsh01,2001-2002
Robert Pack,32,MIN,PG,16,0,252,9.1,0.416,0.059,0.221,3.3,7.2,5.3,27.7,2.7,0.0,21.1,17.0,-0.1,0.2,0.1,0.016,-4.2,-0.1,-4.4,-0.2,,packro01,2001-2002
Felton Spencer,34,NYK,C,32,8,248,0.8,0.358,0.000,1.269,7.5,15.9,11.7,1.8,1.5,2.4,22.8,9.9,-0.3,0.3,-0.1,-0.013,-10.5,0.6,-9.9,-0.5,,spencfe01,2001-2002
Kedrick Brown,20,BOS,SF,29,5,245,11.9,0.400,0.386,0.286,4.8,17.9,11.2,9.8,3.8,2.2,8.2,16.0,-0.1,0.5,0.4,0.075,-2.3,3.1,0.8,0.2,,brownke01,2001-2002
Ruben Boumtje-Boumtje,23,POR,C,33,1,245,6.5,0.453,0.000,0.781,10.0,16.5,13.2,2.3,0.7,5.0,24.6,10.6,-0.1,0.3,0.2,0.030,-6.1,0.5,-5.6,-0.2,,boumtru01,2001-2002
Zach Randolph,20,POR,PF,41,0,238,16.9,0.479,0.000,0.252,15.1,19.0,17.0,9.8,1.6,1.3,11.2,25.7,0.2,0.3,0.5,0.098,-1.3,-1.7,-3.0,-0.1,,randoza01,2001-2002
Antonio McDyess,27,DEN,PF,10,10,236,21.0,0.631,0.000,0.440,8.3,18.8,13.3,13.8,2.3,2.5,18.3,20.8,0.5,0.2,0.8,0.155,2.7,1.1,3.7,0.3,,mcdyean01,2001-2002
Cherokee Parks,29,SAS,C,42,1,234,7.6,0.364,0.000,0.096,12.2,16.2,14.3,7.1,1.6,2.4,13.9,20.0,-0.4,0.4,0.0,-0.005,-5.5,0.2,-5.4,-0.2,,parksch02,2001-2002
Erick Barkley,23,POR,PG,19,4,228,9.8,0.401,0.103,0.147,2.5,6.8,4.6,22.9,4.0,0.3,14.2,16.9,-0.1,0.3,0.2,0.044,-4.9,1.9,-3.0,-0.1,,barkler01,2001-2002
Stephen Jackson,23,SAS,SF,23,1,227,7.9,0.452,0.396,0.187,1.6,11.3,6.6,8.3,3.5,0.9,18.9,24.9,-0.5,0.4,-0.1,-0.024,-4.9,1.6,-3.3,-0.1,,jacksst02,2001-2002
Olumide Oyedeji,20,SEA,C,36,1,221,11.2,0.562,0.000,0.439,14.7,27.3,21.1,2.6,1.0,0.7,22.3,13.2,0.2,0.3,0.4,0.098,-3.3,-1.9,-5.2,-0.2,,oyedeol01,2001-2002
Nick Anderson,34,MEM,SG,15,0,219,4.9,0.375,0.632,0.118,0.5,16.3,8.4,10.2,1.4,1.9,14.9,19.5,-0.6,0.2,-0.4,-0.080,-5.2,-0.6,-5.9,-0.2,,anderni01,2001-2002
Mikki Moore,26,DET,C,30,0,217,14.9,0.545,0.033,0.426,12.0,16.7,14.4,8.6,1.7,2.9,16.2,18.8,0.3,0.3,0.6,0.133,-1.8,0.6,-1.3,0.0,,mooremi01,2001-2002
Mark Bryant,36,SAS,PF,30,3,206,11.5,0.478,0.000,0.145,14.4,10.3,12.3,7.9,1.8,0.7,9.3,14.6,0.3,0.3,0.6,0.133,-2.9,0.1,-2.8,0.0,,bryanma01,2001-2002
Brandon Armstrong,21,NJN,SG,35,0,196,3.8,0.358,0.200,0.118,5.7,3.5,4.6,6.5,1.9,0.4,8.2,22.3,-0.4,0.2,-0.2,-0.054,-7.4,-1.7,-9.0,-0.3,,armstbr01,2001-2002
Dean Garrett,35,2TM,C,34,0,183,6.3,0.320,0.000,0.055,10.0,25.4,17.8,3.9,2.0,4.0,15.1,16.1,-0.4,0.3,-0.1,-0.024,-7.2,-0.2,-7.4,-0.3,,garrede01,2001-2002
Dean Garrett,35,MIN,C,29,0,152,7.1,0.339,0.000,0.075,10.0,25.5,17.9,3.7,1.7,4.4,14.5,14.4,-0.2,0.3,0.0,0.006,-6.5,0.4,-6.1,-0.2,,garrede01,2001-2002
Dean Garrett,35,GSW,C,5,0,31,2.0,0.267,0.000,0.000,10.1,24.9,17.3,5.1,3.3,2.2,16.7,24.4,-0.2,0.0,-0.1,-0.171,-11.1,-3.0,-14.1,-0.1,,garrede01,2001-2002
Jabari Smith,24,2TM,C,23,0,181,13.1,0.474,0.048,0.508,5.0,11.9,8.5,9.7,1.7,2.3,6.1,20.4,0.2,0.3,0.5,0.121,-2.8,0.6,-2.3,0.0,,smithja01,2001-2002
Jabari Smith,24,SAC,C,12,0,71,7.0,0.342,0.048,0.571,3.1,17.7,10.5,11.4,1.4,3.7,7.1,17.3,-0.1,0.1,0.0,0.014,-5.7,1.9,-3.8,0.0,,smithja01,2001-2002
Jabari Smith,24,PHI,C,11,0,110,17.1,0.541,0.048,0.476,6.3,8.2,7.2,8.6,2.0,1.4,5.6,22.4,0.3,0.1,0.4,0.189,-1.0,-0.3,-1.3,0.0,,smithja01,2001-2002
Lavor Postell,23,NYK,SG,23,0,179,11.0,0.456,0.310,0.488,1.3,9.1,5.2,5.0,1.8,0.0,9.7,29.4,-0.2,0.1,-0.1,-0.019,-2.0,-1.5,-3.5,-0.1,,postela01,2001-2002
Samuel Dalembert,20,PHI,C,34,0,177,13.2,0.440,0.000,0.360,16.2,27.3,21.8,4.8,1.8,5.6,19.5,18.6,-0.2,0.4,0.3,0.072,-4.4,0.8,-3.6,-0.1,,dalemsa01,2001-2002
Harold Jamison,25,LAC,PF,25,2,176,13.9,0.544,0.000,0.349,15.6,9.5,12.5,5.5,1.5,0.4,10.8,14.3,0.4,0.1,0.5,0.126,-0.1,-0.9,-1.0,0.0,,jamisha01,2001-2002
Randy Livingston,26,SEA,PG,13,0,176,12.0,0.348,0.148,0.204,6.2,10.5,8.4,21.0,2.8,0.9,3.3,16.1,0.1,0.2,0.2,0.065,-1.7,0.9,-0.8,0.1,,livinra01,2001-2002
Isaiah Rider,30,DEN,SG,10,1,173,16.3,0.526,0.185,0.210,6.3,15.9,10.9,13.3,0.9,0.9,13.7,26.5,0.1,0.1,0.2,0.050,1.4,-1.6,-0.2,0.1,,rideris01,2001-2002
Michael Ruffin,25,PHI,PF,15,0,169,5.5,0.271,0.000,0.308,15.6,18.6,17.1,4.4,1.6,3.6,27.1,11.0,-0.3,0.3,0.0,-0.005,-6.2,0.8,-5.4,-0.1,,ruffimi01,2001-2002
Carlos Rogers,30,IND,C,22,1,168,15.3,0.574,0.140,0.442,9.6,15.7,12.8,3.0,1.6,2.5,8.9,15.2,0.3,0.2,0.5,0.140,0.2,0.2,0.4,0.1,,rogerca01,2001-2002
Malik Allen,23,MIA,PF,12,2,161,15.0,0.469,0.020,0.196,11.0,16.6,13.8,5.5,1.0,3.8,3.5,17.0,0.2,0.3,0.5,0.141,-1.4,0.3,-1.1,0.0,,allenma01,2001-2002
Primož Brezec,22,IND,C,22,4,160,9.8,0.538,0.000,0.862,11.6,8.3,9.9,5.8,0.0,3.1,13.0,13.0,0.2,0.1,0.3,0.096,-3.0,-0.9,-3.9,-0.1,,brezepr01,2001-2002
Sam Mack,31,MIA,SF,12,1,159,3.1,0.384,0.571,0.143,1.5,8.8,5.1,4.1,1.7,0.5,11.8,17.7,-0.3,0.2,-0.1,-0.035,-6.4,0.2,-6.2,-0.2,,macksa01,2001-2002
Joe Crispin,22,2TM,PG,21,0,156,17.1,0.536,0.574,0.191,1.4,6.6,4.0,27.4,1.7,0.0,11.9,24.0,0.3,0.1,0.4,0.136,3.8,-0.2,3.6,0.2,,crispjo01,2001-2002
Joe Crispin,22,LAL,PG,6,0,27,5.0,0.352,0.333,0.417,0.0,4.0,2.0,10.8,1.9,0.0,6.6,25.2,-0.1,0.0,0.0,-0.066,-8.4,-1.6,-10.1,-0.1,,crispjo01,2001-2002
Joe Crispin,22,PHO,PG,15,0,129,19.6,0.580,0.625,0.143,1.7,7.1,4.4,30.9,1.6,0.0,13.1,23.8,0.4,0.1,0.5,0.178,6.4,0.1,6.5,0.3,,crispjo01,2001-2002
Keyon Dooling,21,LAC,PG,14,0,155,7.4,0.466,0.246,0.211,0.0,2.2,1.1,12.7,1.4,1.3,13.8,21.1,-0.1,0.0,0.0,-0.010,-4.0,-1.0,-5.0,-0.1,,doolike01,2001-2002
Mateen Cleaves,24,SAC,PG,32,0,153,8.8,0.486,0.118,0.132,0.7,4.8,2.8,25.9,2.3,0.0,27.3,28.1,-0.4,0.2,-0.3,-0.082,-4.9,-2.3,-7.2,-0.2,,cleavma01,2001-2002
Amal McCaskill,28,SAS,C,27,0,153,10.2,0.430,0.000,0.531,12.4,14.5,13.5,4.3,2.1,4.6,18.8,22.6,-0.3,0.3,0.0,0.010,-6.8,-0.1,-6.9,-0.2,,mccasam01,2001-2002
Obinna Ekezie,26,LAC,PF,29,1,152,11.0,0.477,0.000,1.026,9.0,16.2,12.7,3.0,0.7,2.7,15.0,19.8,0.0,0.1,0.2,0.048,-3.9,-1.2,-5.1,-0.1,,ekeziob01,2001-2002
Jaren Jackson,34,ORL,SG,9,0,144,7.2,0.503,0.541,0.108,0.8,12.5,6.6,8.2,1.8,0.0,17.1,14.5,-0.1,0.1,0.0,0.015,-3.7,0.0,-3.7,-0.1,,jacksja01,2001-2002
Ansu Sesay,25,SEA,SF,9,0,142,15.5,0.549,0.000,0.455,5.9,10.6,8.3,8.9,1.1,1.1,3.6,17.9,0.4,0.1,0.5,0.156,-0.4,-1.4,-1.8,0.0,,sesayan01,2001-2002
Dean Oliver,23,GSW,PG,20,0,139,6.0,0.420,0.283,0.196,0.0,6.3,3.1,23.8,1.1,0.0,18.0,18.5,-0.1,0.0,-0.1,-0.049,-5.7,-3.6,-9.3,-0.3,,olivede01,2001-2002
Chris Crawford,26,ATL,PF,7,4,131,11.5,0.514,0.022,0.333,7.8,14.0,10.9,6.7,0.8,2.8,16.2,21.3,0.0,0.1,0.1,0.035,-3.2,-0.3,-3.6,-0.1,,crawfch01,2001-2002
Doug Overton,32,LAC,PG,18,0,130,4.8,0.414,0.614,0.159,0.9,9.5,5.2,15.6,1.2,0.5,20.3,20.5,-0.3,0.1,-0.2,-0.077,-5.2,-2.1,-7.3,-0.2,,overtdo01,2001-2002
Rodney White,21,DET,SF,16,0,129,11.0,0.423,0.150,0.233,1.8,14.5,8.2,16.6,3.7,1.1,17.5,29.3,-0.4,0.2,-0.2,-0.056,-4.7,0.2,-4.5,-0.1,,whitero02,2001-2002
Alvin Jones,23,PHI,C,23,2,126,6.2,0.451,0.000,1.000,11.8,20.5,16.2,3.7,1.3,5.4,27.6,14.5,-0.2,0.3,0.1,0.034,-9.5,0.9,-8.7,-0.2,,jonesal01,2001-2002
Michael Dickerson,26,MEM,SG,4,4,124,6.4,0.425,0.438,0.125,2.7,8.1,5.4,12.1,1.3,0.6,13.6,21.5,-0.2,0.0,-0.1,-0.050,-3.9,-0.9,-4.8,-0.1,,dickemi01,2001-2002
Mike James,26,MIA,PG,15,0,119,9.4,0.456,0.488,0.163,2.0,11.7,6.9,27.7,2.8,0.6,22.0,23.7,-0.2,0.2,0.0,0.004,-3.6,1.1,-2.6,0.0,,jamesmi01,2001-2002
Michael Bradley,22,TOR,PF,26,0,118,9.9,0.526,0.080,0.320,6.6,17.1,11.7,4.0,0.0,3.8,17.4,13.4,0.0,0.1,0.1,0.053,-3.7,-1.1,-4.8,-0.1,,bradlmi01,2001-2002
Donny Marshall,29,NJN,SF,20,0,118,7.7,0.406,0.138,0.621,7.6,12.4,10.0,6.1,1.3,0.0,5.1,14.8,0.0,0.1,0.2,0.076,-4.0,-1.1,-5.0,-0.1,,marshdo02,2001-2002
DeSagana Diop,20,CLE,C,18,1,109,3.2,0.401,0.000,0.172,5.4,12.8,9.2,7.3,0.5,6.7,27.8,18.2,-0.4,0.1,-0.3,-0.124,-9.4,-0.2,-9.5,-0.2,,diopde01,2001-2002
Jelani McCoy,24,LAL,C,21,0,104,9.5,0.530,0.000,0.381,8.6,17.8,13.3,9.9,0.0,3.4,24.6,14.0,0.0,0.1,0.1,0.050,-3.7,0.7,-3.0,0.0,,mccoyje01,2001-2002
Leon Smith,21,ATL,C,14,0,100,14.0,0.463,0.000,0.654,11.4,24.1,17.7,4.7,2.6,0.7,8.2,16.5,0.1,0.1,0.2,0.109,-1.9,-1.0,-3.0,0.0,,smithle01,2001-2002
Tang Hamilton,23,MIA,SF,9,2,98,10.9,0.514,0.053,0.053,7.2,14.2,10.7,8.5,2.2,0.0,9.3,10.4,0.1,0.2,0.2,0.120,-2.3,2.1,-0.2,0.0,,hamilta01,2001-2002
Victor Alexander,32,DET,C,15,0,97,9.2,0.367,0.039,0.157,8.6,26.6,17.6,11.5,0.0,0.7,8.4,28.9,-0.3,0.1,-0.1,-0.073,-5.3,-3.5,-8.8,-0.2,,alexavi01,2001-2002
Michael Stewart,26,TOR,C,11,0,93,8.6,0.395,0.000,0.478,14.4,16.6,15.4,4.9,2.3,2.4,12.6,15.6,0.0,0.1,0.1,0.058,-5.6,1.1,-4.4,-0.1,,stewami01,2001-2002
Jason Hart,23,SAS,PG,10,0,92,13.5,0.601,0.105,0.316,5.2,10.9,8.1,20.9,4.1,0.8,27.0,15.0,0.1,0.2,0.3,0.142,-3.7,3.6,0.0,0.0,,hartja01,2001-2002
Chucky Brown,33,SAC,SF,18,0,92,10.1,0.377,0.000,0.074,11.8,26.2,19.2,9.1,1.1,2.9,15.2,15.6,-0.1,0.2,0.1,0.052,-3.6,0.8,-2.8,0.0,,brownch01,2001-2002
Mitchell Butler,31,POR,SG,11,0,90,9.4,0.513,0.130,0.522,7.7,10.6,9.1,8.6,0.0,0.8,15.0,16.9,0.1,0.0,0.1,0.057,-2.3,-2.5,-4.7,-0.1,,butlemi02,2001-2002
Brent Price,33,SAC,PG,20,0,89,6.6,0.474,0.556,0.481,4.9,4.7,4.8,13.9,1.7,0.7,23.4,20.9,-0.1,0.1,0.0,-0.009,-4.9,-1.0,-5.9,-0.1,,pricebr01,2001-2002
Bruno Šundov,21,IND,C,22,0,88,8.7,0.391,0.025,0.050,9.2,17.5,13.5,6.1,1.8,2.4,8.9,23.1,-0.2,0.1,0.0,-0.021,-5.9,-0.7,-6.6,-0.1,,sundobr01,2001-2002
Theo Ratliff,28,ATL,C,3,2,82,11.1,0.523,0.000,0.550,6.9,15.4,11.1,2.0,0.6,7.2,22.0,17.6,-0.1,0.1,0.0,0.012,-3.4,2.2,-1.3,0.0,,ratlith01,2001-2002
Kirk Haston,22,CHH,PF,15,0,77,4.0,0.306,0.077,0.205,7.4,22.2,14.8,11.0,0.0,0.9,6.6,27.0,-0.3,0.1,-0.2,-0.116,-7.5,-3.8,-11.3,-0.2,,hastoki01,2001-2002
Jeff Trepagnier,22,CLE,SG,12,0,77,8.4,0.345,0.043,0.304,4.6,13.6,9.2,23.9,5.5,3.8,29.7,22.1,-0.3,0.1,-0.2,-0.114,-5.0,4.0,-1.1,0.0,,trepaje01,2001-2002
