Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional,Year
DerMarr Johnson,23,NYK,SF,21,1,287,36,97,0.371,13,36,0.361,23,61,0.377,0.438,28,31,0.903,5,34,39,11,8,7,16,32,113,0,,johnsde03,2003-2004
Amal McCaskill,30,PHI,C,59,3,636,47,117,0.402,0,1,0.000,47,116,0.405,0.402,19,27,0.704,48,85,133,20,12,20,25,89,113,0,,mccasam01,2003-2004
Vladimir Stepania,27,POR,C,42,2,453,43,103,0.417,0,0,,43,103,0.417,0.417,22,36,0.611,50,75,125,23,11,15,19,61,108,0,,stepavl01,2003-2004
Scot Pollard,28,IND,C,61,3,678,47,114,0.412,0,0,,47,114,0.412,0.412,12,21,0.571,67,97,164,10,23,26,22,110,106,0,,pollasc01,2003-2004
Nikoloz Tskitishvili,20,DEN,PF,39,0,307,40,122,0.328,3,11,0.273,37,111,0.333,0.340,23,29,0.793,24,39,63,10,6,8,17,50,106,0,,tskitni01,2003-2004
Samaki Walker,27,MIA,PF,33,0,418,38,99,0.384,0,2,0.000,38,97,0.392,0.384,29,44,0.659,42,70,112,6,9,11,15,54,105,0,,walkesa01,2003-2004
Mark Jackson,38,HOU,PG,42,3,577,34,100,0.340,7,41,0.171,27,59,0.458,0.375,28,39,0.718,10,60,70,119,17,1,53,41,103,0,,jacksma01,2003-2004
Jérôme Moïso,25,TOR,PF,35,1,417,40,84,0.476,0,1,0.000,40,83,0.482,0.476,22,38,0.579,41,72,113,8,17,12,25,42,102,0,,moisoje01,2003-2004
Mamadou N'Diaye,28,2TM,C,28,1,366,27,69,0.391,0,0,,27,69,0.391,0.391,44,59,0.746,43,69,112,0,8,25,18,59,98,0,,ndiayma02,2003-2004
Mamadou N'Diaye,28,DAL,C,3,0,7,0,1,0.000,0,0,,0,1,0.000,0.000,0,0,,0,1,1,0,0,1,1,1,0,0,,ndiayma02,2003-2004
Mamadou N'Diaye,28,ATL,C,25,1,359,27,68,0.397,0,0,,27,68,0.397,0.397,44,59,0.746,43,68,111,0,8,24,17,58,98,0,,ndiayma02,2003-2004
Darvin Ham,30,DET,SF,54,2,484,37,75,0.493,1,2,0.500,36,73,0.493,0.500,21,35,0.600,47,46,93,16,13,8,31,63,96,0,,hamda01,2003-2004
Maciej Lampe,18,PHO,C,21,0,224,43,88,0.489,0,4,0.000,43,84,0.512,0.489,10,13,0.769,9,35,44,9,3,3,15,28,96,0,,lampema01,2003-2004
Alonzo Mourning,33,NJN,C,12,0,215,33,71,0.465,0,0,,33,71,0.465,0.465,30,34,0.882,8,19,27,8,2,6,10,32,96,0,,mournal01,2003-2004
Roger Mason,23,2TM,SG,26,3,328,32,98,0.327,13,39,0.333,19,59,0.322,0.393,19,22,0.864,1,30,31,26,11,6,20,36,96,0,,masonro01,2003-2004
Roger Mason,23,CHI,SG,3,0,43,1,11,0.091,1,6,0.167,0,5,0.000,0.136,0,0,,0,3,3,3,1,0,2,5,3,0,,masonro01,2003-2004
Roger Mason,23,TOR,SG,23,3,285,31,87,0.356,12,33,0.364,19,54,0.352,0.425,19,22,0.864,1,27,28,23,10,6,18,31,93,0,,masonro01,2003-2004
Dan Dickau,25,2TM,PG,43,0,294,37,98,0.378,10,30,0.333,27,68,0.397,0.429,11,14,0.786,7,19,26,38,17,0,26,44,95,0,,dickada01,2003-2004
Dan Dickau,25,ATL,PG,23,0,143,21,49,0.429,3,10,0.300,18,39,0.462,0.459,4,6,0.667,4,12,16,18,9,0,13,22,49,0,,dickada01,2003-2004
Dan Dickau,25,POR,PG,20,0,151,16,49,0.327,7,20,0.350,9,29,0.310,0.398,7,8,0.875,3,7,10,20,8,0,13,22,46,0,,dickada01,2003-2004
Marcus Haislip,23,MIL,PF,31,0,263,36,74,0.486,1,2,0.500,35,72,0.486,0.493,20,28,0.714,21,32,53,4,6,12,9,25,93,0,,haislma01,2003-2004
Jumaine Jones,24,BOS,SG,42,2,373,33,96,0.344,13,44,0.295,20,52,0.385,0.411,14,23,0.609,24,44,68,14,12,9,19,48,93,0,,jonesju01,2003-2004
Michael Ruffin,27,UTA,PF,41,23,733,38,117,0.325,0,0,,38,117,0.325,0.325,16,38,0.421,78,129,207,41,22,21,42,103,92,0,,ruffimi01,2003-2004
Željko Rebrača,31,2TM,C,24,2,273,34,77,0.442,0,0,,34,77,0.442,0.442,23,30,0.767,23,35,58,6,5,11,17,52,91,0,,rebraze01,2003-2004
Željko Rebrača,31,DET,C,21,2,222,22,54,0.407,0,0,,22,54,0.407,0.407,22,28,0.786,19,30,49,4,5,9,13,45,66,0,,rebraze01,2003-2004
Željko Rebrača,31,ATL,C,3,0,51,12,23,0.522,0,0,,12,23,0.522,0.522,1,2,0.500,4,5,9,2,0,2,4,7,25,0,,rebraze01,2003-2004
Keith McLeod,24,MIN,PG,33,0,391,27,82,0.329,1,10,0.100,26,72,0.361,0.335,33,43,0.767,5,29,34,59,16,1,29,39,88,0,,mcleoke01,2003-2004
Chris Jefferies,23,2TM,SF,21,2,195,27,72,0.375,17,42,0.405,10,30,0.333,0.493,13,20,0.650,5,24,29,7,4,7,19,36,84,0,,jeffech01,2003-2004
Chris Jefferies,23,TOR,SG,2,0,8,3,6,0.500,1,3,0.333,2,3,0.667,0.583,1,1,1.000,0,1,1,1,0,0,1,0,8,0,,jeffech01,2003-2004
Chris Jefferies,23,CHI,SF,19,2,187,24,66,0.364,16,39,0.410,8,27,0.296,0.485,12,19,0.632,5,23,28,6,4,7,18,36,76,0,,jeffech01,2003-2004
Gerald Wallace,21,SAC,SF,37,1,337,32,89,0.360,0,2,0.000,32,87,0.368,0.360,11,24,0.458,35,39,74,19,14,14,8,37,75,0,,wallage01,2003-2004
Reece Gaines,23,ORL,PG,38,1,364,25,86,0.291,3,10,0.300,22,76,0.289,0.308,16,25,0.640,8,31,39,40,11,2,18,22,69,0,,gainere01,2003-2004
Ben Handlogten,30,UTA,C,17,0,172,25,47,0.532,0,0,,25,47,0.532,0.532,18,27,0.667,22,33,55,6,3,4,10,32,68,0,,handlbe01,2003-2004
Glen Rice,36,LAC,SF,18,0,262,22,76,0.289,5,28,0.179,17,48,0.354,0.322,17,17,1.000,9,32,41,24,6,0,13,22,66,0,,ricegl01,2003-2004
Jabari Smith,26,SAC,C,31,0,168,26,70,0.371,0,3,0.000,26,67,0.388,0.371,12,20,0.600,11,20,31,11,2,6,7,25,64,0,,smithja01,2003-2004
Curtis Borchardt,23,UTA,C,16,0,258,22,56,0.393,0,1,0.000,22,55,0.400,0.393,14,18,0.778,13,41,54,15,4,14,18,40,58,0,,borchcu01,2003-2004
Darrick Martin,32,MIN,PG,16,0,172,20,67,0.299,6,26,0.231,14,41,0.341,0.343,9,9,1.000,2,5,7,23,2,1,7,23,55,0,,martida01,2003-2004
Tamar Slay,23,NJN,SG,22,0,165,21,60,0.350,4,12,0.333,17,48,0.354,0.383,7,14,0.500,10,15,25,14,7,1,11,20,53,0,,slayta01,2003-2004
Eddie Gill,25,POR,PG,22,0,157,15,36,0.417,3,8,0.375,12,28,0.429,0.458,17,20,0.850,4,13,17,16,9,1,12,16,50,0,,gilled01,2003-2004
Mike Wilks,24,HOU,PG,26,0,145,17,36,0.472,6,10,0.600,11,26,0.423,0.556,10,12,0.833,3,13,16,17,3,0,7,15,50,0,,wilksmi01,2003-2004
Robert Pack,34,NJN,PG,26,0,220,22,52,0.423,0,0,,22,52,0.423,0.423,5,6,0.833,4,14,18,27,12,1,16,20,49,0,,packro01,2003-2004
Joel Przybilla,24,2TM,C,17,12,347,18,50,0.360,0,0,,18,50,0.360,0.360,13,31,0.419,32,79,111,7,5,17,18,53,49,0,,przybjo01,2003-2004
Joel Przybilla,24,MIL,C,5,0,33,0,0,,0,0,,0,0,,,1,2,0.500,1,9,10,3,0,0,2,5,1,0,,przybjo01,2003-2004
Joel Przybilla,24,ATL,C,12,12,314,18,50,0.360,0,0,,18,50,0.360,0.360,12,29,0.414,31,70,101,4,5,17,16,48,48,0,,przybjo01,2003-2004
Darko Miličić,18,DET,C,34,0,159,17,65,0.262,0,1,0.000,17,64,0.266,0.262,14,24,0.583,11,32,43,7,7,15,13,33,48,0,,milicda01,2003-2004
Chris Whitney,32,WAS,PG,16,5,186,17,45,0.378,8,18,0.444,9,27,0.333,0.467,5,5,1.000,3,12,15,14,6,2,6,6,47,0,,whitnch01,2003-2004
Wang Zhizhi,26,2TM,C,16,0,114,17,46,0.370,4,14,0.286,13,32,0.406,0.413,9,10,0.900,4,14,18,2,3,5,6,13,47,0,,zhizhwa01,2003-2004
Wang Zhizhi,26,LAC,C,2,0,9,0,1,0.000,0,0,,0,1,0.000,0.000,4,4,1.000,0,4,4,0,0,1,0,0,4,0,,zhizhwa01,2003-2004
Wang Zhizhi,26,MIA,C,14,0,105,17,45,0.378,4,14,0.286,13,31,0.419,0.422,5,6,0.833,4,10,14,2,3,4,6,13,43,0,,zhizhwa01,2003-2004
Ryan Bowen,28,DEN,PF,52,1,392,18,53,0.340,0,0,,18,53,0.340,0.340,10,12,0.833,39,48,87,18,18,16,6,47,46,0,,bowenry01,2003-2004
Tremaine Fowlkes,27,DET,SF,36,0,261,15,48,0.313,1,8,0.125,14,40,0.350,0.323,13,18,0.722,18,35,53,14,9,3,12,37,44,0,,fowlktr01,2003-2004
Theron Smith,23,MEM,SF,20,0,178,16,43,0.372,6,12,0.500,10,31,0.323,0.442,6,8,0.750,13,28,41,7,5,5,14,18,44,0,,smithth01,2003-2004
Britton Johnsen,24,ORL,C,20,4,290,17,59,0.288,1,12,0.083,16,47,0.340,0.297,7,16,0.438,15,30,45,12,7,1,14,28,42,0,,johnsbr01,2003-2004
Maurice Carter,27,2TM,SG,10,0,110,11,35,0.314,4,11,0.364,7,24,0.292,0.371,16,20,0.800,2,9,11,4,0,0,9,10,42,0,,cartema01,2003-2004
Maurice Carter,27,LAL,SG,4,0,50,5,14,0.357,1,3,0.333,4,11,0.364,0.393,11,12,0.917,0,3,3,2,0,0,6,5,22,0,,cartema01,2003-2004
Maurice Carter,27,NOH,SG,6,0,60,6,21,0.286,3,8,0.375,3,13,0.231,0.357,5,8,0.625,2,6,8,2,0,0,3,5,20,0,,cartema01,2003-2004
Rodney Buford,26,SAC,SF,22,0,141,19,56,0.339,0,2,0.000,19,54,0.352,0.339,3,6,0.500,6,9,15,7,6,1,4,9,41,0,,buforro01,2003-2004
Torraye Braggs,27,2TM,PF,15,0,154,16,33,0.485,0,0,,16,33,0.485,0.485,8,12,0.667,18,21,39,7,4,2,13,29,40,0,,braggto01,2003-2004
Torraye Braggs,27,HOU,PF,11,0,132,13,28,0.464,0,0,,13,28,0.464,0.464,8,12,0.667,15,19,34,6,4,2,12,21,34,0,,braggto01,2003-2004
Torraye Braggs,27,WAS,PF,4,0,22,3,5,0.600,0,0,,3,5,0.600,0.600,0,0,,3,2,5,1,0,0,1,8,6,0,,braggto01,2003-2004
Dahntay Jones,23,MEM,SG,20,0,154,15,53,0.283,1,4,0.250,14,49,0.286,0.292,5,11,0.455,7,16,23,12,5,6,12,23,36,0,,jonesda02,2003-2004
Sean Lampley,24,GSW,SF,10,0,63,13,20,0.650,0,0,,13,20,0.650,0.650,8,12,0.667,2,9,11,2,0,1,3,2,34,0,,lamplse01,2003-2004
Jamison Brewer,23,IND,PG,13,1,160,13,35,0.371,5,14,0.357,8,21,0.381,0.443,1,6,0.167,2,9,11,17,7,0,10,9,32,0,,breweja01,2003-2004
Desmond Penigar,22,ORL,PF,10,0,89,14,28,0.500,0,0,,14,28,0.500,0.500,4,4,1.000,6,18,24,3,2,2,6,14,32,0,,penigde01,2003-2004
Robert Archibald,23,3TM,PF,32,3,256,9,33,0.273,0,0,,9,33,0.273,0.273,14,31,0.452,21,31,52,13,14,3,10,50,32,0,,archiro01,2003-2004
Robert Archibald,23,PHO,PF,1,0,6,0,1,0.000,0,0,,0,1,0.000,0.000,1,2,0.500,0,1,1,1,0,0,1,1,1,0,,archiro01,2003-2004
Robert Archibald,23,ORL,PF,1,0,4,1,2,0.500,0,0,,1,2,0.500,0.500,0,2,0.000,0,1,1,0,1,0,0,0,2,0,,archiro01,2003-2004
Robert Archibald,23,TOR,C,30,3,246,8,30,0.267,0,0,,8,30,0.267,0.267,13,27,0.481,21,29,50,12,13,3,9,49,29,0,,archiro01,2003-2004
Jamal Sampson,20,LAL,C,10,2,130,11,23,0.478,0,0,,11,23,0.478,0.478,7,12,0.583,23,29,52,7,2,4,6,16,29,0,,sampsja01,2003-2004
Primož Brezec,24,IND,C,18,0,72,12,26,0.462,0,0,,12,26,0.462,0.462,4,6,0.667,5,10,15,3,0,3,6,13,28,0,,brezepr01,2003-2004
Bimbo Coles,35,MIA,PG,22,1,170,12,34,0.353,0,0,,12,34,0.353,0.353,4,6,0.667,2,8,10,15,3,0,9,27,28,0,,colesbi01,2003-2004
Derrick Dial,28,ORL,SG,9,0,86,9,28,0.321,2,9,0.222,7,19,0.368,0.357,6,8,0.750,5,8,13,2,6,0,1,6,26,0,,dialde01,2003-2004
Paul Grant,30,UTA,C,10,0,98,11,23,0.478,0,0,,11,23,0.478,0.478,3,8,0.375,7,10,17,3,1,1,7,17,25,0,,grantpa01,2003-2004
Jeff Trepagnier,24,DEN,SG,11,0,96,10,38,0.263,2,4,0.500,8,34,0.235,0.289,3,6,0.500,6,9,15,4,3,0,6,7,25,0,,trepaje01,2003-2004
Alan Henderson,31,ATL,PF,6,0,68,10,21,0.476,0,0,,10,21,0.476,0.476,4,6,0.667,11,10,21,2,1,2,3,1,24,0,,hendeal01,2003-2004
Anthony Carter,28,SAS,PG,5,2,87,11,37,0.297,0,3,0.000,11,34,0.324,0.297,0,0,,2,9,11,12,4,0,12,9,22,0,,cartean01,2003-2004
Shane Heal,33,SAS,PG,6,0,72,7,24,0.292,4,18,0.222,3,6,0.500,0.375,4,5,0.800,1,3,4,5,1,0,5,2,22,0,,healsh01,2003-2004
Kendrick Perkins,19,BOS,C,10,0,35,8,15,0.533,0,0,,8,15,0.533,0.533,6,9,0.667,5,9,14,3,0,2,5,6,22,0,,perkike01,2003-2004
Paul Shirley,26,CHI,PF,7,0,86,10,23,0.435,0,1,0.000,10,22,0.455,0.435,1,3,0.333,8,8,16,4,1,1,9,9,21,0,,shirlpa01,2003-2004
Matt Carroll,23,2TM,SG,16,0,70,7,16,0.438,1,3,0.333,6,13,0.462,0.469,4,6,0.667,1,5,6,2,1,0,6,8,19,0,,carroma01,2003-2004
Matt Carroll,23,POR,SG,13,0,48,5,11,0.455,1,3,0.333,4,8,0.500,0.500,2,2,1.000,0,3,3,1,0,0,2,3,13,0,,carroma01,2003-2004
Matt Carroll,23,SAS,SG,3,0,22,2,5,0.400,0,0,,2,5,0.400,0.400,2,4,0.500,1,2,3,1,1,0,4,5,6,0,,carroma01,2003-2004
Anthony Goldwire,32,2TM,PG,11,0,85,7,22,0.318,2,8,0.250,5,14,0.357,0.364,1,1,1.000,1,6,7,11,5,0,3,5,17,0,,goldwan01,2003-2004
Anthony Goldwire,32,MIN,PG,5,0,66,5,14,0.357,2,6,0.333,3,8,0.375,0.429,1,1,1.000,1,5,6,10,3,0,2,5,13,0,,goldwan01,2003-2004
Anthony Goldwire,32,NJN,PG,6,0,19,2,8,0.250,0,2,0.000,2,6,0.333,0.250,0,0,,0,1,1,1,2,0,1,0,4,0,,goldwan01,2003-2004
Quincy Lewis,26,MIN,SF,14,0,65,7,20,0.350,2,5,0.400,5,15,0.333,0.400,0,0,,1,6,7,2,2,2,3,10,16,0,,lewisqu01,2003-2004
Mateen Cleaves,26,CLE,PG,4,2,92,7,23,0.304,0,1,0.000,7,22,0.318,0.304,1,2,0.500,1,6,7,19,4,2,5,13,15,0,,cleavma01,2003-2004
Alton Ford,22,HOU,PF,9,0,41,6,11,0.545,0,0,,6,11,0.545,0.545,3,6,0.500,3,8,11,3,0,1,3,9,15,0,,fordal02,2003-2004
Michael Bradley,24,2TM,C,16,1,98,7,15,0.467,0,0,,7,15,0.467,0.467,1,2,0.500,6,17,23,1,3,0,7,14,15,0,,bradlmi01,2003-2004
Michael Bradley,24,TOR,PF,5,0,38,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.500,1,10,11,1,1,0,3,6,3,0,,bradlmi01,2003-2004
Michael Bradley,24,ATL,C,11,1,60,6,12,0.500,0,0,,6,12,0.500,0.500,0,0,,5,7,12,0,2,0,4,8,12,0,,bradlmi01,2003-2004
Omar Cook,22,POR,PG,17,0,139,7,27,0.259,0,1,0.000,7,26,0.269,0.259,0,0,,3,3,6,24,10,0,10,14,14,0,,cookom01,2003-2004
Ndudi Ebi,19,MIN,SF,17,0,32,6,14,0.429,0,0,,6,14,0.429,0.429,1,4,0.250,2,1,3,3,0,4,3,6,13,0,,ebind01,2003-2004
Desmond Ferguson,26,POR,SF,7,0,32,5,12,0.417,3,8,0.375,2,4,0.500,0.542,0,2,0.000,0,4,4,1,0,0,1,0,13,0,,fergude01,2003-2004
Michael Stewart,28,2TM,C,25,2,147,5,12,0.417,0,0,,5,12,0.417,0.417,3,4,0.750,8,21,29,0,2,10,3,34,13,0,,stewami01,2003-2004
Michael Stewart,28,CLE,PF,8,2,76,3,7,0.429,0,0,,3,7,0.429,0.429,2,2,1.000,5,13,18,0,1,8,1,21,8,0,,stewami01,2003-2004
Michael Stewart,28,BOS,C,17,0,71,2,5,0.400,0,0,,2,5,0.400,0.400,1,2,0.500,3,8,11,0,1,2,2,13,5,0,,stewami01,2003-2004
Dan Langhi,26,2TM,SF,6,0,37,5,14,0.357,1,2,0.500,4,12,0.333,0.393,2,2,1.000,0,4,4,0,0,0,2,7,13,0,,langhda01,2003-2004
Dan Langhi,26,GSW,SF,4,0,17,2,6,0.333,0,0,,2,6,0.333,0.333,2,2,1.000,0,3,3,0,0,0,2,5,6,0,,langhda01,2003-2004
Dan Langhi,26,MIL,SF,2,0,20,3,8,0.375,1,2,0.500,2,6,0.333,0.438,0,0,,0,1,1,0,0,0,0,2,7,0,,langhda01,2003-2004
Bryce Drew,29,NOH,PG,15,0,78,4,18,0.222,1,7,0.143,3,11,0.273,0.250,3,3,1.000,0,6,6,13,4,0,8,1,12,0,,drewbr01,2003-2004
Cherokee Parks,31,GSW,C,12,0,64,4,10,0.400,0,0,,4,10,0.400,0.400,4,6,0.667,4,6,10,1,0,3,2,7,12,0,,parksch02,2003-2004
Troy Bell,23,MEM,PG,6,0,34,4,18,0.222,0,4,0.000,4,14,0.286,0.222,3,3,1.000,3,1,4,4,1,0,6,6,11,0,,belltr01,2003-2004
Adrian Griffin,29,HOU,SG,19,1,133,5,18,0.278,1,2,0.500,4,16,0.250,0.306,0,4,0.000,1,18,19,10,7,2,3,17,11,0,,griffad01,2003-2004
Bruno Šundov,23,2TM,C,5,0,33,4,10,0.400,0,0,,4,10,0.400,0.400,3,6,0.500,2,8,10,1,0,0,3,9,11,0,,sundobr01,2003-2004
Bruno Šundov,23,CLE,C,4,0,29,3,9,0.333,0,0,,3,9,0.333,0.333,3,6,0.500,2,8,10,0,0,0,3,7,9,0,,sundobr01,2003-2004
Bruno Šundov,23,NYK,C,1,0,4,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,1,0,0,0,2,2,0,,sundobr01,2003-2004
Tyrone Hill,35,MIA,PF,5,0,38,3,5,0.600,0,0,,3,5,0.600,0.600,3,4,0.750,5,3,8,0,0,1,2,10,9,0,,hillty01,2003-2004
Charles Oakley,40,HOU,PF,7,0,25,2,6,0.333,0,0,,2,6,0.333,0.333,5,6,0.833,0,5,5,2,0,0,1,8,9,0,,oaklech01,2003-2004
Mengke Bateer,28,TOR,C,7,0,40,4,7,0.571,0,0,,4,7,0.571,0.571,0,0,,5,3,8,1,1,0,2,10,8,0,,bateeme01,2003-2004
Hiram Fuller,22,ATL,PF,4,0,43,3,8,0.375,0,0,,3,8,0.375,0.375,2,6,0.333,4,7,11,2,0,1,4,5,8,0,,fullehi01,2003-2004
Randy Livingston,28,LAC,PG,4,0,48,2,10,0.200,0,3,0.000,2,7,0.286,0.200,4,6,0.667,2,5,7,4,2,0,4,7,8,0,,livinra01,2003-2004
Tracy Murray,32,POR,SF,7,0,35,3,12,0.250,2,5,0.400,1,7,0.143,0.333,0,1,0.000,3,2,5,1,1,0,2,3,8,0,,murratr01,2003-2004
Travis Outlaw,19,POR,PF,8,0,19,3,7,0.429,0,0,,3,7,0.429,0.429,2,4,0.500,2,2,4,1,1,0,1,1,8,0,,outlatr01,2003-2004
Ime Udoka,26,LAL,SF,4,0,28,3,9,0.333,0,1,0.000,3,8,0.375,0.333,2,4,0.500,1,4,5,2,2,1,3,3,8,0,,udokaim01,2003-2004
Kaniel Dickens,25,POR,PF,3,0,12,3,3,1.000,0,0,,3,3,1.000,1.000,1,2,0.500,2,0,2,0,0,0,1,3,7,0,,dickeka01,2003-2004
James Jones,23,IND,SF,6,0,26,2,9,0.222,1,4,0.250,1,5,0.200,0.278,2,2,1.000,0,2,2,0,1,0,0,1,7,0,,jonesja02,2003-2004
Dana Barros,36,BOS,SG,1,0,11,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1.000,0,0,0,0,0,0,0,2,6,0,,barroda01,2003-2004
Tierre Brown,24,NOH,PG,3,0,17,2,4,0.500,0,0,,2,4,0.500,0.500,2,4,0.500,0,1,1,2,0,0,7,1,6,0,,brownti01,2003-2004
Josh Davis,23,ATL,PF,4,1,23,2,5,0.400,0,2,0.000,2,3,0.667,0.400,1,1,1.000,1,4,5,0,0,0,2,3,5,0,,davisjo02,2003-2004
Ruben Boumtje-Boumtje,25,POR,C,9,0,26,1,5,0.200,0,0,,1,5,0.200,0.200,2,2,1.000,0,1,1,1,0,1,0,2,4,0,,boumtru01,2003-2004
Keon Clark,28,UTA,PF,2,0,27,2,6,0.333,0,0,,2,6,0.333,0.333,0,0,,1,6,7,1,1,0,0,1,4,0,,clarkke01,2003-2004
Hubert Davis,33,2TM,SG,17,0,78,1,11,0.091,0,1,0.000,1,10,0.100,0.091,2,2,1.000,2,6,8,4,2,0,3,12,4,0,,davishu01,2003-2004
Hubert Davis,33,DET,SG,3,0,23,0,2,0.000,0,1,0.000,0,1,0.000,0.000,0,0,,0,0,0,1,0,0,1,4,0,0,,davishu01,2003-2004
Hubert Davis,33,NJN,SG,14,0,55,1,9,0.111,0,0,,1,9,0.111,0.111,2,2,1.000,2,6,8,3,2,0,2,8,4,0,,davishu01,2003-2004
Rusty LaRue,30,GSW,PG,4,0,22,1,3,0.333,1,1,1.000,0,2,0.000,0.500,1,2,0.500,0,3,3,2,2,0,4,2,4,0,,larueru01,2003-2004
Damone Brown,24,NJN,PF,3,0,17,1,10,0.100,0,0,,1,10,0.100,0.100,1,2,0.500,3,2,5,0,2,0,1,2,3,0,,brownda02,2003-2004
Alex Garcia,23,SAS,SG,2,0,13,1,7,0.143,0,0,,1,7,0.143,0.143,1,2,0.500,0,0,0,0,2,0,1,0,3,0,,garcial01,2003-2004
Kirk Penney,23,MIA,SG,2,0,18,1,6,0.167,1,3,0.333,0,3,0.000,0.250,0,0,,0,1,1,1,1,0,3,1,3,0,,penneki01,2003-2004
Jerome Beasley,23,MIA,PF,2,0,5,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,1,1,0,0,0,0,0,2,0,,beaslje01,2003-2004
Pat Garrity,27,ORL,PF,2,0,22,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,0,0,1,0,0,0,2,2,0,,garripa01,2003-2004
Ryan Humphrey,24,MEM,PF,2,0,11,1,4,0.250,0,1,0.000,1,3,0.333,0.250,0,0,,2,1,3,1,1,0,2,3,2,0,,humphry01,2003-2004
Mark Pope,31,DEN,PF,4,0,20,1,2,0.500,0,0,,1,2,0.500,0.500,0,1,0.000,0,3,3,0,1,0,3,8,2,0,,popema01,2003-2004
Leon Smith,23,SEA,C,1,0,4,1,2,0.500,0,0,,1,2,0.500,0.500,0,0,,1,1,2,0,0,0,0,1,2,0,,smithle01,2003-2004
Cezary Trybański,24,2TM,C,7,0,15,0,4,0.000,0,0,,0,4,0.000,0.000,1,2,0.500,0,1,1,0,1,1,2,3,1,0,,trybace01,2003-2004
Cezary Trybański,24,PHO,C,4,0,10,0,2,0.000,0,0,,0,2,0.000,0.000,0,0,,0,1,1,0,0,1,2,1,0,0,,trybace01,2003-2004
Cezary Trybański,24,NYK,C,3,0,5,0,2,0.000,0,0,,0,2,0.000,0.000,1,2,0.500,0,0,0,0,1,0,0,2,1,0,,trybace01,2003-2004
Popeye Jones,33,GSW,PF,5,0,10,0,2,0.000,0,0,,0,2,0.000,0.000,0,0,,1,0,1,0,0,0,0,2,0,0,,jonespo01,2003-2004
Jelani McCoy,26,CLE,C,2,0,12,0,0,,0,0,,0,0,,,0,0,,1,3,4,0,0,0,1,4,0,0,,mccoyje01,2003-2004
Olden Polynice,39,LAC,C,2,0,12,0,0,,0,0,,0,0,,,0,0,,1,1,2,1,1,0,4,2,0,0,,polynol01,2003-2004
Slavko Vraneš,21,POR,C,1,0,3,0,1,0.000,0,0,,0,1,0.000,0.000,0,0,,0,0,0,0,0,0,0,1,0,0,,vranesl01,2003-2004
League Average,,,,,,,,,0.439,,,0.347,,,0.460,0.471,,,0.752,,,,,,,,,,,,-9999,2003-2004
